ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1962,1962-10-14,5,24.101,RAM,@,DET,L 10-13,1,41,41.00,0,0,0,,0,0,0,1,47,0
2,1962,1962-10-21,6,24.108,RAM,,MIN,L 14-38,1,19,19.00,0,0,0,,0,0,0,0,0,0
3,1962,1962-11-25,11,24.143,RAM,@,MIN,T 24-24,0,0,,0,1,7,7.00,0,0,0,0,0,0
4,1963,1963-09-14,1,25.071,RAM,,DET,L 2-23,0,0,,0,1,20,20.00,0,0,0,0,0,0
5,1963,1963-11-17,10,25.135,RAM,@,DET,W 28-21,0,0,,0,0,0,,0,0,0,1,0,0
6,1963,1963-11-24,11,25.142,RAM,,BAL,W 17-16,0,0,,0,1,0,0.00,0,0,0,0,0,0
7,1963,1963-12-01,12,25.149,RAM,@,SFO,W 21-17,0,0,,0,0,0,,0,0,0,1,11,0
8,1964,1964-09-19,2,26.076,RAM,,DET,T 17-17,1,44,44.00,0,1,5,5.00,0,0,0,1,0,0
9,1964,1964-09-27,3,26.084,RAM,,MIN,W 22-13,0,0,,0,1,16,16.00,0,0,0,0,0,0
10,1964,1964-10-04,4,26.091,RAM,@,BAL,L 20-35,2,76,38.00,0,0,0,,0,0,0,0,0,0
11,1964,1964-10-11,5,26.098,RAM,@,CHI,L 17-38,2,52,26.00,0,3,15,5.00,0,0,0,0,0,0
12,1964,1964-10-18,6,26.105,RAM,,SFO,W 42-14,0,0,,0,1,0,0.00,0,1,6,1,97,1
13,1964,1964-10-25,7,26.112,RAM,@,GNB,W 27-17,2,40,20.00,0,0,0,,0,0,0,0,0,0
14,1964,1964-11-01,8,26.119,RAM,@,DET,L 17-37,1,20,20.00,0,0,0,,0,0,0,0,0,0
15,1964,1964-11-08,9,26.126,RAM,,PHI,W 20-10,2,54,27.00,0,0,0,,0,0,0,0,0,0
16,1964,1964-11-15,10,26.133,RAM,,CHI,L 24-34,2,64,32.00,0,1,6,6.00,0,0,0,0,0,0
17,1964,1964-11-22,11,26.140,RAM,,BAL,L 7-24,2,38,19.00,0,1,0,0.00,0,0,0,0,0,0
18,1964,1964-11-29,12,26.147,RAM,@,MIN,L 13-34,3,40,13.33,0,1,3,3.00,0,0,0,0,0,0
19,1964,1964-12-06,13,26.154,RAM,@,SFO,L 7-28,1,25,25.00,0,2,13,6.50,0,0,0,0,0,0
20,1964,1964-12-13,14,26.161,RAM,,GNB,T 24-24,2,36,18.00,0,1,10,10.00,0,0,0,0,0,0
21,1965,1965-09-19,1,27.076,RAM,@,DET,L 0-20,1,37,37.00,0,2,19,9.50,0,0,0,0,0,0
22,1965,1965-09-25,2,27.082,RAM,,CHI,W 30-28,3,60,20.00,0,1,7,7.00,0,0,0,0,0,0
23,1965,1965-10-03,3,27.090,RAM,,MIN,L 35-38,2,82,41.00,0,1,13,13.00,0,0,0,0,0,0
24,1965,1965-10-10,4,27.097,RAM,@,CHI,L 6-31,3,67,22.33,0,2,-5,-2.50,0,0,0,0,0,0
25,1965,1965-10-17,5,27.104,RAM,,SFO,L 21-45,4,109,27.25,0,0,0,,0,0,0,0,0,0
26,1965,1965-10-24,6,27.111,RAM,@,BAL,L 20-35,2,54,27.00,0,1,3,3.00,0,0,0,0,0,0
27,1965,1965-10-31,7,27.118,RAM,,DET,L 7-31,2,48,24.00,0,2,19,9.50,0,0,0,0,0,0
28,1965,1965-11-21,10,27.139,DET,,CHI,L 10-17,1,18,18.00,0,1,0,0.00,0,0,0,0,0,0
