ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
28,1995,1995-11-26,12,23.142,CIN,@,JAX,W 17-13,,5,1,12,12.00,0,20.0%,2.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
29,1995,1995-12-03,13,23.149,CIN,@,GNB,L 10-24,,12,5,45,9.00,0,41.7%,3.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
30,1995,1995-12-10,14,23.156,CIN,,CHI,W 16-10,,6,5,75,15.00,1,83.3%,12.50,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
31,1995,1995-12-17,15,23.163,CIN,@,CLE,L 10-26,,8,4,36,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
32,1995,1995-12-24,16,23.170,CIN,,MIN,W 27-24,,4,3,51,17.00,0,75.0%,12.75,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
33,1996,1996-09-01,1,24.056,CIN,@,STL,L 16-26,,14,6,76,12.67,1,42.9%,5.43,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
34,1996,1996-09-08,2,24.063,CIN,@,SDG,L 14-27,,5,0,0,,0,0.0%,0.00,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
35,1996,1996-09-15,3,24.070,CIN,,NOR,W 30-15,,10,7,83,11.86,1,70.0%,8.30,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
36,1996,1996-09-29,4,24.084,CIN,,DEN,L 10-14,,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
37,1996,1996-10-06,5,24.091,CIN,,HOU,L 27-30,,8,5,56,11.20,1,62.5%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
38,1996,1996-10-13,6,24.098,CIN,@,PIT,L 10-20,,7,6,59,9.83,0,85.7%,8.43,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
39,1996,1996-10-20,7,24.105,CIN,@,SFO,L 21-28,,12,2,66,33.00,1,16.7%,5.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
40,1996,1996-10-27,8,24.112,CIN,,JAX,W 28-21,,6,2,51,25.50,0,33.3%,8.50,1,-5,-5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
41,1996,1996-11-03,9,24.119,CIN,@,BAL,W 24-21,,9,6,70,11.67,0,66.7%,7.78,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
42,1996,1996-11-10,10,24.126,CIN,,PIT,W 34-24,,6,3,32,10.67,0,50.0%,5.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
43,1996,1996-11-17,11,24.133,CIN,@,BUF,L 17-31,,6,3,62,20.67,0,50.0%,10.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
44,1996,1996-11-24,12,24.140,CIN,,ATL,W 41-31,,10,4,79,19.75,1,40.0%,7.90,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
45,1996,1996-12-01,13,24.147,CIN,@,JAX,L 27-30,,3,2,60,30.00,0,66.7%,20.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
46,1996,1996-12-08,14,24.154,CIN,,BAL,W 21-14,,11,8,103,12.88,0,72.7%,9.36,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
47,1996,1996-12-15,15,24.161,CIN,@,HOU,W 21-13,,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,,,,,,,,0,
48,1996,1996-12-22,16,24.168,CIN,,IND,W 31-24,,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,1997,1997-08-31,1,25.055,CIN,,ARI,W 24-21,,7,5,75,15.00,0,71.4%,10.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,1997,1997-09-07,2,25.062,CIN,@,BAL,L 10-23,,7,3,42,14.00,0,42.9%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
51,1997,1997-09-21,3,25.076,CIN,@,DEN,L 20-38,,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
52,1997,1997-09-28,4,25.083,CIN,,NYJ,L 14-31,,1,1,26,26.00,1,100.0%,26.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
53,1997,1997-10-05,5,25.090,CIN,@,JAX,L 13-21,,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
54,1997,1997-10-12,6,25.097,CIN,@,TEN,L 7-30,,7,2,21,10.50,0,28.6%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
55,1997,1997-10-19,7,25.104,CIN,,PIT,L 10-26,,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
56,1997,1997-10-26,8,25.111,CIN,@,NYG,L 27-29,,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
57,1997,1997-11-02,9,25.118,CIN,,SDG,W 38-31,,11,6,52,8.67,0,54.5%,4.73,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
58,1997,1997-11-09,10,25.125,CIN,@,IND,W 28-13,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
59,1997,1997-11-16,11,25.132,CIN,@,PIT,L 3-20,,5,3,34,11.33,0,60.0%,6.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
60,1997,1997-11-23,12,25.139,CIN,,JAX,W 31-26,,9,5,45,9.00,1,55.6%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
61,1997,1997-11-30,13,25.146,CIN,@,PHI,L 42-44,,11,6,99,16.50,1,54.5%,9.00,1,6,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
62,1997,1997-12-04,14,25.150,CIN,,TEN,W 41-14,,10,6,83,13.83,0,60.0%,8.30,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
63,1997,1997-12-14,15,25.160,CIN,,DAL,W 31-24,,8,4,112,28.00,1,50.0%,14.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
64,1997,1997-12-21,16,25.167,CIN,,BAL,W 16-14,,7,6,129,21.50,1,85.7%,18.43,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
65,1998,1998-09-06,1,26.061,CIN,,TEN,L 14-23,,3,2,30,15.00,1,66.7%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
66,1998,1998-09-13,2,26.068,CIN,@,DET,W 34-28,,7,5,130,26.00,2,71.4%,18.57,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
67,1998,1998-09-20,3,26.075,CIN,,GNB,L 6-13,,6,3,58,19.33,0,50.0%,9.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
68,1998,1998-09-27,4,26.082,CIN,@,BAL,L 24-31,,5,4,46,11.50,0,80.0%,9.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
69,1998,1998-10-11,5,26.096,CIN,,PIT,W 25-20,,4,3,79,26.33,2,75.0%,19.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
70,1998,1998-10-18,6,26.103,CIN,@,TEN,L 14-44,,7,2,29,14.50,0,28.6%,4.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
71,1998,1998-10-25,7,26.110,CIN,@,OAK,L 10-27,,6,3,29,9.67,0,50.0%,4.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
72,1998,1998-11-15,10,26.131,CIN,@,MIN,L 3-24,,9,4,31,7.75,0,44.4%,3.44,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
73,1998,1998-11-29,12,26.145,CIN,,JAX,L 17-34,,7,4,33,8.25,0,57.1%,4.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
74,1998,1998-12-06,13,26.152,CIN,,BUF,L 20-33,,9,6,93,15.50,1,66.7%,10.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
75,1998,1998-12-13,14,26.159,CIN,@,IND,L 26-39,,7,6,70,11.67,0,85.7%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
76,1998,1998-12-20,15,26.166,CIN,@,PIT,W 25-24,,14,7,152,21.71,1,50.0%,10.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
77,1998,1998-12-27,16,26.173,CIN,,TAM,L 0-35,,4,2,37,18.50,0,50.0%,9.25,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
78,1999,1999-09-12,1,27.067,CIN,@,TEN,L 35-36,*,12,7,80,11.43,0,58.3%,6.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
79,1999,1999-09-19,2,27.074,CIN,,SDG,L 7-34,*,12,6,88,14.67,0,50.0%,7.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
80,1999,1999-09-26,3,27.081,CIN,@,CAR,L 3-27,*,12,7,78,11.14,0,58.3%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
81,1999,1999-10-03,4,27.088,CIN,,STL,L 10-38,*,11,6,61,10.17,0,54.5%,5.55,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
82,1999,1999-10-10,5,27.095,CIN,@,CLE,W 18-17,*,12,8,110,13.75,0,66.7%,9.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
83,1999,1999-10-17,6,27.102,CIN,,PIT,L 3-17,*,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
84,1999,1999-10-24,7,27.109,CIN,@,IND,L 10-31,*,6,5,49,9.80,1,83.3%,8.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
85,1999,1999-10-31,8,27.116,CIN,,JAX,L 10-41,*,7,2,11,5.50,0,28.6%,1.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
86,1999,1999-11-07,9,27.123,CIN,@,SEA,L 20-37,*,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
87,1999,1999-11-14,10,27.130,CIN,,TEN,L 14-24,*,8,5,85,17.00,1,62.5%,10.63,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
88,1999,1999-11-21,11,27.137,CIN,,BAL,L 31-34,*,8,5,67,13.40,2,62.5%,8.38,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
89,1999,1999-11-28,12,27.144,CIN,@,PIT,W 27-20,*,6,4,123,30.75,1,66.7%,20.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
90,1999,1999-12-05,13,27.151,CIN,,SFO,W 44-30,*,5,3,80,26.67,1,60.0%,16.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
91,1999,1999-12-12,14,27.158,CIN,,CLE,W 44-28,*,7,2,75,37.50,1,28.6%,10.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
92,1999,1999-12-26,15,27.172,CIN,@,BAL,L 0-22,*,10,5,83,16.60,0,50.0%,8.30,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
93,1999,2000-01-02,16,27.179,CIN,@,JAX,L 7-24,*,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
94,2001,2001-09-09,1,29.064,CIN,,NWE,W 23-17,*,9,5,104,20.80,0,55.6%,11.56,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
95,2001,2001-09-23,2,29.078,CIN,,BAL,W 21-10,*,6,5,82,16.40,0,83.3%,13.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
96,2001,2001-09-30,3,29.085,CIN,@,SDG,L 14-28,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
97,2001,2001-10-07,4,29.092,CIN,@,PIT,L 7-16,*,7,5,62,12.40,0,71.4%,8.86,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
98,2001,2001-10-14,5,29.099,CIN,,CLE,W 24-14,*,6,1,5,5.00,1,16.7%,0.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
99,2001,2001-10-21,6,29.106,CIN,,CHI,L 0-24,*,10,2,37,18.50,0,20.0%,3.70,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
100,2001,2001-10-28,7,29.113,CIN,@,DET,W 31-27,*,7,6,99,16.50,1,85.7%,14.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
101,2001,2001-11-11,8,29.127,CIN,@,JAX,L 13-30,*,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
102,2001,2001-11-18,9,29.134,CIN,,TEN,L 7-20,*,7,4,35,8.75,0,57.1%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
103,2001,2001-11-25,10,29.141,CIN,@,CLE,L 0-18,*,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
104,2001,2001-12-02,11,29.148,CIN,,TAM,L 13-16,*,9,4,30,7.50,0,44.4%,3.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
105,2001,2001-12-09,12,29.155,CIN,,JAX,L 10-14,*,6,4,36,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
106,2001,2001-12-16,13,29.162,CIN,@,NYJ,L 14-15,*,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
107,2001,2001-12-23,14,29.169,CIN,@,BAL,L 0-16,,3,1,20,20.00,0,33.3%,6.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
108,2001,2001-12-30,15,29.176,CIN,,PIT,W 26-23,*,12,7,113,16.14,0,58.3%,9.42,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
109,2001,2002-01-06,16,29.183,CIN,@,TEN,W 23-21,*,11,9,152,16.89,0,81.8%,13.82,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
110,2002,2002-09-15,2,30.070,DAL,,TEN,W 21-13,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
111,2002,2002-09-22,3,30.077,DAL,@,PHI,L 13-44,,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
112,2002,2002-09-29,4,30.084,DAL,@,STL,W 13-10,,3,2,23,11.50,1,66.7%,7.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
113,2002,2002-10-06,5,30.091,DAL,,NYG,L 17-21,,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
114,2002,2002-10-13,6,30.098,DAL,,CAR,W 14-13,*,5,3,26,8.67,0,60.0%,5.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
115,2002,2002-10-20,7,30.105,DAL,@,ARI,L 6-9,,5,4,36,9.00,0,80.0%,7.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
116,2002,2002-10-27,8,30.112,DAL,,SEA,L 14-17,,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
117,2002,2002-11-03,9,30.119,DAL,@,DET,L 7-9,,6,3,27,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
118,2002,2002-11-17,10,30.133,DAL,@,IND,L 3-20,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
119,2002,2002-11-24,11,30.140,DAL,,JAX,W 21-19,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
120,2002,2002-11-28,12,30.144,DAL,,WAS,W 27-20,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
121,2002,2002-12-08,13,30.154,DAL,,SFO,L 27-31,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
122,2002,2002-12-15,14,30.161,DAL,@,NYG,L 7-37,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
123,2002,2002-12-21,15,30.167,DAL,,PHI,L 3-27,,3,2,25,12.50,0,66.7%,8.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
124,2002,2002-12-29,16,30.175,DAL,@,WAS,L 14-20,,0,0,0,,0,0.0%,,1,14,14.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
