ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1987,1987-10-11,4,23.001,NYJ,@,IND,L 0-6,2,19,9.50,0
2,1987,1987-10-18,5,23.008,NYJ,,MIA,W 37-31,2,23,11.50,0
