ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2001,2001-09-09,1,23.192,STL,@,PHI,W 20-17,,,,
2,2001,2001-09-23,2,23.206,STL,@,SFO,W 30-26,,,,
3,2001,2001-09-30,3,23.213,STL,,MIA,W 42-10,,,,
4,2001,2001-10-08,4,23.221,STL,@,DET,W 35-0,*,,,
5,2001,2001-10-14,5,23.227,STL,,NYG,W 15-14,*,,,
6,2001,2001-10-21,6,23.234,STL,@,NYJ,W 34-14,*,,,
7,2001,2001-10-28,7,23.241,STL,,NOR,L 31-34,,,,
8,2001,2001-11-11,8,23.255,STL,,CAR,W 48-14,,,,
9,2001,2001-11-18,9,23.262,STL,@,NWE,W 24-17,,,,
10,2002,2002-09-08,1,24.191,STL,@,DEN,L 16-23,,,,
11,2002,2002-09-15,2,24.198,STL,,NYG,L 21-26,,,,
12,2002,2002-09-23,3,24.206,STL,@,TAM,L 14-26,,,,
13,2002,2002-09-29,4,24.212,STL,,DAL,L 10-13,,,,
14,2002,2002-10-06,5,24.219,STL,@,SFO,L 13-37,,,,
15,2002,2002-10-13,6,24.226,STL,,OAK,W 28-13,,2.0,,
16,2002,2002-10-20,7,24.233,STL,,SEA,W 37-20,,,,
17,2002,2002-11-03,8,24.247,STL,@,ARI,W 27-14,,,,
18,2002,2002-11-10,9,24.254,STL,,SDG,W 28-24,,,,
19,2002,2002-11-18,10,24.262,STL,,CHI,W 21-16,,2.0,,
20,2002,2002-11-24,11,24.268,STL,@,WAS,L 17-20,,,,
21,2002,2002-12-01,12,24.275,STL,@,PHI,L 3-10,,,,
22,2002,2002-12-08,13,24.282,STL,@,KAN,L 10-49,,,,
23,2002,2002-12-15,14,24.289,STL,,ARI,W 30-28,*,,,
24,2002,2002-12-22,15,24.296,STL,@,SEA,L 10-30,,,,
25,2002,2002-12-30,16,24.304,STL,,SFO,W 31-20,*,,,
26,2003,2003-09-07,1,25.190,STL,@,NYG,L 13-23,*,,,
27,2003,2003-09-14,2,25.197,STL,,SFO,W 27-24,*,,,
28,2003,2003-09-21,3,25.204,STL,@,SEA,L 23-24,*,,,
29,2003,2003-09-28,4,25.211,STL,,ARI,W 37-13,*,,,
30,2003,2003-10-13,5,25.226,STL,,ATL,W 36-0,*,,,
31,2003,2003-10-19,6,25.232,STL,,GNB,W 34-24,*,0.5,,
32,2003,2003-10-26,7,25.239,STL,@,PIT,W 33-21,*,,,
33,2003,2003-11-30,12,25.274,STL,,MIN,W 48-17,,,,
34,2003,2003-12-08,13,25.282,STL,@,CLE,W 26-20,,,,
35,2003,2003-12-14,14,25.288,STL,,SEA,W 27-22,,,,
36,2003,2003-12-21,15,25.295,STL,,CIN,W 27-10,,,,
37,2003,2003-12-28,16,25.302,STL,@,DET,L 20-30,,,,
38,2004,2004-09-12,1,26.195,STL,,ARI,W 17-10,*,1.0,,
39,2004,2004-09-19,2,26.202,STL,@,ATL,L 17-34,*,,,
40,2004,2004-09-26,3,26.209,STL,,NOR,L 25-28,*,,,
41,2004,2004-10-03,4,26.216,STL,@,SFO,W 24-14,*,,,
42,2004,2004-10-10,5,26.223,STL,@,SEA,W 33-27,*,,,
43,2004,2004-10-18,6,26.231,STL,,TAM,W 28-21,*,,,
44,2004,2004-10-24,7,26.237,STL,@,MIA,L 14-31,*,1.0,,
45,2004,2004-11-07,8,26.251,STL,,NWE,L 22-40,*,1.0,,
46,2004,2004-11-14,9,26.258,STL,,SEA,W 23-12,*,,,
47,2004,2004-11-21,10,26.265,STL,@,BUF,L 17-37,*,,,
48,2004,2004-11-29,11,26.273,STL,@,GNB,L 17-45,,,,
