ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1990,1990-09-09,1,24.073,PHI,@,NYG,L 20-27,0,0,,0,2,22,11.00,0
2,1990,1990-12-02,12,24.157,PHI,@,BUF,L 23-30,0,0,,0,0,0,,0
3,1990,1990-12-09,13,24.164,PHI,@,MIA,L 20-23,1,17,17.00,0,0,0,,0
4,1990,1990-12-16,14,24.171,PHI,,GNB,W 31-0,0,0,,0,0,0,,0
5,1990,1990-12-23,15,24.178,PHI,,DAL,W 17-3,0,0,,0,0,0,,0
6,1990,1990-12-29,16,24.184,PHI,@,PHO,W 23-21,0,0,,0,0,0,,0
