ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1981,1981-09-06,1,22.246,PIT,,KAN,L 33-37,,,,
2,1981,1981-09-10,2,22.250,PIT,@,MIA,L 10-30,,,,
3,1981,1981-09-20,3,22.260,PIT,,NYJ,W 38-10,,,,
4,1981,1981-09-27,4,22.267,PIT,,NWE,W 27-21,,,,
5,1981,1981-10-04,5,22.274,PIT,@,NOR,W 20-6,,,,
6,1981,1981-10-11,6,22.281,PIT,,CLE,W 13-7,,,,
7,1981,1981-10-18,7,22.288,PIT,@,CIN,L 7-34,,,,
8,1981,1981-10-26,8,22.296,PIT,,HOU,W 26-13,,,,
9,1981,1981-11-01,9,22.302,PIT,,SFO,L 14-17,,,,
10,1981,1981-11-08,10,22.309,PIT,@,SEA,L 21-24,,,,
11,1981,1981-11-15,11,22.316,PIT,@,ATL,W 34-20,,,,
12,1981,1981-11-22,12,22.323,PIT,@,CLE,W 32-10,,,,
13,1981,1981-11-29,13,22.330,PIT,,RAM,W 24-0,,,,
14,1981,1981-12-07,14,22.338,PIT,@,OAK,L 27-30,,,,
15,1981,1981-12-13,15,22.344,PIT,,CIN,L 10-17,,,,
16,1981,1981-12-20,16,22.351,PIT,@,HOU,L 20-21,,,,
17,1982,1982-09-13,1,23.253,PIT,@,DAL,W 36-28,,,,
18,1982,1982-09-19,2,23.259,PIT,,CIN,W 26-20,,,,
19,1982,1982-11-21,3,23.322,PIT,@,HOU,W 24-10,,,,
20,1982,1982-11-28,4,23.329,PIT,@,SEA,L 0-16,,,,
21,1982,1982-12-05,5,23.336,PIT,,KAN,W 35-14,,,,
22,1982,1982-12-12,6,23.343,PIT,@,BUF,L 0-13,,,,
23,1982,1982-12-19,7,23.350,PIT,@,CLE,L 9-10,,,,
24,1982,1982-12-26,8,23.357,PIT,,NWE,W 37-14,,,,
25,1982,1983-01-02,9,23.364,PIT,,CLE,W 37-21,,,,
26,1983,1983-09-04,1,24.244,PIT,,DEN,L 10-14,,,,
27,1983,1983-09-11,2,24.251,PIT,@,GNB,W 25-21,,,,
28,1983,1983-09-18,3,24.258,PIT,@,HOU,W 40-28,,,,
29,1983,1983-09-25,4,24.265,PIT,,NWE,L 23-28,,,,
30,1983,1983-10-02,5,24.272,PIT,,HOU,W 17-10,,,,
31,1983,1983-10-10,6,24.280,PIT,@,CIN,W 24-14,,,,
32,1983,1983-10-16,7,24.286,PIT,,CLE,W 44-17,,,,
33,1983,1983-10-23,8,24.293,PIT,@,SEA,W 27-21,,,,
34,1983,1983-10-30,9,24.300,PIT,,TAM,W 17-12,,,,
35,1983,1983-11-06,10,24.307,PIT,,SDG,W 26-3,,,,
36,1983,1983-11-13,11,24.314,PIT,@,BAL,W 24-13,,,,
37,1983,1983-11-20,12,24.321,PIT,,MIN,L 14-17,,,,
38,1983,1983-11-24,13,24.325,PIT,@,DET,L 3-45,,,,
39,1983,1983-12-04,14,24.335,PIT,,CIN,L 10-23,,,,
40,1983,1983-12-10,15,24.341,PIT,@,NYJ,W 34-7,,,,
41,1983,1983-12-18,16,24.349,PIT,@,CLE,L 17-30,,,,
42,1984,1984-09-02,1,25.243,PIT,,KAN,L 27-37,,,,
43,1984,1984-09-06,2,25.247,PIT,@,NYJ,W 23-17,1.0,0,0,0
44,1984,1984-09-16,3,25.257,PIT,,RAM,W 24-14,,,,
45,1984,1984-09-23,4,25.264,PIT,@,CLE,L 10-20,,,,
46,1984,1984-10-01,5,25.272,PIT,,CIN,W 38-17,,,,
47,1984,1984-10-07,6,25.278,PIT,,MIA,L 7-31,,,,
48,1984,1984-10-14,7,25.285,PIT,@,SFO,W 20-17,,,,
49,1984,1984-10-21,8,25.292,PIT,@,IND,L 16-17,,,,
50,1984,1984-10-28,9,25.299,PIT,,ATL,W 35-10,,,,
51,1984,1984-11-04,10,25.306,PIT,,HOU,W 35-7,,,,
52,1984,1984-11-11,11,25.313,PIT,@,CIN,L 20-22,,,,
53,1984,1984-11-19,12,25.321,PIT,@,NOR,L 24-27,,,,
54,1984,1984-11-25,13,25.327,PIT,,SDG,W 52-24,,,,
55,1984,1984-12-02,14,25.334,PIT,@,HOU,L 20-23,,,,
56,1984,1984-12-09,15,25.341,PIT,,CLE,W 23-20,,,,
57,1984,1984-12-16,16,25.348,PIT,@,RAI,W 13-7,,,,
58,1985,1985-09-08,1,26.248,PIT,,IND,W 45-3,,,,
59,1985,1985-09-16,2,26.256,PIT,@,CLE,L 7-17,,,,
