ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1990,1990-09-09,1,23.103,NWE,,MIA,L 24-27,
2,1990,1990-09-16,2,23.110,NWE,@,IND,W 16-14,
3,1990,1990-09-23,3,23.117,NWE,@,CIN,L 7-41,
4,1990,1990-09-30,4,23.124,NWE,,NYJ,L 13-37,
5,1990,1990-10-07,5,23.131,NWE,,SEA,L 20-33,
6,1990,1990-10-18,6,23.142,NWE,@,MIA,L 10-17,
7,1990,1990-10-28,7,23.152,NWE,,BUF,L 10-27,
8,1990,1990-11-04,8,23.159,NWE,@,PHI,L 20-48,
9,1990,1990-11-11,9,23.166,NWE,,IND,L 10-13,
10,1990,1990-11-25,11,23.180,NWE,@,PHO,L 14-34,
11,1990,1990-12-02,12,23.187,NWE,,KAN,L 7-37,
12,1990,1990-12-09,13,23.194,NWE,@,PIT,L 3-24,
13,1990,1990-12-15,14,23.200,NWE,,WAS,L 10-25,
14,1990,1990-12-23,15,23.208,NWE,@,NYJ,L 7-42,
15,1990,1990-12-30,16,23.215,NWE,,NYG,L 10-13,1.5
16,1991,1991-09-01,1,24.095,NWE,@,IND,W 16-7,
17,1991,1991-09-08,2,24.102,NWE,,CLE,L 0-20,
