ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
32,2000,2000-11-05,10,25.115,ATL,,TAM,L 14-27,,7,3,41,13.67,0,42.9%,5.86,0,0,,0,0,0,,0,0,0,,,,,,3,39,13.00,0,4,33,8.25,0,0,0
33,2000,2000-11-12,11,25.122,ATL,@,DET,L 10-13,,5,2,27,13.50,0,40.0%,5.40,0,0,,0,0,0,,0,0,0,,,,,,4,85,21.25,0,8,34,4.25,0,0,0
34,2000,2000-11-19,12,25.129,ATL,@,SFO,L 6-16,,6,2,29,14.50,0,33.3%,4.83,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,26,13.00,0,0,0
35,2000,2000-11-26,13,25.136,ATL,@,OAK,L 14-41,,3,2,-1,-0.50,0,66.7%,-0.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,0,0.00,0,0,0
36,2000,2000-12-03,14,25.143,ATL,,SEA,L 10-30,,3,2,37,18.50,0,66.7%,12.33,0,0,,0,0,0,,0,0,0,,,,,,1,20,20.00,0,0,0,,0,0,0
37,2000,2000-12-17,15,25.157,ATL,@,NOR,L 7-23,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,3,58,19.33,0,2,16,8.00,0,0,0
38,2000,2000-12-24,16,25.164,ATL,,KAN,W 29-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,2,47,23.50,0,3,23,7.67,0,0,0
39,2001,2001-09-09,1,26.058,SDG,,WAS,W 30-3,,5,2,31,15.50,0,40.0%,6.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,102,25.50,1,1,6
40,2001,2001-09-23,2,26.072,SDG,@,DAL,W 32-21,,5,2,88,44.00,0,40.0%,17.60,1,16,16.00,1,0,0,,0,0,0,,,,,,0,0,,0,1,-2,-2.00,0,1,6
41,2001,2001-09-30,3,26.079,SDG,,CIN,W 28-14,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,24,6.00,0,0,0
42,2001,2001-10-07,4,26.086,SDG,@,CLE,L 16-20,,1,1,8,8.00,0,100.0%,8.00,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,4,19,4.75,0,0,0
43,2001,2001-10-14,5,26.093,SDG,@,NWE,L 26-29,*,6,3,54,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,26,26.00,0,0,0
44,2001,2001-10-21,6,26.100,SDG,,DEN,W 27-10,*,5,3,33,11.00,0,60.0%,6.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,47,11.75,0,0,0
45,2001,2001-10-28,7,26.107,SDG,,BUF,W 27-24,,2,2,32,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
46,2001,2001-11-04,8,26.114,SDG,,KAN,L 20-25,,8,2,43,21.50,0,25.0%,5.38,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,7,3.50,0,0,0
47,2001,2001-12-02,12,26.142,SDG,@,SEA,L 10-13,,5,5,59,11.80,0,100.0%,11.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
48,2001,2001-12-09,13,26.149,SDG,@,PHI,L 14-24,,10,4,51,12.75,0,40.0%,5.10,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,48,12.00,0,0,0
49,2002,2002-09-08,1,27.057,SDG,@,CIN,W 34-6,*,4,3,45,15.00,0,75.0%,11.25,1,20,20.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
50,2002,2002-09-15,2,27.064,SDG,,HOU,W 24-3,*,3,0,0,,0,0.0%,0.00,1,20,20.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
51,2002,2002-09-22,3,27.071,SDG,@,ARI,W 23-15,*,4,1,16,16.00,0,25.0%,4.00,2,3,1.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
52,2002,2002-09-29,4,27.078,SDG,,NWE,W 21-14,*,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
53,2002,2002-10-06,5,27.085,SDG,@,DEN,L 9-26,*,9,5,68,13.60,0,55.6%,7.56,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
54,2002,2002-10-13,6,27.092,SDG,,KAN,W 35-34,*,8,5,39,7.80,1,62.5%,4.88,2,37,18.50,1,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
55,2002,2002-10-20,7,27.099,SDG,@,OAK,W 27-21,*,6,4,75,18.75,0,66.7%,12.50,1,19,19.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,10,10.00,0,0,0
56,2002,2002-11-03,8,27.113,SDG,,NYJ,L 13-44,*,5,1,8,8.00,0,20.0%,1.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
57,2002,2002-11-10,9,27.120,SDG,@,STL,L 24-28,*,6,4,53,13.25,0,66.7%,8.83,1,-3,-3.00,0,0,0,,0,0,0,,,,,,0,0,,0,3,33,11.00,0,0,0
58,2002,2002-11-17,10,27.127,SDG,,SFO,W 20-17,*,8,5,64,12.80,0,62.5%,8.00,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,4,21,5.25,0,0,0
59,2002,2002-11-24,11,27.134,SDG,@,MIA,L 3-30,*,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
60,2002,2002-12-01,12,27.141,SDG,,DEN,W 30-27,,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,28,14.00,0,0,0
61,2002,2002-12-08,13,27.148,SDG,,OAK,L 7-27,*,7,3,26,8.67,0,42.9%,3.71,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,39,19.50,0,0,0
62,2002,2002-12-15,14,27.155,SDG,@,BUF,L 13-20,*,7,5,81,16.20,0,71.4%,11.57,1,0,0.00,0,0,0,,0,0,0,,,,,,0,0,,0,3,22,7.33,0,0,0
63,2002,2002-12-22,15,27.162,SDG,@,KAN,L 22-24,,11,6,63,10.50,1,54.5%,5.73,0,0,,0,0,0,,0,0,0,,,,,,4,73,18.25,0,3,70,23.33,0,1,6
64,2002,2002-12-29,16,27.169,SDG,,SEA,L 28-31,*,7,4,44,11.00,0,57.1%,6.29,1,8,8.00,0,0,0,,0,0,0,,,,,,4,93,23.25,0,1,8,8.00,0,0,0
65,2003,2003-09-07,1,28.056,SDG,@,KAN,L 14-27,,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0,,,,,,4,103,25.75,0,0,0,,0,0,0
66,2003,2003-09-14,2,28.063,SDG,,DEN,L 13-37,*,7,2,19,9.50,0,28.6%,2.71,2,28,14.00,0,0,0,,0,0,0,,,,,,6,127,21.17,0,0,0,,0,0,0
67,2003,2003-09-21,3,28.070,SDG,,BAL,L 10-24,*,5,3,33,11.00,0,60.0%,6.60,1,9,9.00,0,0,0,,0,0,0,,,,,,2,42,21.00,0,0,0,,0,0,0
68,2003,2003-10-05,5,28.084,SDG,@,JAX,L 21-27,,5,2,31,15.50,0,40.0%,6.20,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
69,2003,2003-10-19,6,28.098,SDG,@,CLE,W 26-20,,2,1,17,17.00,0,50.0%,8.50,1,6,6.00,0,0,0,,0,0,0,,,,,,4,82,20.50,0,0,0,,0,0,0
70,2003,2003-10-27,7,28.106,SDG,,MIA,L 10-26,*,0,0,0,,0,0.0%,,2,14,7.00,0,0,0,,0,0,0,,,,,,4,98,24.50,0,0,0,,0,0,0
71,2003,2003-11-02,8,28.112,SDG,@,CHI,L 7-20,,5,1,22,22.00,0,20.0%,4.40,0,0,,0,0,0,,0,0,0,,,,,,2,36,18.00,0,0,0,,0,0,0
72,2003,2003-11-09,9,28.119,SDG,,MIN,W 42-28,,3,3,48,16.00,0,100.0%,16.00,2,26,13.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,0,0.00,0,0,0
73,2003,2003-11-16,10,28.126,SDG,@,DEN,L 8-37,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2004,2004-09-19,2,29.068,SDG,,NYJ,L 28-34,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,7,209,29.86,1,0,0,,0,1,6
75,2004,2004-09-26,3,29.075,SDG,@,DEN,L 13-23,,3,1,8,8.00,0,33.3%,2.67,1,4,4.00,0,0,0,,0,0,0,,,,,,6,156,26.00,0,0,0,,0,0,0
76,2004,2004-10-03,4,29.082,SDG,,TEN,W 38-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,2,42,21.00,0,1,6,6.00,0,0,0
77,2004,2004-10-10,5,29.089,SDG,,JAX,W 34-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,4,93,23.25,0,0,0,,0,0,0
78,2004,2004-10-17,6,29.096,SDG,@,ATL,L 20-21,,0,0,0,,0,0.0%,,2,2,1.00,0,0,0,,0,0,0,,,,,,4,103,25.75,0,0,0,,0,0,0
79,2004,2004-10-24,7,29.103,SDG,@,CAR,W 17-6,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,80,26.67,0,0,0,,0,0,0
80,2004,2004-10-31,8,29.110,SDG,,OAK,W 42-14,,1,1,23,23.00,1,100.0%,23.00,0,0,,0,0,0,,0,0,0,,,,,,2,71,35.50,0,0,0,,0,1,6
81,2004,2004-11-07,9,29.117,SDG,,NOR,W 43-17,,0,0,0,,0,0.0%,,1,48,48.00,0,0,0,,0,0,0,,,,,,4,77,19.25,0,0,0,,0,0,0
82,2004,2004-11-21,10,29.131,SDG,@,OAK,W 23-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,64,21.33,0,0,0,,0,0,0
83,2004,2004-11-28,11,29.138,SDG,@,KAN,W 34-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,6,135,22.50,0,0,0,,0,0,0
84,2004,2004-12-05,12,29.145,SDG,,DEN,W 20-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,4,88,22.00,0,0,0,,0,0,0
85,2004,2004-12-26,15,29.166,SDG,@,IND,L 31-34,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,5,104,20.80,0,0,0,,0,0,0
86,2005,2005-09-08,1,30.057,NWE,,OAK,W 30-20,,1,1,5,5.00,1,100.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,44,11.00,0,1,6
87,2005,2005-09-18,2,30.067,NWE,@,CAR,L 17-27,,4,2,32,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,0,0.00,0,0,0
88,2005,2005-09-25,3,30.074,NWE,@,PIT,W 23-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,55,13.75,0,0,0
89,2005,2005-10-02,4,30.081,NWE,,SDG,L 17-41,,2,2,41,20.50,1,100.0%,20.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,8,8.00,0,1,6
90,2005,2005-10-09,5,30.088,NWE,@,ATL,W 31-28,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,5,2.50,0,0,0
91,2005,2005-10-16,6,30.095,NWE,@,DEN,L 20-28,,5,1,49,49.00,0,20.0%,9.80,1,-1,-1.00,0,0,0,,0,0,0,,,,,,0,0,,0,6,38,6.33,0,0,0
92,2005,2005-10-30,7,30.109,NWE,,BUF,W 21-16,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
93,2005,2005-11-07,8,30.117,NWE,,IND,L 21-40,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,29,29.00,0,0,0
94,2005,2005-11-13,9,30.123,NWE,@,MIA,W 23-16,,3,3,70,23.33,0,100.0%,23.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,-2,-1.00,0,0,0
95,2005,2005-11-20,10,30.130,NWE,,NOR,W 24-17,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,2,36,18.00,0,1,23,23.00,0,0,0
96,2005,2005-11-27,11,30.137,NWE,@,KAN,L 16-26,,6,5,76,15.20,0,83.3%,12.67,2,17,8.50,0,0,0,,0,0,0,,,,,,6,147,24.50,0,0,0,,0,0,0
97,2005,2005-12-04,12,30.144,NWE,,NYJ,W 16-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,17,5.67,0,0,0
98,2005,2005-12-11,13,30.151,NWE,@,BUF,W 35-7,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,15,7.50,0,0,0
99,2005,2005-12-17,14,30.157,NWE,,TAM,W 28-0,,1,1,27,27.00,0,100.0%,27.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,22,7.33,0,0,0
100,2005,2005-12-26,15,30.166,NWE,@,NYJ,W 31-21,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,13,13.00,0,0,0
101,2005,2006-01-01,16,30.172,NWE,,MIA,L 26-28,,3,2,26,13.00,1,66.7%,8.67,1,-5,-5.00,0,0,0,,0,0,0,,,,,,2,67,33.50,0,1,6,6.00,0,1,6
102,2006,2006-09-24,3,31.073,NYJ,@,BUF,W 28-20,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,19,9.50,0,0,0
103,2006,2006-10-01,4,31.080,NYJ,,IND,L 28-31,,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,12,12.00,0,0,0
104,2006,2006-10-08,5,31.087,NYJ,@,JAX,L 0-41,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
105,2006,2006-10-15,6,31.094,NYJ,,MIA,W 20-17,*,4,3,9,3.00,0,75.0%,2.25,1,0,0.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,6,3.00,0,0,0
106,2006,2006-10-22,7,31.101,NYJ,,DET,W 31-24,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
107,2006,2006-10-29,8,31.108,NYJ,@,CLE,L 13-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,55,13.75,0,0,0
108,2006,2006-11-12,9,31.122,NYJ,@,NWE,W 17-14,,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,15,15.00,0,0,0
109,2006,2006-11-19,10,31.129,NYJ,,CHI,L 0-10,,5,5,40,8.00,0,100.0%,8.00,1,28,28.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,27,13.50,0,0,0
110,2006,2006-11-26,11,31.136,NYJ,,HOU,W 26-11,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12,6.00,0,0,0
111,2007,2007-11-04,8,32.114,OAK,,HOU,L 17-24,,4,1,28,28.00,1,25.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
112,2007,2007-11-11,9,32.121,OAK,,CHI,L 6-17,*,4,0,0,,0,0.0%,0.00,1,2,2.00,0,0,0,,0,0,0,,,,,,1,30,30.00,0,5,25,5.00,0,0,0
113,2007,2007-11-18,10,32.128,OAK,@,MIN,L 22-29,,4,3,33,11.00,0,75.0%,8.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,10,10.00,0,0,0
114,2007,2007-11-25,11,32.135,OAK,@,KAN,W 20-17,,0,0,0,,0,0.0%,,1,10,10.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
115,2007,2007-12-02,12,32.142,OAK,,DEN,W 34-20,,1,1,15,15.00,1,100.0%,15.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,16,8.00,0,1,6
116,2007,2007-12-09,13,32.149,OAK,@,GNB,L 7-38,,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,3,3.00,0,0,0
