ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1973,1973-09-16,1,23.085,STL,@,PHI,W 34-23,,,,,,,,
2,1973,1973-09-23,2,23.092,STL,,WAS,W 34-27,,,,,,,,
3,1973,1973-09-30,3,23.099,STL,@,DAL,L 10-45,,,,,,,,
4,1973,1973-10-07,4,23.106,STL,,OAK,L 10-17,,,,,,,,
5,1973,1973-10-14,5,23.113,STL,,PHI,L 24-27,,,,,,,,
6,1973,1973-10-21,6,23.120,STL,@,WAS,L 13-31,,,,,,,,
7,1973,1973-10-28,7,23.127,STL,,NYG,W 35-27,,,,,,,,
8,1973,1973-11-04,8,23.134,STL,,DEN,T 17-17,,,,,,,,
9,1973,1973-11-11,9,23.141,STL,@,GNB,L 21-25,1,23,23.00,0,0.0,0,0,0
10,1973,1973-11-25,11,23.155,STL,@,CIN,L 24-42,,,,,,,,
11,1973,1973-12-02,12,23.162,STL,,DET,L 16-20,,,,,,,,
12,1973,1973-12-16,14,23.176,STL,,DAL,L 3-30,,,,,,,,
13,1974,1974-09-15,1,24.084,STL,,PHI,W 7-3,,,,,,,,
14,1975,1975-09-21,1,25.090,WAS,,NOR,W 41-3,,,,,,,,
15,1975,1975-09-28,2,25.097,WAS,,NYG,W 49-13,,,,,,,,
16,1975,1975-10-05,3,25.104,WAS,@,PHI,L 10-26,,,,,,,,
17,1975,1975-10-13,4,25.112,WAS,,STL,W 27-17,,,,,,,,
18,1975,1975-10-19,5,25.118,WAS,@,HOU,L 10-13,,,,,,,,
19,1975,1975-10-26,6,25.125,WAS,@,CLE,W 23-7,,,,,,,,
20,1975,1975-11-02,7,25.132,WAS,,DAL,W 30-24,,,,,,,,
21,1975,1975-11-09,8,25.139,WAS,@,NYG,W 21-13,,,,,,,,
22,1975,1975-11-16,9,25.146,WAS,@,STL,L 17-20,,,,,,,,
23,1975,1975-11-23,10,25.153,WAS,,OAK,L 23-26,,,,,,,,
24,1975,1975-11-30,11,25.160,WAS,,MIN,W 31-30,,,,,,,,
25,1975,1975-12-07,12,25.167,WAS,@,ATL,W 30-27,,,,,,,,
26,1975,1975-12-13,13,25.173,WAS,@,DAL,L 10-31,,,,,,,,
27,1975,1975-12-21,14,25.181,WAS,,PHI,L 3-26,,,,,,,,
28,1976,1976-09-12,1,26.081,WAS,,NYG,W 19-17,,,,,,,,
29,1976,1976-09-19,2,26.088,WAS,,SEA,W 31-7,,,,,,,,
30,1976,1976-09-27,3,26.096,WAS,@,PHI,W 20-17,,,,,,,,
31,1976,1976-10-03,4,26.102,WAS,@,CHI,L 7-33,,,,,,,,
32,1976,1976-10-10,5,26.109,WAS,,KAN,L 30-33,,,,,,,,
33,1976,1976-10-17,6,26.116,WAS,,DET,W 20-7,,,,,,,,
34,1976,1976-10-25,7,26.124,WAS,,STL,W 20-10,,,,,,,,
35,1976,1976-10-31,8,26.130,WAS,,DAL,L 7-20,,,,,,,,
36,1976,1976-11-07,9,26.137,WAS,@,SFO,W 24-21,,,,,,,,
37,1976,1976-11-14,10,26.144,WAS,@,NYG,L 9-12,,,,,,,,
38,1976,1976-11-21,11,26.151,WAS,@,STL,W 16-10,,,,,,,,
39,1976,1976-11-28,12,26.158,WAS,,PHI,W 24-0,,,,,,,,
40,1976,1976-12-05,13,26.165,WAS,@,NYJ,W 37-16,,,,,,,,
41,1976,1976-12-12,14,26.172,WAS,@,DAL,W 27-14,,,,,,,,
42,1977,1977-09-18,1,27.087,WAS,@,NYG,L 17-20,,,,,,,,
43,1977,1977-09-25,2,27.094,WAS,,ATL,W 10-6,,,,,,,,
44,1977,1977-10-02,3,27.101,WAS,,STL,W 24-14,,,,,,,,
45,1977,1977-10-23,6,27.122,WAS,,NYG,L 6-17,,,,,,,,
46,1977,1977-10-30,7,27.129,WAS,,PHI,W 23-17,,,,,,,,
47,1977,1977-11-07,8,27.137,WAS,@,BAL,L 3-10,,,,,,,,
48,1977,1977-11-13,9,27.143,WAS,@,PHI,W 17-14,,,,,,,,
49,1977,1977-11-21,10,27.151,WAS,,GNB,W 10-9,,,,,,,,
50,1977,1977-11-27,11,27.157,WAS,,DAL,L 7-14,,,,,,,,
51,1977,1977-12-04,12,27.164,WAS,@,BUF,W 10-0,,,,,,,,
52,1977,1977-12-10,13,27.170,WAS,@,STL,W 26-20,,,,,,,,
53,1977,1977-12-17,14,27.177,WAS,,RAM,W 17-14,,,,,,,,
54,1978,1978-09-03,1,28.072,WAS,@,NWE,W 16-14,,,,,,,,
55,1978,1978-09-10,2,28.079,WAS,,PHI,W 35-30,,,,,,,,
56,1978,1978-09-17,3,28.086,WAS,@,STL,W 28-10,,,,,,,,
57,1978,1978-09-24,4,28.093,WAS,,NYJ,W 23-3,,,,,,,,
58,1978,1978-10-02,5,28.101,WAS,,DAL,W 9-5,,,,,,,,
59,1978,1978-10-08,6,28.107,WAS,@,DET,W 21-19,,,,,,,,
60,1978,1978-10-15,7,28.114,WAS,@,PHI,L 10-17,,,,,,,,
61,1978,1978-10-22,8,28.121,WAS,@,NYG,L 6-17,,,,,,,,
62,1978,1978-10-29,9,28.128,WAS,,SFO,W 38-20,,,,,,,,
63,1978,1978-11-06,10,28.136,WAS,@,BAL,L 17-21,,,,,,,,
64,1978,1978-11-12,11,28.142,WAS,,NYG,W 16-13,,,,,,,,
65,1978,1978-11-19,12,28.149,WAS,,STL,L 17-27,,,,,,,,
66,1978,1978-11-23,13,28.153,WAS,@,DAL,L 10-37,,,,,,,,
67,1978,1978-12-03,14,28.163,WAS,,MIA,L 0-16,,,,,,,,
68,1978,1978-12-10,15,28.170,WAS,@,ATL,L 17-20,,,,,,,,
69,1978,1978-12-16,16,28.176,WAS,,CHI,L 10-14,0,0,,0,0.0,1,3,0
70,1979,1979-09-02,1,29.071,WAS,,HOU,L 27-29,,,,,,,,
71,1979,1979-09-09,2,29.078,WAS,@,DET,W 27-24,,,,,,,,
72,1979,1979-09-23,4,29.092,WAS,@,STL,W 17-7,,,,,,,,
73,1979,1979-09-30,5,29.099,WAS,@,ATL,W 16-7,,,,,,,,
74,1979,1979-10-07,6,29.106,WAS,@,PHI,L 17-28,,,,,,,,
75,1979,1979-10-14,7,29.113,WAS,@,CLE,W 13-9,,,,,,,,
76,1979,1979-10-21,8,29.120,WAS,,PHI,W 17-7,,,,,,,,
77,1979,1979-10-28,9,29.127,WAS,,NOR,L 10-14,,,,,,,,
78,1979,1979-11-04,10,29.134,WAS,@,PIT,L 7-38,,,,,,,,
79,1979,1979-11-11,11,29.141,WAS,,STL,W 30-28,,,,,,,,
80,1979,1979-11-18,12,29.148,WAS,,DAL,W 34-20,,,,,,,,
81,1979,1979-11-25,13,29.155,WAS,@,NYG,L 6-14,,,,,,,,
82,1979,1979-12-02,14,29.162,WAS,,GNB,W 38-21,,,,,,,,
83,1979,1979-12-09,15,29.169,WAS,,CIN,W 28-14,,,,,,,,
84,1979,1979-12-16,16,29.176,WAS,@,DAL,L 34-35,,,,,,,,
85,1980,1980-09-08,1,30.077,WAS,,DAL,L 3-17,,,,,,,,
86,1980,1980-09-14,2,30.083,WAS,@,NYG,W 23-21,,,,,,,,
87,1980,1980-09-21,3,30.090,WAS,@,OAK,L 21-24,,,,,,,,
88,1980,1980-09-28,4,30.097,WAS,,SEA,L 0-14,,,,,,,,
89,1980,1980-10-05,5,30.104,WAS,@,PHI,L 14-24,,,,,,,,
90,1980,1980-10-13,6,30.112,WAS,@,DEN,L 17-20,,,,,,,,
91,1980,1980-10-19,7,30.118,WAS,,STL,W 23-0,,,,,,,,
92,1980,1980-10-26,8,30.125,WAS,,NOR,W 22-14,,,,,,,,
93,1980,1980-11-02,9,30.132,WAS,,MIN,L 14-39,,,,,,,,
94,1980,1980-11-09,10,30.139,WAS,@,CHI,L 21-35,,,,,,,,
95,1980,1980-11-16,11,30.146,WAS,,PHI,L 0-24,,,,,,,,
96,1980,1980-11-23,12,30.153,WAS,@,DAL,L 10-14,,,,,,,,
97,1980,1980-11-30,13,30.160,WAS,@,ATL,L 6-10,,,,,,,,
98,1980,1980-12-07,14,30.167,WAS,,SDG,W 40-17,,,,,,,,
99,1980,1980-12-13,15,30.173,WAS,,NYG,W 16-13,,,,,,,,
100,1980,1980-12-21,16,30.181,WAS,@,STL,W 31-7,,,,,,,,
101,1981,1981-09-06,1,31.075,WAS,,DAL,L 10-26,,,,,,,,
102,1981,1981-09-13,2,31.082,WAS,,NYG,L 7-17,,,,,,,,
103,1981,1981-09-20,3,31.089,WAS,@,STL,L 30-40,,,,,,,,
104,1981,1981-09-27,4,31.096,WAS,@,PHI,L 13-36,,,,,,,,
105,1981,1981-10-04,5,31.103,WAS,,SFO,L 17-30,,,,,,,,
106,1981,1981-10-11,6,31.110,WAS,@,CHI,W 24-7,0,0,,0,0.0,1,26,0
107,1981,1981-10-18,7,31.117,WAS,@,MIA,L 10-13,,,,,,,,
108,1981,1981-10-25,8,31.124,WAS,,NWE,W 24-22,,,,,,,,
109,1981,1981-11-01,9,31.131,WAS,,STL,W 42-21,,,,,,,,
110,1981,1981-11-08,10,31.138,WAS,,DET,W 33-31,,,,,,,,
111,1981,1981-11-15,11,31.145,WAS,@,NYG,W 30-27,,,,,,,,
112,1981,1981-11-22,12,31.152,WAS,@,DAL,L 10-24,,,,,,,,
113,1981,1981-11-29,13,31.159,WAS,@,BUF,L 14-21,,,,,,,,
114,1981,1981-12-06,14,31.166,WAS,,PHI,W 15-13,,,,,,,,
115,1981,1981-12-13,15,31.173,WAS,,BAL,W 38-14,,,,,,,,
116,1981,1981-12-20,16,31.180,WAS,@,RAM,W 30-7,,,,,,,,
117,1982,1982-09-12,1,32.081,WAS,@,PHI,W 37-34,0,0,,0,0.5,0,0,0
118,1982,1982-09-19,2,32.088,WAS,@,TAM,W 21-13,,,,,,,,
119,1982,1982-11-21,3,32.151,WAS,@,NYG,W 27-17,0,0,,0,1.0,0,0,0
120,1982,1982-11-28,4,32.158,WAS,,PHI,W 13-9,0,0,,0,1.0,0,0,0
121,1982,1982-12-05,5,32.165,WAS,,DAL,L 10-24,,,,,,,,
122,1982,1982-12-12,6,32.172,WAS,@,STL,W 12-7,0,0,,0,1.0,0,0,0
123,1982,1982-12-19,7,32.179,WAS,,NYG,W 15-14,,,,,,,,
124,1982,1982-12-26,8,32.186,WAS,@,NOR,W 27-10,,,,,,,,
125,1982,1983-01-02,9,32.193,WAS,,STL,W 28-0,0,0,,0,1.0,0,0,0
126,1983,1983-09-05,1,33.074,WAS,,DAL,L 30-31,,,,,,,,
127,1983,1983-09-11,2,33.080,WAS,@,PHI,W 23-13,0,0,,0,2.0,0,0,0
128,1983,1983-09-18,3,33.087,WAS,,KAN,W 27-12,0,0,,0,0.5,0,0,0
129,1983,1983-09-25,4,33.094,WAS,@,SEA,W 27-17,,,,,,,,
130,1983,1983-10-02,5,33.101,WAS,,RAI,W 37-35,,,,,,,,
131,1983,1983-10-09,6,33.108,WAS,@,STL,W 38-14,,,,,,,,
132,1983,1983-10-17,7,33.116,WAS,@,GNB,L 47-48,0,0,,0,2.0,0,0,0
133,1983,1983-10-23,8,33.122,WAS,,DET,W 38-17,0,0,,0,0.5,0,0,0
134,1983,1983-10-31,9,33.130,WAS,@,SDG,W 27-24,,,,,,,,
135,1983,1983-11-06,10,33.136,WAS,,STL,W 45-7,0,0,,0,1.5,0,0,0
136,1983,1983-11-13,11,33.143,WAS,@,NYG,W 33-17,,,,,,,,
137,1983,1983-11-20,12,33.150,WAS,@,RAM,W 42-20,0,0,,0,1.0,0,0,0
138,1983,1983-11-27,13,33.157,WAS,,PHI,W 28-24,0,0,,0,0.5,0,0,0
139,1983,1983-12-04,14,33.164,WAS,,ATL,W 37-21,0,0,,0,1.0,0,0,0
140,1983,1983-12-11,15,33.171,WAS,@,DAL,W 31-10,0,0,,0,2.5,0,0,0
141,1983,1983-12-17,16,33.177,WAS,,NYG,W 31-22,,,,,,,,
142,1984,1984-09-02,1,34.071,WAS,,MIA,L 17-35,,,,,,,,
143,1984,1984-09-10,2,34.079,WAS,@,SFO,L 31-37,,,,,,,,
144,1984,1984-09-16,3,34.085,WAS,,NYG,W 30-14,,,,,,,,
145,1984,1984-09-23,4,34.092,WAS,@,NWE,W 26-10,,,,,,,,
146,1984,1984-09-30,5,34.099,WAS,,PHI,W 20-0,,,,,,,,
147,1984,1984-10-07,6,34.106,WAS,@,IND,W 35-7,,,,,,,,
148,1984,1984-10-14,7,34.113,WAS,,DAL,W 34-14,0,0,,0,1.0,0,0,0
149,1984,1984-10-21,8,34.120,WAS,@,STL,L 24-26,,,,,,,,
150,1984,1984-10-28,9,34.127,WAS,@,NYG,L 13-37,0,0,,0,1.0,0,0,0
151,1984,1984-11-05,10,34.135,WAS,,ATL,W 27-14,0,0,,0,1.0,0,0,0
152,1984,1984-11-11,11,34.141,WAS,,DET,W 28-14,,,,,,,,
153,1984,1984-11-18,12,34.148,WAS,@,PHI,L 10-16,0,0,,0,1.5,0,0,0
154,1984,1984-11-29,14,34.159,WAS,@,MIN,W 31-17,,,,,,,,
155,1984,1984-12-09,15,34.169,WAS,@,DAL,W 30-28,,,,,,,,
156,1984,1984-12-16,16,34.176,WAS,,STL,W 29-27,,,,,,,,
157,1985,1985-09-09,1,35.078,WAS,@,DAL,L 14-44,0,0,,0,1.0,0,0,0
158,1985,1985-09-15,2,35.084,WAS,,HOU,W 16-13,0,0,,0,1.0,0,0,0
159,1985,1985-09-22,3,35.091,WAS,,PHI,L 6-19,,,,,,,,
160,1985,1985-09-29,4,35.098,WAS,@,CHI,L 10-45,,,,,,,,
161,1985,1985-10-07,5,35.106,WAS,,STL,W 27-10,0,0,,0,0.5,0,0,0
162,1985,1985-10-13,6,35.112,WAS,,DET,W 24-3,0,0,,0,0.5,0,0,0
163,1985,1985-10-20,7,35.119,WAS,@,NYG,L 3-17,,,,,,,,
164,1985,1985-10-27,8,35.126,WAS,@,CLE,W 14-7,0,0,,0,1.0,0,0,0
165,1985,1985-11-03,9,35.133,WAS,@,ATL,W 44-10,,,,,,,,
166,1985,1985-11-10,10,35.140,WAS,,DAL,L 7-13,,,,,,,,
167,1985,1985-11-18,11,35.148,WAS,,NYG,W 23-21,,,,,,,,
168,1985,1985-11-24,12,35.154,WAS,@,PIT,W 30-23,,,,,,,,
169,1985,1985-12-01,13,35.161,WAS,,SFO,L 8-35,,,,,,,,
