ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
24,2002,2002-11-03,8,23.284,SEA,,WAS,L 3-14,*,,,,,,,,,,,,
25,2002,2002-11-10,9,23.291,SEA,@,ARI,W 27-6,*,,,,,,,,,,,,
26,2002,2002-11-17,10,23.298,SEA,,DEN,L 9-31,*,,,,,,,,,,,,
27,2002,2002-11-24,11,23.305,SEA,,KAN,W 39-32,*,,,,,,,,,,,,
28,2002,2002-12-01,12,23.312,SEA,@,SFO,L 24-31,*,0,0,,0,0,0,0.0,,,1,0,0
29,2002,2002-12-08,13,23.319,SEA,,PHI,L 20-27,*,,,,,,,,,,,,
30,2002,2002-12-15,14,23.326,SEA,@,ATL,W 30-24,*,0,0,,0,0,0,0.0,,,2,67,0
31,2002,2002-12-22,15,23.333,SEA,,STL,W 30-10,*,,,,,,,,,,,,
32,2002,2002-12-29,16,23.340,SEA,@,SDG,W 31-28,*,,,,,,,,,,,,
33,2003,2003-09-07,1,24.227,SEA,,NOR,W 27-10,*,,,,,,,,,,,,
34,2003,2003-09-14,2,24.234,SEA,@,ARI,W 38-0,*,,,,,,,,,,,,
35,2003,2003-09-21,3,24.241,SEA,,STL,W 24-23,*,,,,,,,,,,,,
36,2003,2003-10-05,4,24.255,SEA,@,GNB,L 13-35,*,,,,,,,,,,,,
37,2003,2003-10-12,5,24.262,SEA,,SFO,W 20-19,*,,,,,,,,,,,,
38,2003,2003-11-02,8,24.283,SEA,,PIT,W 23-16,,,,,,,,,,,,,
39,2003,2003-11-09,9,24.290,SEA,@,WAS,L 20-27,,,,,,,,,,,,,
40,2003,2003-11-16,10,24.297,SEA,,DET,W 35-14,,,,,,,,,,,,,
41,2003,2003-11-23,11,24.304,SEA,@,BAL,L 41-44,,1,0,0.00,0,0,0,0.0,,,0,0,0
42,2003,2003-11-30,12,24.311,SEA,,CLE,W 34-7,*,0,0,,0,0,0,0.0,,,1,27,0
43,2003,2003-12-07,13,24.318,SEA,@,MIN,L 7-34,*,,,,,,,,,,,,
44,2003,2003-12-14,14,24.325,SEA,@,STL,L 22-27,,,,,,,,,,,,,
45,2003,2003-12-21,15,24.332,SEA,,ARI,W 28-10,,,,,,,,,,,,,
46,2003,2003-12-27,16,24.338,SEA,@,SFO,W 24-17,,,,,,,,,,,,,
47,2004,2004-09-12,1,25.233,SEA,@,NOR,W 21-7,*,,,,,,,,,,,,
48,2004,2004-09-19,2,25.240,SEA,@,TAM,W 10-6,*,,,,,,,,,,,,
49,2004,2004-09-26,3,25.247,SEA,,SFO,W 34-0,*,0,0,,0,0,0,0.0,,,1,25,0
50,2004,2004-10-10,4,25.261,SEA,,STL,L 27-33,*,0,0,,0,0,0,0.0,,,2,0,0
51,2004,2004-10-17,5,25.268,SEA,@,NWE,L 20-30,*,,,,,,,,,,,,
52,2004,2004-10-24,6,25.275,SEA,@,ARI,L 17-25,*,0,0,,0,1,6,0.0,,,1,21,1
53,2004,2004-10-31,7,25.282,SEA,,CAR,W 23-17,*,,,,,,,,,,,,
54,2004,2004-11-07,8,25.289,SEA,@,SFO,W 42-27,*,,,,,,,,,,,,
55,2004,2004-11-14,9,25.296,SEA,@,STL,L 12-23,*,,,,,,,,,,,,
56,2004,2004-11-21,10,25.303,SEA,,MIA,W 24-17,*,,,,,,,,,,,,
57,2004,2004-11-28,11,25.310,SEA,,BUF,L 9-38,*,0,0,,0,0,0,0.0,,,1,0,0
58,2004,2004-12-06,12,25.318,SEA,,DAL,L 39-43,*,,,,,,,,,,,,
59,2004,2004-12-12,13,25.324,SEA,@,MIN,W 27-23,*,,,,,,,,,,,,
60,2004,2004-12-19,14,25.331,SEA,@,NYJ,L 14-37,*,,,,,,,,,,,,
61,2004,2004-12-26,15,25.338,SEA,,ARI,W 24-21,*,0,0,,0,0,0,0.0,,,1,0,0
62,2004,2005-01-02,16,25.345,SEA,,ATL,W 28-26,*,,,,,,,,,,,,
63,2005,2005-09-11,1,26.231,CAR,,NOR,L 20-23,*,,,,,,,,,,,,
64,2005,2005-09-18,2,26.238,CAR,,NWE,W 27-17,*,,,,,,,,,,,,
65,2005,2005-10-03,4,26.253,CAR,,GNB,W 32-29,*,0,0,,0,0,0,0.0,,,1,32,0
66,2005,2005-10-09,5,26.259,CAR,@,ARI,W 24-20,*,,,,,,,,,,,,
67,2005,2005-10-16,6,26.266,CAR,@,DET,W 21-20,*,0,0,,0,0,0,0.0,,,1,27,0
68,2005,2005-10-30,7,26.280,CAR,,MIN,W 38-13,*,,,,,,,,,,,,
69,2005,2005-11-06,8,26.287,CAR,@,TAM,W 34-14,*,,,,,,,,,,,,
70,2005,2005-11-13,9,26.294,CAR,,NYJ,W 30-3,*,0,0,,0,0,0,0.0,,,2,3,0
71,2005,2005-11-20,10,26.301,CAR,@,CHI,L 3-13,*,,,,,,,,,,,,
72,2005,2005-11-27,11,26.308,CAR,@,BUF,W 13-9,*,,,,,,,,,,,,
73,2005,2005-12-04,12,26.315,CAR,,ATL,W 24-6,*,,,,,,,,,,,,
74,2005,2005-12-11,13,26.322,CAR,,TAM,L 10-20,*,,,,,,,,,,,,
75,2005,2005-12-18,14,26.329,CAR,@,NOR,W 27-10,*,0,0,,0,0,0,0.0,,,1,0,0
76,2005,2005-12-24,15,26.335,CAR,,DAL,L 20-24,*,0,0,,0,0,0,0.0,,,1,8,0
77,2005,2006-01-01,16,26.343,CAR,@,ATL,W 44-11,*,,,,,,,,,,,,
78,2006,2006-09-10,1,27.230,CAR,,ATL,L 6-20,*,,,,,,,,,,,,
79,2006,2006-09-17,2,27.237,CAR,@,MIN,L 13-16,*,0,0,,0,0,0,0.0,,,1,13,0
80,2006,2006-09-24,3,27.244,CAR,@,TAM,W 26-24,*,,,,,,,,,,,,
81,2006,2006-10-01,4,27.251,CAR,,NOR,W 21-18,,,,,,,,,,,,,
82,2006,2006-10-08,5,27.258,CAR,,CLE,W 20-12,*,,,,,,,,,,,,
83,2006,2006-10-15,6,27.265,CAR,@,BAL,W 23-21,*,,,,,,,,,,,,
84,2006,2006-10-22,7,27.272,CAR,@,CIN,L 14-17,*,,,,,,,,,,,,
85,2006,2006-10-29,8,27.279,CAR,,DAL,L 14-35,*,,,,,,,,,,,,
86,2006,2006-11-13,9,27.294,CAR,,TAM,W 24-10,*,0,0,,0,0,0,0.0,,,1,0,0
87,2006,2006-12-04,12,27.315,CAR,@,PHI,L 24-27,*,,,,,,,,,,,,
88,2006,2006-12-17,14,27.328,CAR,,PIT,L 3-37,*,,,,,,,,,,,,
89,2006,2006-12-24,15,27.335,CAR,@,ATL,W 10-3,*,0,0,,0,0,0,0.0,,,1,0,0
90,2006,2006-12-31,16,27.342,CAR,@,NOR,W 31-21,*,,,,,,,,,,,,
91,2007,2007-09-09,1,28.229,CAR,@,STL,W 27-13,*,,,,,,,,,,,,
92,2007,2007-09-16,2,28.236,CAR,,HOU,L 21-34,*,,,,,,,,,,,,
93,2007,2007-09-23,3,28.243,CAR,@,ATL,W 27-20,*,,,,,,,,,,,,
94,2007,2007-09-30,4,28.250,CAR,,TAM,L 7-20,*,,,,,,,,,,,,
95,2007,2007-10-07,5,28.257,CAR,@,NOR,W 16-13,*,,,,,,,,,,,,
96,2007,2007-10-14,6,28.264,CAR,@,ARI,W 25-10,*,0,0,,0,0,0,0.0,,,1,1,0
97,2007,2007-10-28,7,28.278,CAR,,IND,L 7-31,*,,,,,,,,,,,,
98,2007,2007-11-04,8,28.285,CAR,@,TEN,L 7-20,*,0,0,,0,0,0,0.0,,,1,0,0
99,2007,2007-11-11,9,28.292,CAR,,ATL,L 13-20,*,,,,,,,,,,,,
100,2007,2007-11-18,10,28.299,CAR,@,GNB,L 17-31,*,,,,,,,,,,,,
101,2007,2007-11-25,11,28.306,CAR,,NOR,L 6-31,*,,,,,,,,,,,,
102,2007,2007-12-02,12,28.313,CAR,,SFO,W 31-14,*,,,,,,,,,,,,
103,2007,2007-12-09,13,28.320,CAR,@,JAX,L 6-37,*,,,,,,,,,,,,
104,2007,2007-12-16,14,28.327,CAR,,SEA,W 13-10,*,,,,,,,,,,,,
105,2007,2007-12-22,15,28.333,CAR,,DAL,L 13-20,*,,,,,,,,,,,,
106,2007,2007-12-30,16,28.341,CAR,@,TAM,W 31-23,*,,,,,,,,,,,,
107,2008,2008-09-07,1,29.228,CAR,@,SDG,W 26-24,*,0,0,,0,0,0,0.0,2,0,0,0,0
108,2008,2008-09-14,2,29.235,CAR,,CHI,W 20-17,*,0,0,,0,0,0,0.0,5,0,0,0,0
109,2008,2008-09-21,3,29.242,CAR,@,MIN,L 10-20,*,0,0,,0,0,0,0.0,2,0,0,0,0
110,2008,2008-09-28,4,29.249,CAR,,ATL,W 24-9,*,0,0,,0,0,0,0.0,5,0,0,0,0
111,2008,2008-10-05,5,29.256,CAR,,KAN,W 34-0,*,0,0,,0,0,0,0.0,2,0,1,43,0
112,2008,2008-10-12,6,29.263,CAR,@,TAM,L 3-27,*,0,0,,0,0,0,0.0,2,1,0,0,0
113,2008,2008-10-19,7,29.270,CAR,,NOR,W 30-7,*,0,0,,0,0,0,0.0,5,0,1,31,0
114,2008,2008-10-26,8,29.277,CAR,,ARI,W 27-23,*,0,0,,0,0,0,0.0,2,1,0,0,0
115,2008,2008-11-09,9,29.291,CAR,@,OAK,W 17-6,*,0,0,,0,0,0,0.0,1,0,0,0,0
116,2008,2008-11-16,10,29.298,CAR,,DET,W 31-22,*,0,0,,0,0,0,0.0,2,0,0,0,0
117,2008,2008-11-23,11,29.305,CAR,@,ATL,L 28-45,*,0,0,,0,0,0,0.0,4,1,0,0,0
118,2008,2008-11-30,12,29.312,CAR,@,GNB,W 35-31,*,0,0,,0,0,0,0.0,3,2,0,0,0
119,2008,2008-12-08,13,29.320,CAR,,TAM,W 38-23,*,0,0,,0,0,0,0.0,5,0,0,0,0
120,2008,2008-12-14,14,29.326,CAR,,DEN,W 30-10,*,0,0,,0,0,0,0.0,3,0,0,0,0
121,2008,2008-12-21,15,29.333,CAR,@,NYG,L 28-34,*,0,0,,0,0,0,0.0,4,1,0,0,0
122,2008,2008-12-28,16,29.340,CAR,@,NOR,W 33-31,*,0,0,,0,0,0,0.0,6,1,0,0,0
123,2009,2009-09-13,1,30.233,SEA,,STL,W 28-0,*,0,0,,0,0,0,0.0,2,1,0,0,0
124,2009,2009-09-20,2,30.240,SEA,@,SFO,L 10-23,*,0,0,,0,0,0,0.0,3,0,0,0,0
125,2009,2009-09-27,3,30.247,SEA,,CHI,L 19-25,*,0,0,,0,0,0,0.0,0,4,0,0,0
126,2009,2009-10-04,4,30.254,SEA,@,IND,L 17-34,*,0,0,,0,0,0,0.0,4,0,1,0,0
127,2009,2009-10-11,5,30.261,SEA,,JAX,W 41-0,*,0,0,,0,0,0,0.0,5,1,0,0,0
128,2009,2009-10-18,6,30.268,SEA,,ARI,L 3-27,,0,0,,0,0,0,0.0,2,0,0,0,0
129,2009,2009-11-01,7,30.282,SEA,@,DAL,L 17-38,*,0,0,,0,0,0,0.0,7,0,0,0,0
130,2009,2009-11-08,8,30.289,SEA,,DET,W 32-20,,,,,,,,,,,,,
131,2009,2009-11-15,9,30.296,SEA,@,ARI,L 20-31,,0,0,,0,0,0,0.0,1,0,0,0,0
132,2009,2009-11-22,10,30.303,SEA,@,MIN,L 9-35,,0,0,,0,0,0,0.0,1,0,0,0,0
133,2009,2009-11-29,11,30.310,SEA,@,STL,W 27-17,,,,,,,,,,,,,
134,2009,2009-12-06,12,30.317,SEA,,SFO,W 20-17,,0,0,,0,0,0,0.0,0,0,0,0,0
135,2009,2009-12-13,13,30.324,SEA,@,HOU,L 7-34,,,,,,,,,,,,,
136,2009,2009-12-20,14,30.331,SEA,,TAM,L 7-24,,,,,,,,,,,,,
137,2009,2009-12-27,15,30.338,SEA,@,GNB,L 10-48,,,,,,,,,,,,,
138,2009,2010-01-03,16,30.345,SEA,,TEN,L 13-17,,0,0,,0,0,0,0.0,2,0,0,0,0
