ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1979,1979-09-23,4,23.202,DEN,,SEA,W 37-34,0,0,,0,0,0,,0,2,48,24.00,0,0,0,,0,0,0
2,1979,1979-09-30,5,23.209,DEN,@,OAK,L 3-27,0,0,,0,0,0,,0,1,5,5.00,0,0,0,,0,0,0
3,1979,1979-10-07,6,23.216,DEN,,SDG,W 7-0,,,,,,,,,,,,,,,,,,
4,1979,1979-10-14,7,23.223,DEN,@,KAN,W 24-10,2,8,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
5,1979,1979-10-22,8,23.231,DEN,@,PIT,L 7-42,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
6,1979,1979-12-02,14,23.272,NYG,@,DAL,L 7-28,,,,,,,,,,,,,,,,,,
7,1979,1979-12-09,15,23.279,NYG,@,STL,L 20-29,,,,,,,,,,,,,,,,,,
8,1979,1979-12-16,16,23.286,NYG,,BAL,L 7-31,,,,,,,,,,,,,,,,,,
9,1980,1980-09-07,1,24.186,PHI,,DEN,W 27-6,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
10,1980,1980-09-14,2,24.193,PHI,@,MIN,W 42-7,0,0,,0,0,0,,0,2,30,15.00,0,0,0,,0,0,0
11,1980,1980-09-22,3,24.201,PHI,,NYG,W 35-3,1,5,5.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
12,1980,1980-09-28,4,24.207,PHI,@,STL,L 14-24,,,,,,,,,,,,,,,,,,
13,1980,1980-10-05,5,24.214,PHI,,WAS,W 24-14,,,,,,,,,,,,,,,,,,
14,1980,1980-12-21,16,24.291,BAL,,KAN,L 28-38,,,,,,,,,,,,,,,,,,
15,1981,1981-09-06,1,25.185,BAL,@,NWE,W 29-28,1,9,9.00,0,1,6,6.00,0,4,92,23.00,0,0,0,,0,0,0
16,1981,1981-09-13,2,25.192,BAL,,BUF,L 3-35,1,-2,-2.00,0,0,0,,0,3,58,19.33,0,0,0,,0,0,0
17,1981,1981-09-20,3,25.199,BAL,@,DEN,L 10-28,5,28,5.60,0,1,4,4.00,0,1,46,46.00,0,0,0,,0,0,0
18,1981,1981-09-27,4,25.206,BAL,,MIA,L 28-31,0,0,,0,0,0,,0,1,41,41.00,0,0,0,,0,0,0
19,1981,1981-10-04,5,25.213,BAL,@,BUF,L 17-23,6,20,3.33,0,2,24,12.00,0,2,35,17.50,0,0,0,,0,0,0
20,1981,1981-10-11,6,25.220,BAL,,CIN,L 19-41,6,23,3.83,0,0,0,,0,2,49,24.50,0,0,0,,0,0,0
21,1981,1981-10-18,7,25.227,BAL,,SDG,L 14-43,0,0,,0,0,0,,0,3,41,13.67,0,0,0,,0,0,0
22,1981,1981-10-25,8,25.234,BAL,@,CLE,L 28-42,2,2,1.00,0,2,16,8.00,0,1,26,26.00,0,0,0,,0,0,0
23,1981,1981-11-01,9,25.241,BAL,@,MIA,L 10-27,2,6,3.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
24,1981,1981-11-08,10,25.248,BAL,,NYJ,L 14-41,9,54,6.00,0,3,53,17.67,0,2,47,23.50,0,0,0,,0,0,0
25,1981,1981-11-15,11,25.255,BAL,@,PHI,L 13-38,2,-5,-2.50,0,2,23,11.50,1,4,74,18.50,0,0,0,,0,1,6
26,1981,1981-11-22,12,25.262,BAL,,STL,L 24-35,12,64,5.33,0,2,19,9.50,0,2,56,28.00,0,0,0,,0,0,0
27,1981,1981-11-29,13,25.269,BAL,@,NYJ,L 0-25,12,22,1.83,0,2,14,7.00,0,1,19,19.00,0,0,0,,0,0,0
28,1981,1981-12-06,14,25.276,BAL,,DAL,L 13-37,0,0,,0,0,0,,0,2,38,19.00,0,0,0,,0,0,0
29,1981,1981-12-13,15,25.283,BAL,@,WAS,L 14-38,2,12,6.00,0,0,0,,0,6,96,16.00,0,0,0,,0,0,0
30,1981,1981-12-20,16,25.290,BAL,,NWE,W 23-21,13,52,4.00,0,1,5,5.00,0,2,19,9.50,0,0,0,,0,0,0
31,1982,1982-09-12,1,26.191,BAL,,NWE,L 13-24,8,47,5.88,0,4,60,15.00,0,0,0,,0,0,0,,0,0,0
32,1982,1982-09-19,2,26.198,BAL,@,MIA,L 20-24,20,87,4.35,0,3,18,6.00,0,0,0,,0,0,0,,0,0,0
