ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
37,1987,1987-11-08,8,25.306,NYG,,NWE,W 17-10,,0,0,,0,0,0,,0,0,0,,,,,,5,221,44.20,0
38,1987,1987-11-15,9,25.313,NYG,@,PHI,W 20-17,,0,0,,0,0,0,,0,0,0,,,,,,3,151,50.33,1
39,1987,1987-11-22,10,25.320,NYG,@,NOR,L 14-23,,0,0,,0,0,0,,0,0,0,,,,,,4,147,36.75,0
40,1987,1987-11-29,11,25.327,NYG,@,WAS,L 19-23,,0,0,,0,0,0,,0,0,0,,,,,,8,352,44.00,0
41,1987,1987-12-06,12,25.334,NYG,,PHI,W 23-20,,0,0,,0,0,0,,0,0,0,,,,,,10,382,38.20,0
42,1987,1987-12-13,13,25.341,NYG,@,STL,L 24-27,,0,0,,0,0,0,,0,0,0,,,,,,4,189,47.25,0
43,1987,1987-12-19,14,25.347,NYG,,GNB,W 20-10,,0,0,,0,0,0,,0,0,0,,,,,,5,184,36.80,0
44,1987,1987-12-27,15,25.355,NYG,,NYJ,W 20-7,,0,0,,0,0,0,,0,0,0,,,,,,4,177,44.25,0
45,1988,1988-09-05,1,26.243,NYG,,WAS,W 27-20,,0,0,,0,0,0,,0,0,0,,,,,,6,222,37.00,0
46,1989,1989-09-11,1,27.248,NYG,@,WAS,W 27-24,,0,0,,0,0,0,,0,0,0,,,,,,4,204,51.00,0
47,1989,1989-09-17,2,27.254,NYG,,DET,W 24-14,,0,0,,0,0,0,,0,0,0,,,,,,5,191,38.20,0
48,1989,1989-09-24,3,27.261,NYG,,PHO,W 35-7,,0,0,,0,0,0,,0,0,0,,,,,,4,185,46.25,0
49,1989,1989-10-01,4,27.268,NYG,@,DAL,W 30-13,,0,0,,0,0,0,,0,0,0,,,,,,1,38,38.00,0
50,1989,1989-10-08,5,27.275,NYG,@,PHI,L 19-21,,0,0,,0,0,0,,0,0,0,,,,,,4,176,44.00,0
51,1989,1989-10-15,6,27.282,NYG,,WAS,W 20-17,,0,0,,0,0,0,,0,0,0,,,,,,4,195,48.75,0
52,1989,1989-10-22,7,27.289,NYG,@,SDG,W 20-13,,0,0,,0,0,0,,0,0,0,,,,,,3,125,41.67,0
53,1989,1989-10-30,8,27.297,NYG,,MIN,W 24-14,,0,0,,0,0,0,,0,0,0,,,,,,8,326,40.75,0
54,1989,1989-11-05,9,27.303,NYG,@,PHO,W 20-13,,0,0,,0,0,0,,0,0,0,,,,,,5,209,41.80,0
55,1989,1989-11-12,10,27.310,NYG,@,RAM,L 10-31,,0,0,,0,0,0,,0,0,0,,,,,,7,330,47.14,0
56,1989,1989-11-19,11,27.317,NYG,,SEA,W 15-3,,0,0,,0,0,0,,0,0,0,,,,,,2,74,37.00,0
57,1989,1989-11-27,12,27.325,NYG,@,SFO,L 24-34,,0,0,,0,0,0,,0,0,0,,,,,,3,133,44.33,0
58,1989,1989-12-03,13,27.331,NYG,,PHI,L 17-24,,0,0,,0,0,0,,0,0,0,,,,,,3,150,50.00,0
59,1989,1989-12-10,14,27.338,NYG,@,DEN,W 14-7,,0,0,,0,0,0,,0,0,0,,,,,,7,287,41.00,0
60,1989,1989-12-16,15,27.344,NYG,,DAL,W 15-0,,0,0,,0,0,0,,0,0,0,,,,,,5,190,38.00,0
61,1989,1989-12-24,16,27.352,NYG,,RAI,W 34-17,,0,0,,0,0,0,,0,0,0,,,,,,5,206,41.20,0
62,1990,1990-09-09,1,28.246,NYG,,PHI,W 27-20,,0,0,,0,0,0,,0,0,0,,,,,,7,314,44.86,0
63,1990,1990-09-16,2,28.253,NYG,@,DAL,W 28-7,,0,0,,0,0,0,,0,0,0,,,,,,3,125,41.67,0
64,1990,1990-09-23,3,28.260,NYG,,MIA,W 20-3,,0,0,,0,0,0,,0,0,0,,,,,,6,265,44.17,0
65,1990,1990-09-30,4,28.267,NYG,,DAL,W 31-17,,0,0,,0,0,0,,0,0,0,,,,,,2,86,43.00,0
66,1990,1990-10-14,5,28.281,NYG,@,WAS,W 24-20,,0,0,,0,0,0,,0,0,0,,,,,,3,136,45.33,0
67,1990,1990-10-21,6,28.288,NYG,,PHO,W 20-19,,0,0,,0,0,0,,0,0,0,,,,,,3,157,52.33,0
68,1990,1990-10-28,7,28.295,NYG,,WAS,W 21-10,,0,0,,0,0,0,,0,0,0,,,,,,4,179,44.75,0
69,1990,1990-11-05,8,28.303,NYG,@,IND,W 24-7,,0,0,,0,0,0,,0,0,0,,,,,,2,81,40.50,0
70,1990,1990-11-11,9,28.309,NYG,@,RAM,W 31-7,,0,0,,0,0,0,,0,0,0,,,,,,5,234,46.80,0
71,1990,1990-11-18,10,28.316,NYG,,DET,W 20-0,,0,0,,0,0,0,,0,0,0,,,,,,4,162,40.50,0
72,1990,1990-11-25,11,28.323,NYG,@,PHI,L 13-31,,0,0,,0,0,0,,0,0,0,,,,,,6,237,39.50,0
73,1990,1990-12-03,12,28.331,NYG,@,SFO,L 3-7,,0,0,,0,0,0,,0,0,0,,,,,,7,298,42.57,0
74,1990,1990-12-09,13,28.337,NYG,,MIN,W 23-15,,0,0,,0,0,0,,0,0,0,,,,,,6,257,42.83,0
75,1990,1990-12-15,14,28.343,NYG,,BUF,L 13-17,,0,0,,0,0,0,,0,0,0,,,,,,6,259,43.17,0
76,1990,1990-12-23,15,28.351,NYG,@,PHO,W 24-21,,0,0,,0,0,0,,0,0,0,,,,,,6,279,46.50,0
77,1990,1990-12-30,16,28.358,NYG,@,NWE,W 13-10,,0,0,,0,0,0,,0,0,0,,,,,,5,237,47.40,0
78,1991,1991-09-02,1,29.239,NYG,,SFO,W 16-14,,0,0,,0,0,0,,0,0,0,,,,,,5,170,34.00,0
79,1991,1991-09-08,2,29.245,NYG,,RAM,L 13-19,,0,0,,0,0,0,,0,0,0,,,,,,3,130,43.33,0
80,1991,1991-09-15,3,29.252,NYG,@,CHI,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,3,130,43.33,0
81,1991,1991-09-22,4,29.259,NYG,,CLE,W 13-10,,0,0,,0,0,0,,0,0,0,,,,,,6,262,43.67,0
82,1991,1991-10-06,6,29.273,NYG,,PHO,W 20-9,,0,0,,0,0,0,,0,0,0,,,,,,2,95,47.50,0
83,1991,1991-10-14,7,29.281,NYG,@,PIT,W 23-20,,0,0,,0,0,0,,0,0,0,,,,,,6,248,41.33,0
84,1991,1991-10-27,8,29.294,NYG,,WAS,L 13-17,,0,0,,0,0,0,,0,0,0,,,,,,4,185,46.25,0
85,1991,1991-11-04,9,29.302,NYG,@,PHI,L 7-30,,0,0,,0,0,0,,0,0,0,,,,,,5,207,41.40,0
86,1991,1991-11-10,10,29.308,NYG,@,PHO,W 21-14,,0,0,,0,0,0,,0,0,0,,,,,,6,283,47.17,0
87,1991,1991-11-17,11,29.315,NYG,,DAL,W 22-9,,0,0,,0,0,0,,0,0,0,,,,,,2,85,42.50,0
88,1991,1991-11-24,12,29.322,NYG,@,TAM,W 21-14,,0,0,,0,0,0,,0,0,0,,,,,,8,357,44.63,0
89,1991,1991-12-01,13,29.329,NYG,@,CIN,L 24-27,,0,0,,0,0,0,,0,0,0,,,,,,5,219,43.80,0
90,1991,1991-12-08,14,29.336,NYG,,PHI,L 14-19,,0,0,,0,0,0,,0,0,0,,,,,,3,143,47.67,0
91,1991,1991-12-15,15,29.343,NYG,@,WAS,L 17-34,,0,0,,0,0,0,,0,0,0,,,,,,4,164,41.00,0
92,1991,1991-12-21,16,29.349,NYG,,HOU,W 24-20,,0,0,,0,0,0,,0,0,0,,,,,,2,90,45.00,0
93,1992,1992-09-06,1,30.244,NYG,,SFO,L 14-31,,0,0,,0,0,0,,0,0,0,,,,,,6,246,41.00,0
94,1992,1992-09-13,2,30.251,NYG,,DAL,L 28-34,,0,0,,0,0,0,,0,0,0,,,,,,6,212,35.33,1
95,1992,1992-09-21,3,30.259,NYG,@,CHI,W 27-14,,0,0,,0,0,0,,0,0,0,,,,,,3,116,38.67,0
96,1992,1992-10-04,4,30.272,NYG,@,RAI,L 10-13,,0,0,,0,0,0,,0,0,0,,,,,,6,264,44.00,0
97,1992,1992-10-11,5,30.279,NYG,,PHO,W 31-21,,0,0,,0,0,0,,0,0,0,,,,,,3,140,46.67,0
98,1992,1992-10-18,6,30.286,NYG,@,RAM,L 17-38,,0,0,,0,0,0,,0,0,0,,,,,,4,163,40.75,0
99,1992,1992-10-25,7,30.293,NYG,,SEA,W 23-10,,0,0,,0,0,0,,0,0,0,,,,,,4,174,43.50,0
100,1992,1992-11-01,8,30.300,NYG,@,WAS,W 24-7,,0,0,,0,0,0,,0,0,0,,,,,,6,242,40.33,0
101,1992,1992-11-08,9,30.307,NYG,,GNB,W 27-7,,0,0,,0,0,0,,0,0,0,,,,,,6,303,50.50,0
102,1992,1992-11-15,10,30.314,NYG,@,DEN,L 13-27,,0,0,,0,0,0,,0,0,0,,,,,,5,262,52.40,0
103,1992,1992-11-22,11,30.321,NYG,,PHI,L 34-47,,0,0,,0,0,0,,0,0,0,,,,,,4,195,48.75,1
104,1993,1993-09-05,1,31.242,NYG,@,CHI,W 26-20,,0,0,,0,0,0,,0,0,0,,,,,,3,125,41.67,1
105,1993,1993-09-12,2,31.249,NYG,,TAM,W 23-7,,0,0,,0,0,0,,0,0,0,,,,,,3,140,46.67,0
106,1993,1993-09-19,3,31.256,NYG,,RAM,W 20-10,,0,0,,0,0,0,,0,0,0,,,,,,5,224,44.80,0
107,1993,1993-10-03,4,31.270,NYG,@,BUF,L 14-17,,0,0,,0,0,0,,0,0,0,,,,,,6,255,42.50,0
108,1993,1993-10-10,5,31.277,NYG,@,WAS,W 41-7,,0,0,,0,0,0,,0,0,0,,,,,,2,75,37.50,0
109,1993,1993-10-17,6,31.284,NYG,,PHI,W 21-10,,0,0,,0,0,0,,0,0,0,,,,,,5,207,41.40,0
110,1993,1993-10-31,7,31.298,NYG,,NYJ,L 6-10,,0,0,,0,0,0,,0,0,0,,,,,,2,87,43.50,0
111,1993,1993-11-07,8,31.305,NYG,@,DAL,L 9-31,,0,0,,0,0,0,,0,0,0,,,,,,7,277,39.57,0
112,1993,1993-11-14,9,31.312,RAM,,ATL,L 0-13,,0,0,,0,0,0,,0,0,0,,,,,,8,376,47.00,0
113,1993,1993-11-21,10,31.319,RAM,,WAS,W 10-6,,0,0,,0,0,0,,0,0,0,,,,,,7,302,43.14,0
114,1993,1993-11-28,11,31.326,RAM,,SFO,L 10-35,,0,0,,0,0,0,,0,0,0,,,,,,7,331,47.29,0
115,1993,1993-12-05,12,31.333,RAM,@,PHO,L 10-38,,0,0,,0,0,0,,0,0,0,,,,,,4,156,39.00,0
116,1993,1993-12-12,13,31.340,RAM,@,NOR,W 23-20,,0,0,,0,0,0,,0,0,0,,,,,,5,194,38.80,0
117,1993,1993-12-19,14,31.347,RAM,@,CIN,L 3-15,,0,0,,0,0,0,,0,0,0,,,,,,5,232,46.40,0
118,1993,1993-12-26,15,31.354,RAM,,CLE,L 14-42,,0,0,,0,0,0,,0,0,0,,,,,,3,125,41.67,0
119,1993,1994-01-02,16,31.361,RAM,,CHI,W 20-6,,0,0,,0,0,0,,0,0,0,,,,,,3,109,36.33,0
120,1994,1994-09-04,1,32.241,RAM,,ARI,W 14-12,,0,0,,0,0,0,,0,0,0,,,,,,6,272,45.33,0
121,1994,1994-09-11,2,32.248,RAM,@,ATL,L 13-31,,0,0,,0,0,0,,0,0,0,,,,,,3,138,46.00,0
122,1994,1994-09-18,3,32.255,RAM,,SFO,L 19-34,,0,0,,0,0,0,,0,0,0,,,,,,5,219,43.80,0
123,1994,1994-09-25,4,32.262,RAM,@,KAN,W 16-0,,0,0,,0,0,0,,0,0,0,,,,,,4,210,52.50,0
124,1994,1994-10-02,5,32.269,RAM,,ATL,L 5-8,,0,0,,0,0,0,,0,0,0,,,,,,6,233,38.83,0
125,1994,1994-10-09,6,32.276,RAM,@,GNB,L 17-24,,0,0,,0,0,0,,0,0,0,,,,,,8,333,41.63,0
126,1994,1994-10-16,7,32.283,RAM,,NYG,W 17-10,,0,0,,0,0,0,,0,0,0,,,,,,6,280,46.67,0
127,1994,1994-10-23,8,32.290,RAM,@,NOR,L 34-37,,0,0,,0,0,0,,0,0,0,,,,,,4,191,47.75,0
128,1994,1994-11-06,9,32.304,RAM,,DEN,W 27-21,,0,0,,0,0,0,,0,0,0,,,,,,3,134,44.67,0
129,1994,1994-11-13,10,32.311,RAM,,RAI,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,3,143,47.67,0
130,1994,1994-11-20,11,32.318,RAM,@,SFO,L 27-31,,0,0,,0,0,0,,0,0,0,,,,,,3,114,38.00,0
131,1994,1994-11-27,12,32.325,RAM,@,SDG,L 17-31,,0,0,,0,0,0,,0,0,0,,,,,,6,277,46.17,0
132,1994,1994-12-04,13,32.332,RAM,,NOR,L 15-31,,0,0,,0,0,0,,0,0,0,,,,,,4,185,46.25,0
133,1994,1994-12-11,14,32.339,RAM,@,TAM,L 14-24,,0,0,,0,0,0,,0,0,0,,,,,,5,214,42.80,0
134,1994,1994-12-18,15,32.346,RAM,@,CHI,L 13-27,,0,0,,0,0,0,,0,0,0,,,,,,5,229,45.80,0
135,1994,1994-12-24,16,32.352,RAM,,WAS,L 21-24,,0,0,,0,0,0,,0,0,0,,,,,,7,322,46.00,0
136,1995,1995-09-03,1,33.240,STL,@,GNB,W 17-14,,0,0,,0,0,0,,0,0,0,,,,,,9,407,45.22,0
137,1995,1995-09-10,2,33.247,STL,,NOR,W 17-13,,0,0,,0,0,0,,0,0,0,,,,,,6,264,44.00,0
138,1995,1995-09-17,3,33.254,STL,@,CAR,W 31-10,,0,0,,0,0,0,,0,0,0,,,,,,7,297,42.43,0
139,1995,1995-09-24,4,33.261,STL,,CHI,W 34-28,,0,0,,0,0,0,,0,0,0,,,,,,4,165,41.25,0
140,1995,1995-10-01,5,33.268,STL,@,IND,L 18-21,,0,0,,0,0,0,,0,0,0,,,,,,4,166,41.50,0
141,1995,1995-10-12,6,33.279,STL,,ATL,W 21-19,,0,0,,0,0,0,,0,0,0,,,,,,4,162,40.50,0
142,1995,1995-10-22,7,33.289,STL,,SFO,L 10-44,,0,0,,0,0,0,,0,0,0,,,,,,5,233,46.60,0
143,1995,1995-10-29,8,33.296,STL,@,PHI,L 9-20,,0,0,,0,0,0,,0,0,0,,,,,,5,215,43.00,0
144,1995,1995-11-05,9,33.303,STL,@,NOR,L 10-19,,0,0,,0,0,0,,0,0,0,,,,,,5,220,44.00,0
145,1995,1995-11-12,10,33.310,STL,,CAR,W 28-17,,0,0,,0,0,0,,0,0,0,,,,,,4,163,40.75,0
146,1995,1995-11-19,11,33.317,STL,@,ATL,L 6-31,,0,0,,0,0,0,,0,0,0,,,,,,3,132,44.00,0
147,1995,1995-11-26,12,33.324,STL,@,SFO,L 13-41,,0,0,,0,0,0,,0,0,0,,,,,,5,236,47.20,0
148,1995,1995-12-03,13,33.331,STL,@,NYJ,W 23-20,,0,0,,0,0,0,,0,0,0,,,,,,10,484,48.40,0
149,1995,1995-12-10,14,33.338,STL,,BUF,L 27-45,,0,0,,0,0,0,,0,0,0,,,,,,5,236,47.20,0
150,1995,1995-12-17,15,33.345,STL,,WAS,L 23-35,,0,0,,0,0,0,,0,0,0,,,,,,4,168,42.00,0
151,1995,1995-12-24,16,33.352,STL,,MIA,L 22-41,,0,0,,0,0,0,,0,0,0,,,,,,3,131,43.67,0
152,1996,1996-09-01,1,34.239,STL,,CIN,W 26-16,,0,0,,0,0,0,,0,0,0,,,,,,3,136,45.33,0
153,1996,1996-09-08,2,34.246,STL,@,SFO,L 0-34,,1,0,0.00,0,0,0,,0,0,0,,,,,,6,232,38.67,0
154,1996,1996-09-22,3,34.260,STL,,WAS,L 10-17,,0,0,,0,0,0,,0,0,0,,,,,,6,307,51.17,0
155,1996,1996-09-29,4,34.267,STL,@,ARI,L 28-31,,0,0,,0,0,0,,0,0,0,,,,,,5,255,51.00,0
156,1996,1996-10-06,5,34.274,STL,,SFO,L 11-28,,0,0,,0,0,0,,0,0,0,,,,,,4,190,47.50,0
157,1996,1996-10-13,6,34.281,STL,@,CAR,L 13-45,,0,0,,0,0,0,,0,0,0,,,,,,7,310,44.29,0
158,1996,1996-10-20,7,34.288,STL,,JAX,W 17-14,,0,0,,0,0,0,,0,0,0,,,,,,5,243,48.60,0
159,1996,1996-10-27,8,34.295,STL,@,BAL,L 31-37,,0,0,,0,0,0,,0,0,0,,,,,,5,216,43.20,0
160,1996,1996-11-03,9,34.302,STL,@,PIT,L 6-42,,0,0,,0,0,0,,0,0,0,,,,,,6,221,36.83,0
161,1996,1996-11-10,10,34.309,STL,,ATL,W 59-16,,0,0,,0,0,0,,0,0,0,,,,,,2,98,49.00,0
162,1996,1996-11-17,11,34.316,STL,,CAR,L 10-20,,1,0,0.00,0,0,0,,0,0,0,,,,,,5,221,44.20,0
163,1996,1996-11-24,12,34.323,STL,,GNB,L 9-24,,0,0,,0,0,0,,0,0,0,,,,,,7,345,49.29,0
164,1996,1996-12-01,13,34.330,STL,@,NOR,W 26-10,,0,0,,0,0,0,,0,0,0,,,,,,2,45,22.50,0
165,1996,1996-12-08,14,34.337,STL,@,CHI,L 9-35,,0,0,,0,0,0,,0,0,0,,,,,,5,181,36.20,0
166,1996,1996-12-15,15,34.344,STL,@,ATL,W 34-27,,0,0,,0,0,0,,0,0,0,,,,,,4,193,48.25,0
167,1996,1996-12-21,16,34.350,STL,,NOR,W 14-13,,0,0,,0,0,0,,0,0,0,,,,,,6,298,49.67,0
168,1997,1997-10-12,7,35.279,TAM,,DET,L 9-27,,0,0,,0,0,0,,0,0,0,,,,,,7,294,42.00,0
169,1997,1997-10-26,8,35.293,TAM,,MIN,L 6-10,,0,0,,0,0,0,,0,0,0,,,,,,7,304,43.43,0
170,1997,1997-11-02,9,35.300,TAM,@,IND,W 31-28,,0,0,,0,0,0,,0,0,0,,,,,,6,260,43.33,0
171,1997,1997-11-09,10,35.307,TAM,@,ATL,W 31-10,,0,0,,0,0,0,,0,0,0,,,,,,5,179,35.80,0
172,1997,1997-11-16,11,35.314,TAM,,NWE,W 27-7,,0,0,,0,0,0,,0,0,0,,,,,,2,96,48.00,0
173,1997,1997-11-23,12,35.321,TAM,@,CHI,L 7-13,,0,0,,0,0,0,,0,0,0,,,,,,4,169,42.25,0
174,1997,1997-11-30,13,35.328,TAM,@,NYG,W 20-8,,0,0,,0,0,0,,0,0,0,,,,,,3,108,36.00,0
175,1997,1997-12-07,14,35.335,TAM,,GNB,L 6-17,,0,0,,0,0,0,,0,0,0,,,,,,6,258,43.00,0
176,1997,1997-12-14,15,35.342,TAM,@,NYJ,L 0-31,,0,0,,0,0,0,,0,0,0,,,,,,9,373,41.44,1
177,1997,1997-12-21,16,35.349,TAM,,CHI,W 31-15,,0,0,,0,0,0,,0,0,0,,,,,,5,233,46.60,0
178,1998,1998-09-06,1,36.243,GNB,,DET,W 38-19,,0,0,,0,0,0,,0,0,0,,0,0,,,4,184,46.00,0
179,1998,1998-09-13,2,36.250,GNB,,TAM,W 23-15,,0,0,,0,0,0,,0,0,0,,0,0,,,6,270,45.00,0
180,1998,1998-09-20,3,36.257,GNB,@,CIN,W 13-6,,0,0,,0,0,0,,0,0,0,,0,0,,,3,160,53.33,0
181,1998,1998-09-27,4,36.264,GNB,@,CAR,W 37-30,,0,0,,0,0,0,,0,0,0,,0,0,,,4,160,40.00,0
182,1998,1998-10-05,5,36.272,GNB,,MIN,L 24-37,,0,0,,0,0,0,,0,0,0,,0,0,,,3,134,44.67,0
183,1998,1998-10-15,6,36.282,GNB,@,DET,L 20-27,,0,0,,0,0,0,,0,0,0,,0,0,,,5,191,38.20,0
184,1998,1998-10-25,7,36.292,GNB,,BAL,W 28-10,,0,0,,0,0,0,,0,0,0,,0,0,,,7,299,42.71,0
185,1998,1998-11-01,8,36.299,GNB,,SFO,W 36-22,,0,0,,0,0,0,,0,0,0,,0,0,,,5,205,41.00,0
186,1998,1998-11-09,9,36.307,GNB,@,PIT,L 20-27,,0,0,,0,0,0,,0,0,0,,0,0,,,2,96,48.00,0
187,1998,1998-11-15,10,36.313,GNB,@,NYG,W 37-3,,0,0,,0,0,0,,0,0,0,,0,0,,,3,155,51.67,0
188,1998,1998-11-22,11,36.320,GNB,@,MIN,L 14-28,,0,0,,0,0,0,,0,0,0,,0,0,,,4,179,44.75,0
189,1998,1998-11-29,12,36.327,GNB,,PHI,W 24-16,,0,0,,0,0,0,,0,0,0,,0,0,,,2,63,31.50,0
190,1998,1998-12-07,13,36.335,GNB,@,TAM,L 22-24,,0,0,,0,0,0,,0,0,0,,0,0,,,5,219,43.80,0
191,1998,1998-12-13,14,36.341,GNB,,CHI,W 26-20,,0,0,,0,0,0,,0,0,0,,0,0,,,3,124,41.33,0
192,1998,1998-12-20,15,36.348,GNB,,TEN,W 30-22,,0,0,,0,0,0,,0,0,0,,0,0,,,6,226,37.67,0
193,1998,1998-12-27,16,36.355,GNB,@,CHI,W 16-13,,0,0,,0,0,0,,0,0,0,,0,0,,,3,123,41.00,0
194,1999,1999-09-12,1,37.249,PHI,,ARI,L 24-25,,0,0,,0,0,0,,0,0,0,,,,,,7,298,42.57,0
195,1999,1999-09-19,2,37.256,PHI,,TAM,L 5-19,,0,0,,0,0,0,,0,0,0,,,,,,9,370,41.11,0
196,1999,1999-09-26,3,37.263,PHI,@,BUF,L 0-26,,0,0,,0,0,0,,0,0,0,,,,,,9,443,49.22,0
197,1999,1999-10-03,4,37.270,PHI,@,NYG,L 15-16,,0,0,,0,0,0,,0,0,0,,,,,,7,347,49.57,0
198,1999,1999-10-10,5,37.277,PHI,,DAL,W 13-10,,0,0,,0,0,0,,0,0,0,,,,,,8,360,45.00,0
199,1999,1999-10-17,6,37.284,PHI,@,CHI,W 20-16,,0,0,,0,0,0,,0,0,0,,,,,,7,222,31.71,0
200,1999,1999-10-24,7,37.291,PHI,@,MIA,L 13-16,,0,0,,0,0,0,,0,0,0,,,,,,5,239,47.80,0
201,1999,1999-10-31,8,37.298,PHI,,NYG,L 17-23,,0,0,,0,0,0,,0,0,0,,,,,,5,210,42.00,0
202,1999,1999-11-07,9,37.305,PHI,@,CAR,L 7-33,,0,0,,0,0,0,,0,0,0,,,,,,5,215,43.00,0
