ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
30,1997,1997-09-07,2,25.176,PIT,,WAS,W 14-13,,,,,,,,,
31,1997,1997-09-22,3,25.191,PIT,@,JAX,L 21-30,,0,0,,0,1.0,0,0,0
32,1997,1997-09-28,4,25.197,PIT,,TEN,W 37-24,,,,,,,,,
33,1997,1997-10-05,6,25.204,NYJ,@,IND,W 16-12,,,,,,,,,
34,1997,1997-10-12,6,25.211,PIT,,IND,W 24-22,,,,,,,,,
35,1997,1997-10-19,7,25.218,PIT,@,CIN,W 26-10,,,,,,,,,
36,1997,1997-10-26,8,25.225,PIT,,JAX,W 23-17,,,,,,,,,
37,1997,1997-11-03,9,25.233,PIT,@,KAN,L 10-13,,,,,,,,,
38,1997,1997-11-09,10,25.239,CIN,@,IND,W 28-13,,,,,,,,,
39,1997,1997-11-16,11,25.246,PIT,,CIN,W 20-3,,,,,,,,,
40,1997,1997-11-23,12,25.253,PIT,@,PHI,L 20-23,,,,,,,,,
41,1997,1997-11-30,13,25.260,PIT,@,ARI,W 26-20,,,,,,,,,
42,1997,1997-12-07,14,25.267,PIT,,DEN,W 35-24,,,,,,,,,
43,1997,1997-12-13,15,25.273,PIT,@,NWE,W 24-21,,,,,,,,,
44,1997,1997-12-21,16,25.281,PIT,@,TEN,L 6-16,,,,,,,,,
45,1998,1998-09-13,2,26.182,PIT,,CHI,W 17-12,,,,,,,,,
46,1998,1998-09-20,3,26.189,PIT,@,MIA,L 0-21,,,,,,,,,
47,1998,1998-09-27,4,26.196,PIT,,SEA,W 13-10,,,,,,,,,
48,1998,1998-10-11,5,26.210,PIT,@,CIN,L 20-25,,,,,,,,,
49,1998,1998-10-18,6,26.217,PIT,,BAL,W 16-6,,0,0,,0,2.0,0,0,0
50,1998,1998-10-26,7,26.225,PIT,@,KAN,W 20-13,,,,,,,,,
51,1998,1998-11-01,8,26.231,PIT,,TEN,L 31-41,,1,9,9.00,0,0.0,0,0,0
52,1998,1998-11-09,9,26.239,PIT,,GNB,W 27-20,,,,,,,,,
53,1998,1998-11-15,10,26.245,PIT,@,TEN,L 14-23,,,,,,,,,
54,1998,1998-11-22,11,26.252,PIT,,JAX,W 30-15,,,,,,,,,
55,1998,1998-11-26,12,26.256,PIT,@,DET,L 16-19,,,,,,,,,
56,1998,1998-12-06,13,26.266,PIT,,NWE,L 9-23,,,,,,,,,
57,1998,1998-12-13,14,26.273,PIT,@,TAM,L 3-16,,,,,,,,,
58,1998,1998-12-20,15,26.280,PIT,,CIN,L 24-25,,,,,,,,,
59,1998,1998-12-28,16,26.288,PIT,@,JAX,L 3-21,,,,,,,,,
60,1999,1999-09-12,1,27.181,CIN,@,TEN,L 35-36,*,,,,,,,,
61,1999,1999-09-19,2,27.188,CIN,,SDG,L 7-34,*,0,0,,0,1.0,0,0,0
62,1999,1999-09-26,3,27.195,CIN,@,CAR,L 3-27,*,,,,,,,,
63,1999,1999-10-03,4,27.202,CIN,,STL,L 10-38,*,0,0,,0,0.5,0,0,0
64,1999,1999-10-10,5,27.209,CIN,@,CLE,W 18-17,*,,,,,,,,
65,1999,1999-10-17,6,27.216,CIN,,PIT,L 3-17,*,,,,,,,,
66,1999,1999-10-24,7,27.223,CIN,@,IND,L 10-31,*,,,,,,,,
67,1999,1999-10-31,8,27.230,CIN,,JAX,L 10-41,*,,,,,,,,
68,1999,1999-11-07,9,27.237,CIN,@,SEA,L 20-37,*,,,,,,,,
69,1999,1999-11-14,10,27.244,CIN,,TEN,L 14-24,*,,,,,,,,
70,1999,1999-11-21,11,27.251,CIN,,BAL,L 31-34,*,0,0,,0,1.0,0,0,0
71,1999,1999-11-28,12,27.258,CIN,@,PIT,W 27-20,*,,,,,,,,
72,1999,1999-12-05,13,27.265,CIN,,SFO,W 44-30,*,,,,,,,,
73,1999,1999-12-12,14,27.272,CIN,,CLE,W 44-28,*,,,,,,,,
74,1999,1999-12-26,15,27.286,CIN,@,BAL,L 0-22,*,0,0,,0,1.0,0,0,0
75,1999,2000-01-02,16,27.293,CIN,@,JAX,L 7-24,*,0,0,,0,1.0,0,0,0
76,2000,2000-09-10,1,28.179,CIN,,CLE,L 7-24,*,,,,,,,,
77,2000,2000-09-17,2,28.186,CIN,@,JAX,L 0-13,*,0,0,,0,2.0,0,0,0
78,2000,2000-09-24,3,28.193,CIN,@,BAL,L 0-37,*,,,,,,,,
79,2000,2000-10-01,4,28.200,CIN,,MIA,L 16-31,*,0,0,,0,1.0,0,0,0
80,2000,2000-10-08,5,28.207,CIN,,TEN,L 14-23,,,,,,,,,
81,2000,2000-10-15,6,28.214,CIN,@,PIT,L 0-15,*,,,,,,,,
82,2000,2000-10-22,7,28.221,CIN,,DEN,W 31-21,*,,,,,,,,
83,2000,2000-10-29,8,28.228,CIN,@,CLE,W 12-3,*,,,,,,,,
84,2000,2000-11-05,9,28.235,CIN,,BAL,L 7-27,*,,,,,,,,
85,2000,2000-11-12,10,28.242,CIN,@,DAL,L 6-23,,,,,,,,,
86,2000,2000-11-19,11,28.249,CIN,@,NWE,L 13-16,*,0,0,,0,1.0,0,0,0
87,2000,2000-11-26,12,28.256,CIN,,PIT,L 28-48,*,,,,,,,,
88,2000,2000-12-03,13,28.263,CIN,,ARI,W 24-13,,,,,,,,,
89,2000,2000-12-10,14,28.270,CIN,@,TEN,L 3-35,*,,,,,,,,
90,2000,2000-12-17,15,28.277,CIN,,JAX,W 17-14,*,,,,,,,,
91,2000,2000-12-24,16,28.284,CIN,@,PHI,L 7-16,,,,,,,,,
92,2001,2001-09-09,1,29.178,CIN,,NWE,W 23-17,*,,,,,,,,
93,2001,2001-09-23,2,29.192,CIN,,BAL,W 21-10,*,,,,,,,,
94,2001,2001-09-30,3,29.199,CIN,@,SDG,L 14-28,*,,,,,,,,
95,2001,2001-10-07,4,29.206,CIN,@,PIT,L 7-16,*,0,0,,0,1.0,0,0,0
96,2001,2001-10-14,5,29.213,CIN,,CLE,W 24-14,*,,,,,,,,
97,2001,2001-10-21,6,29.220,CIN,,CHI,L 0-24,*,,,,,,,,
98,2001,2001-10-28,7,29.227,CIN,@,DET,W 31-27,*,,,,,,,,
99,2001,2001-11-11,8,29.241,CIN,@,JAX,L 13-30,*,0,0,,0,1.0,0,0,0
100,2001,2001-11-18,9,29.248,CIN,,TEN,L 7-20,*,,,,,,,,
101,2001,2001-11-25,10,29.255,CIN,@,CLE,L 0-18,*,,,,,,,,
102,2001,2001-12-02,11,29.262,CIN,,TAM,L 13-16,*,0,0,,0,1.0,0,0,0
103,2001,2001-12-09,12,29.269,CIN,,JAX,L 10-14,*,,,,,,,,
104,2001,2001-12-16,13,29.276,CIN,@,NYJ,L 14-15,*,,,,,,,,
105,2001,2001-12-23,14,29.283,CIN,@,BAL,L 0-16,*,,,,,,,,
106,2001,2001-12-30,15,29.290,CIN,,PIT,W 26-23,*,,,,,,,,
107,2001,2002-01-06,16,29.297,CIN,@,TEN,W 23-21,*,,,,,,,,
108,2002,2002-09-08,1,30.177,CIN,,SDG,L 6-34,*,,,,,,,,
109,2002,2002-09-15,2,30.184,CIN,@,CLE,L 7-20,*,,,,,,,,
110,2002,2002-09-22,3,30.191,CIN,@,ATL,L 3-30,*,,,,,,,,
111,2002,2002-09-29,4,30.198,CIN,,TAM,L 7-35,*,0,0,,0,0.0,1,6,0
112,2002,2002-10-06,5,30.205,CIN,@,IND,L 21-28,*,,,,,,,,
113,2002,2002-10-13,6,30.212,CIN,,PIT,L 7-34,*,,,,,,,,
114,2002,2002-10-27,7,30.226,CIN,,TEN,L 24-30,*,,,,,,,,
115,2002,2002-11-03,8,30.233,CIN,@,HOU,W 38-3,*,,,,,,,,
116,2002,2002-11-10,9,30.240,CIN,@,BAL,L 27-38,*,,,,,,,,
117,2003,2003-09-07,1,31.176,CIN,,DEN,L 10-30,,,,,,,,,
118,2003,2003-09-14,2,31.183,CIN,@,OAK,L 20-23,,,,,,,,,
119,2003,2003-09-21,3,31.190,CIN,,PIT,L 10-17,,,,,,,,,
120,2003,2003-09-28,4,31.197,CIN,@,CLE,W 21-14,,,,,,,,,
121,2003,2003-10-05,5,31.204,CIN,@,BUF,L 16-22,,,,,,,,,
122,2003,2003-10-19,6,31.218,CIN,,BAL,W 34-26,,,,,,,,,
123,2003,2003-10-26,7,31.225,CIN,,SEA,W 27-24,,,,,,,,,
124,2003,2003-11-02,8,31.232,CIN,@,ARI,L 14-17,,,,,,,,,
125,2003,2003-11-09,9,31.239,CIN,,HOU,W 34-27,,,,,,,,,
126,2003,2003-11-16,10,31.246,CIN,,KAN,W 24-19,,,,,,,,,
127,2003,2003-11-23,11,31.253,CIN,@,SDG,W 34-27,,,,,,,,,
128,2003,2003-11-30,12,31.260,CIN,@,PIT,W 24-20,,0,0,,0,0.5,0,0,0
129,2003,2003-12-07,13,31.267,CIN,@,BAL,L 13-31,,,,,,,,,
130,2003,2003-12-14,14,31.274,CIN,,SFO,W 41-38,,,,,,,,,
131,2003,2003-12-21,15,31.281,CIN,@,STL,L 10-27,,,,,,,,,
132,2003,2003-12-28,16,31.288,CIN,,CLE,L 14-22,,,,,,,,,
