ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1973,1973-09-16,1,22.176,ATL,@,NOR,W 62-7,,,,,,,,,,,,,
2,1973,1973-09-23,2,22.183,ATL,@,RAM,L 0-31,1,19,19.00,0,0,0,,0,0,0,0,0,0
3,1973,1973-10-01,3,22.191,ATL,@,DET,L 6-31,,,,,,,,,,,,,
4,1973,1973-10-07,4,22.197,ATL,,SFO,L 9-13,1,24,24.00,0,0,0,,0,0,0,0,0,0
5,1973,1973-10-14,5,22.204,ATL,,CHI,W 46-6,,,,,,,,,,,,,
6,1973,1973-10-21,6,22.211,ATL,@,SDG,W 41-0,0,0,,0,0,0,,0,0,0,1,81,0
7,1973,1973-10-28,7,22.218,ATL,@,SFO,W 17-3,,,,,,,,,,,,,
8,1973,1973-11-04,8,22.225,ATL,,RAM,W 15-13,,,,,,,,,,,,,
9,1973,1973-11-11,9,22.232,ATL,@,PHI,W 44-27,,,,,,,,,,,,,
10,1973,1973-11-19,10,22.240,ATL,,MIN,W 20-14,,,,,,,,,,,,,
11,1973,1973-11-25,11,22.246,ATL,@,NYJ,W 28-20,,,,,,,,,,,,,
12,1973,1973-12-02,12,22.253,ATL,,BUF,L 6-17,,,,,,,,,,,,,
13,1973,1973-12-09,13,22.260,ATL,,STL,L 10-32,,,,,,,,,,,,,
14,1973,1973-12-16,14,22.267,ATL,,NOR,W 14-10,1,28,28.00,0,0,0,,0,0,0,0,0,0
15,1974,1974-09-15,1,23.175,ATL,,DAL,L 0-24,,,,,,,,,,,,,
16,1974,1974-09-22,2,23.182,ATL,,SFO,L 10-16,,,,,,,,,,,,,
17,1974,1974-09-29,3,23.189,ATL,@,NOR,L 13-14,,,,,,,,,,,,,
18,1974,1974-10-06,4,23.196,ATL,@,NYG,W 14-7,,,,,,,,,,,,,
19,1974,1974-10-13,5,23.203,ATL,,CHI,W 13-10,,,,,,,,,,,,,
20,1974,1974-10-20,6,23.210,ATL,,NOR,L 3-13,,,,,,,,,,,,,
21,1974,1974-10-28,7,23.218,ATL,@,PIT,L 17-24,,,,,,,,,,,,,
22,1974,1974-11-03,8,23.224,ATL,@,MIA,L 7-42,,,,,,,,,,,,,
23,1974,1974-11-10,9,23.231,ATL,@,RAM,L 0-21,,,,,,,,,,,,,
24,1974,1974-11-17,10,23.238,ATL,,BAL,L 7-17,,,,,,,,,,,,,
25,1974,1974-11-24,11,23.245,ATL,@,SFO,L 0-27,,,,,,,,,,,,,
26,1974,1974-12-01,12,23.252,ATL,,RAM,L 7-30,,,,,,,,,,,,,
27,1974,1974-12-07,13,23.258,ATL,@,MIN,L 10-23,0,0,,0,0,0,,0,0,0,1,0,0
28,1974,1974-12-15,14,23.266,ATL,,GNB,W 10-3,,,,,,,,,,,,,
29,1975,1975-09-21,1,24.181,ATL,@,STL,L 20-23,,,,,,,,,,,,,
30,1975,1975-09-28,2,24.188,ATL,,DET,L 14-17,,,,,,,,,,,,,
31,1975,1975-10-05,3,24.195,ATL,,NOR,W 14-7,,,,,,,,,,,,,
32,1975,1975-10-12,4,24.202,ATL,@,SFO,W 17-3,0,0,,0,0,0,,0,0,0,2,5,0
33,1975,1975-10-19,5,24.209,ATL,@,RAM,L 7-22,,,,,,,,,,,,,
34,1975,1975-10-26,6,24.216,ATL,,CIN,L 14-21,,,,,,,,,,,,,
35,1975,1975-11-02,7,24.223,ATL,@,NOR,L 7-23,0,0,,0,0,0,,0,0,0,1,24,0
36,1975,1975-11-09,8,24.230,ATL,@,MIN,L 0-38,,,,,,,,,,,,,
37,1975,1975-11-16,9,24.237,ATL,,RAM,L 7-16,2,45,22.50,0,0,0,,0,0,0,2,24,0
38,1975,1975-11-23,10,24.244,ATL,,DEN,W 35-21,1,18,18.00,0,0,0,,0,0,0,0,0,0
39,1975,1975-11-30,11,24.251,ATL,@,OAK,L 34-37,1,17,17.00,0,0,0,,0,1,6,2,87,1
40,1975,1975-12-07,12,24.258,ATL,,WAS,L 27-30,,,,,,,,,,,,,
41,1975,1975-12-14,13,24.265,ATL,,SFO,W 31-9,0,0,,0,0,0,,0,0,0,1,0,0
42,1975,1975-12-21,14,24.272,ATL,@,GNB,L 13-22,0,0,,0,0,0,,0,0,0,1,23,0
43,1976,1976-09-12,1,25.172,ATL,,RAM,L 14-30,0,0,,0,6,42,7.00,0,0,0,0,0,0
44,1976,1976-09-19,2,25.179,ATL,@,DET,L 10-24,0,0,,0,5,55,11.00,0,0,0,0,0,0
45,1976,1976-09-26,3,25.186,ATL,@,CHI,W 10-0,0,0,,0,3,33,11.00,0,0,0,1,0,0
46,1976,1976-10-03,4,25.193,ATL,,PHI,L 13-14,0,0,,0,7,49,7.00,0,0,0,0,0,0
47,1976,1976-10-10,5,25.200,ATL,@,NOR,L 0-30,5,128,25.60,0,6,87,14.50,0,0,0,1,22,0
48,1976,1976-10-17,6,25.207,ATL,,CLE,L 17-20,2,60,30.00,0,3,23,7.67,0,0,0,0,0,0
49,1976,1976-10-23,7,25.213,ATL,@,SFO,L 0-15,3,70,23.33,0,7,43,6.14,0,0,0,1,0,0
50,1976,1976-10-31,8,25.221,ATL,,NOR,W 23-20,3,97,32.33,0,3,2,0.67,0,0,0,1,3,0
51,1976,1976-11-07,9,25.228,ATL,@,SEA,L 13-30,3,70,23.33,0,7,11,1.57,0,0,0,0,0,0
52,1976,1976-11-14,10,25.235,ATL,,SFO,W 21-16,1,19,19.00,0,3,10,3.33,0,0,0,2,18,0
53,1976,1976-11-21,11,25.242,ATL,,DAL,W 17-10,0,0,,0,1,-6,-6.00,0,0,0,0,0,0
54,1976,1976-11-28,12,25.249,ATL,@,HOU,L 14-20,2,42,21.00,0,0,0,,0,0,0,0,0,0
55,1976,1976-12-04,13,25.255,ATL,@,RAM,L 0-59,1,19,19.00,0,0,0,,0,0,0,0,0,0
56,1976,1976-12-12,14,25.263,ATL,,GNB,L 20-24,1,16,16.00,0,3,23,7.67,0,0,0,0,0,0
57,1977,1977-09-18,1,26.178,ATL,,RAM,W 17-6,0,0,,0,3,3,1.00,0,0,0,0,0,0
58,1977,1977-09-25,2,26.185,ATL,@,WAS,L 6-10,0,0,,0,3,17,5.67,0,0,0,0,0,0
59,1977,1977-10-02,3,26.192,ATL,,NYG,W 17-3,0,0,,0,6,82,13.67,0,0,0,0,0,0
60,1977,1977-10-09,4,26.199,ATL,@,SFO,W 7-0,0,0,,0,8,15,1.88,0,0,0,1,29,0
61,1977,1977-10-16,5,26.206,ATL,@,BUF,L 0-3,0,0,,0,2,11,5.50,0,0,0,0,0,0
62,1977,1977-10-23,6,26.213,ATL,@,CHI,W 16-10,0,0,,0,5,41,8.20,0,0,0,1,29,0
63,1977,1977-10-30,7,26.220,ATL,,MIN,L 7-14,0,0,,0,3,17,5.67,0,0,0,2,38,0
64,1977,1977-11-06,8,26.227,ATL,,SFO,L 3-10,0,0,,0,6,58,9.67,0,0,0,0,0,0
65,1977,1977-11-13,9,26.234,ATL,,DET,W 17-6,0,0,,0,4,34,8.50,0,0,0,1,36,0
66,1977,1977-11-20,10,26.241,ATL,@,NOR,L 20-21,0,0,,0,4,21,5.25,0,0,0,0,0,0
67,1977,1977-11-27,11,26.248,ATL,@,TAM,W 17-0,0,0,,0,1,7,7.00,0,0,0,1,0,0
68,1977,1977-12-04,12,26.255,ATL,,NWE,L 10-16,0,0,,0,1,23,23.00,0,0,0,1,6,0
69,1977,1977-12-11,13,26.262,ATL,@,RAM,L 7-23,0,0,,0,1,-1,-1.00,0,0,0,0,0,0
70,1977,1977-12-18,14,26.269,ATL,,NOR,W 35-7,1,13,13.00,0,4,24,6.00,0,0,0,0,0,0
71,1978,1978-09-03,1,27.163,ATL,,HOU,W 20-14,0,0,,0,0,0,,0,0,0,1,13,0
72,1978,1978-09-10,2,27.170,ATL,@,RAM,L 0-10,0,0,,0,0,0,,0,0,0,1,44,0
73,1978,1978-09-17,3,27.177,ATL,,CLE,L 16-24,,,,,,,,,,,,,
74,1978,1978-09-24,4,27.184,ATL,@,TAM,L 9-14,,,,,,,,,,,,,
75,1978,1978-10-01,5,27.191,ATL,,NYG,W 23-20,,,,,,,,,,,,,
76,1978,1978-10-08,6,27.198,ATL,@,PIT,L 7-31,,,,,,,,,,,,,
77,1978,1978-10-15,7,27.205,ATL,,DET,W 14-0,0,0,,0,0,0,,0,0,0,1,0,0
78,1978,1978-10-22,8,27.212,ATL,@,SFO,W 20-17,,,,,,,,,,,,,
79,1978,1978-10-30,9,27.220,ATL,,RAM,W 15-7,0,0,,0,0,0,,0,0,0,2,19,0
80,1978,1978-11-05,10,27.226,ATL,,SFO,W 21-10,,,,,,,,,,,,,
81,1978,1978-11-12,11,27.233,ATL,@,NOR,W 20-17,,,,,,,,,,,,,
82,1978,1978-11-19,12,27.240,ATL,@,CHI,L 7-13,,,,,,,,,,,,,
83,1978,1978-11-26,13,27.247,ATL,,NOR,W 20-17,,,,,,,,,,,,,
84,1978,1978-12-03,14,27.254,ATL,@,CIN,L 7-37,0,0,,0,1,17,17.00,0,0,0,0,0,0
85,1978,1978-12-10,15,27.261,ATL,,WAS,W 20-17,,,,,,,,,,,,,
86,1978,1978-12-17,16,27.268,ATL,@,STL,L 21-42,0,0,,0,0,0,,0,0,0,1,0,0
87,1979,1979-09-02,1,28.162,ATL,@,NOR,W 40-34,,,,,,,,,,,,,
88,1979,1979-09-10,2,28.170,ATL,@,PHI,W 14-10,0,0,,0,0,0,,0,0,0,1,18,0
89,1979,1979-09-16,3,28.176,ATL,,DEN,L 17-20,,,,,,,,,,,,,
90,1979,1979-09-23,4,28.183,ATL,@,DET,L 23-24,,,,,,,,,,,,,
91,1979,1979-09-30,5,28.190,ATL,,WAS,L 7-16,,,,,,,,,,,,,
92,1979,1979-10-07,6,28.197,ATL,,GNB,W 25-7,0,0,,0,0,0,,0,0,0,1,17,0
93,1979,1979-10-14,7,28.204,ATL,@,OAK,L 19-50,,,,,,,,,,,,,
94,1979,1979-10-21,8,28.211,ATL,@,SFO,L 15-20,0,0,,0,0,0,,0,0,0,1,31,0
95,1979,1979-10-29,9,28.219,ATL,,SEA,L 28-31,,,,,,,,,,,,,
96,1979,1979-11-04,10,28.225,ATL,,TAM,W 17-14,0,0,,0,0,0,,0,0,0,1,12,0
97,1979,1979-11-11,11,28.232,ATL,@,NYG,L 3-24,,,,,,,,,,,,,
98,1979,1979-11-19,12,28.240,ATL,@,RAM,L 14-20,,,,,,,,,,,,,
99,1979,1979-11-25,13,28.246,ATL,,NOR,L 6-37,,,,,,,,,,,,,
100,1979,1979-12-02,14,28.253,ATL,@,SDG,W 28-26,0,0,,0,0,0,,0,0,0,1,4,0
101,1979,1979-12-09,15,28.260,ATL,,RAM,L 13-34,0,0,,0,0,0,,0,0,0,1,38,0
102,1979,1979-12-16,16,28.267,ATL,,SFO,W 31-21,,,,,,,,,,,,,
103,1980,1980-09-07,1,29.167,ATL,@,MIN,L 23-24,,,,,,,,,,,,,
104,1980,1980-09-14,2,29.174,ATL,@,NWE,W 37-21,,,,,,,,,,,,,
105,1980,1980-09-21,3,29.181,ATL,,MIA,L 17-20,,,,,,,,,,,,,
106,1980,1980-09-28,4,29.188,ATL,@,SFO,W 20-17,,,,,,,,,,,,,
107,1980,1980-10-05,5,29.195,ATL,,DET,W 43-28,,,,,,,,,,,,,
108,1980,1980-10-12,6,29.202,ATL,,NYJ,L 7-14,,,,,,,,,,,,,
109,1980,1980-10-19,7,29.209,ATL,@,NOR,W 41-14,,,,,,,,,,,,,
110,1980,1980-10-26,8,29.216,ATL,,RAM,W 13-10,0,0,,0,0,0,,0,0,0,1,37,0
111,1980,1980-11-02,9,29.223,ATL,@,BUF,W 30-14,0,0,,0,2,-13,-6.50,0,0,0,0,0,0
112,1980,1980-11-09,10,29.230,ATL,@,STL,W 33-27,0,0,,0,0,0,,0,0,0,2,0,0
113,1980,1980-11-16,11,29.237,ATL,,NOR,W 31-13,,,,,,,,,,,,,
114,1980,1980-11-23,12,29.244,ATL,,CHI,W 28-17,,,,,,,,,,,,,
115,1980,1980-11-30,13,29.251,ATL,,WAS,W 10-6,,,,,,,,,,,,,
116,1980,1980-12-07,14,29.258,ATL,@,PHI,W 20-17,0,0,,0,1,6,6.00,0,0,0,0,0,0
117,1980,1980-12-14,15,29.265,ATL,,SFO,W 35-10,,,,,,,,,,,,,
118,1980,1980-12-21,16,29.272,ATL,@,RAM,L 17-20,,,,,,,,,,,,,
