ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2005,2005-09-25,3,23.061,NYJ,,JAX,L 20-26,,,0,0,,0,0.0%,,0,0,0.0,,
2,2005,2005-10-02,4,23.068,NYJ,@,BAL,L 3-13,,,0,0,,0,0.0%,,0,0,0.0,,
3,2005,2005-10-09,5,23.075,NYJ,,TAM,W 14-12,,,0,0,,0,0.0%,,0,0,0.0,,
4,2005,2005-10-16,6,23.082,NYJ,@,BUF,L 17-27,,1,0,0,,0,0.0%,0.00,0,0,0.0,,
5,2005,2005-10-24,7,23.090,NYJ,@,ATL,L 14-27,,,,,,,0.0%,,,,,,
6,2005,2005-11-06,8,23.103,NYJ,,SDG,L 26-31,,1,0,0,,0,0.0%,0.00,0,0,0.0,,
7,2005,2005-11-13,9,23.110,NYJ,@,CAR,L 3-30,,,0,0,,0,0.0%,,0,0,0.0,,
8,2005,2005-11-20,10,23.117,NYJ,@,DEN,L 0-27,,1,1,7,7.00,0,100.0%,7.00,0,0,0.0,,
9,2005,2005-11-27,11,23.124,NYJ,,NOR,L 19-21,,,0,0,,0,0.0%,,0,0,0.0,,
10,2005,2005-12-04,12,23.131,NYJ,@,NWE,L 3-16,,4,1,17,17.00,0,25.0%,4.25,0,0,0.0,,
11,2005,2005-12-11,13,23.138,NYJ,,OAK,W 26-10,,,0,0,,0,0.0%,,0,0,0.0,,
12,2005,2005-12-18,14,23.145,NYJ,@,MIA,L 20-24,,2,2,11,5.50,0,100.0%,5.50,0,0,0.0,,
13,2005,2005-12-26,15,23.153,NYJ,,NWE,L 21-31,,0,0,0,,0,0.0%,,0,0,0.0,,
14,2005,2006-01-01,16,23.159,NYJ,,BUF,W 30-26,,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,,
15,2007,2007-09-30,4,25.066,HOU,@,ATL,L 16-26,,,0,0,,0,0.0%,,0,0,0.0,,
16,2007,2007-10-07,5,25.073,HOU,,MIA,W 22-19,,,0,0,,0,0.0%,,0,0,0.0,,
17,2007,2007-10-14,6,25.080,HOU,@,JAX,L 17-37,,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,,
18,2007,2007-10-21,7,25.087,HOU,,TEN,L 36-38,,,0,0,,0,0.0%,,0,0,0.0,,
19,2007,2007-10-28,8,25.094,HOU,@,SDG,L 10-35,,1,1,28,28.00,1,100.0%,28.00,1,6,0.0,,
20,2007,2007-11-04,9,25.101,HOU,@,OAK,W 24-17,,,0,0,,0,0.0%,,0,0,0.0,,
21,2007,2007-11-18,10,25.115,HOU,,NOR,W 23-10,,1,1,10,10.00,1,100.0%,10.00,1,6,0.0,,
22,2007,2007-11-25,11,25.122,HOU,@,CLE,L 17-27,,1,0,0,,0,0.0%,0.00,0,0,0.0,,
23,2007,2007-12-02,12,25.129,HOU,@,TEN,L 20-28,,2,1,9,9.00,0,50.0%,4.50,0,0,0.0,,
24,2007,2007-12-09,13,25.136,HOU,,TAM,W 28-14,,0,0,0,,0,0.0%,,0,0,0.0,,
25,2007,2007-12-13,14,25.140,HOU,,DEN,W 31-13,,0,0,0,,0,0.0%,,0,0,0.0,,
26,2007,2007-12-23,15,25.150,HOU,@,IND,L 15-38,,0,0,0,,0,0.0%,,0,0,0.0,,
27,2007,2007-12-30,16,25.157,HOU,,JAX,W 42-28,,,0,0,,0,0.0%,,0,0,0.0,,
28,2008,2008-09-07,1,26.043,HOU,@,PIT,L 17-38,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,1
29,2008,2008-09-21,2,26.057,HOU,@,TEN,L 12-31,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,1
30,2008,2008-09-28,3,26.064,HOU,@,JAX,L 27-30,*,,,,,,0.0%,,,,,,
31,2008,2008-10-05,4,26.071,HOU,,IND,L 27-31,,2,1,11,11.00,0,50.0%,5.50,0,0,0.0,0,0
32,2008,2008-10-12,5,26.078,HOU,,MIA,W 29-28,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
33,2008,2008-10-19,6,26.085,HOU,,DET,W 28-21,,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,0,0
34,2008,2008-10-26,7,26.092,HOU,,CIN,W 35-6,,,,,,,0.0%,,,,,,
35,2008,2008-11-02,8,26.099,HOU,@,MIN,L 21-28,,1,1,13,13.00,0,100.0%,13.00,0,0,0.0,0,0
36,2008,2008-11-09,9,26.106,HOU,,BAL,L 13-41,,1,1,9,9.00,0,100.0%,9.00,0,0,0.0,0,0
37,2008,2008-11-16,10,26.113,HOU,@,IND,L 27-33,*,2,2,11,5.50,0,100.0%,5.50,0,0,0.0,0,0
38,2008,2008-11-23,11,26.120,HOU,@,CLE,W 16-6,,0,0,0,,0,0.0%,,0,0,0.0,0,0
39,2008,2008-12-01,12,26.128,HOU,,JAX,W 30-17,,1,1,10,10.00,0,100.0%,10.00,0,0,0.0,0,0
40,2008,2008-12-07,13,26.134,HOU,@,GNB,W 24-21,,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,0,0
