ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2006,2006-09-10,1,24.272,CIN,@,KAN,W 23-10,,,,,,,0.0%,,,,,,
2,2006,2006-09-17,2,24.279,CIN,,CLE,W 34-17,*,,,,,,0.0%,,,,,,
3,2006,2006-09-24,3,24.286,CIN,@,PIT,W 28-20,,,,,,,0.0%,,,,,,
4,2006,2006-10-01,4,24.293,CIN,,NWE,L 13-38,,,,,,,0.0%,,,,,,
5,2006,2006-10-15,5,24.307,CIN,@,TAM,L 13-14,*,0,,,,,0.0%,,,,,,
6,2006,2006-10-22,6,24.314,CIN,,CAR,W 17-14,*,0,,,,,0.0%,,,,,,
7,2006,2006-10-29,7,24.321,CIN,,ATL,L 27-29,*,,,,,,0.0%,,,,,,
8,2006,2006-11-05,8,24.328,CIN,@,BAL,L 20-26,*,,,,,,0.0%,,,,,,
9,2006,2006-11-12,9,24.335,CIN,,SDG,L 41-49,*,,,,,,0.0%,,,,,,
10,2006,2006-11-19,10,24.342,CIN,@,NOR,W 31-16,*,,,,,,0.0%,,,,,,
11,2006,2006-11-26,11,24.349,CIN,@,CLE,W 30-0,*,,,,,,0.0%,,,,,,
12,2006,2006-11-30,12,24.353,CIN,,BAL,W 13-7,*,0,,,,,0.0%,,,,,,
13,2006,2006-12-10,13,24.363,CIN,,OAK,W 27-10,*,0,,,,,0.0%,,,,,,
14,2006,2006-12-18,14,25.006,CIN,@,IND,L 16-34,*,0,,,,,0.0%,,,,,,
15,2006,2006-12-24,15,25.012,CIN,@,DEN,L 23-24,*,,,,,,0.0%,,,,,,
16,2006,2006-12-31,16,25.019,CIN,,PIT,L 17-23,,0,,,,,0.0%,,,,,,
17,2007,2007-09-10,1,25.272,CIN,,BAL,W 27-20,*,0,,,,,0.0%,,,,,,
18,2007,2007-09-16,2,25.278,CIN,@,CLE,L 45-51,*,0,,,,,0.0%,,,,,,
19,2007,2007-09-23,3,25.285,CIN,@,SEA,L 21-24,*,,,,,,0.0%,,,,,,
20,2007,2007-10-01,4,25.293,CIN,,NWE,L 13-34,*,0,,,,,0.0%,,,,,,
