ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,1995,1995-09-03,1,23.114,SEA,,KAN,L 10-34,,,,
2,1995,1995-09-10,2,23.121,SEA,@,SDG,L 10-14,,,,
3,1995,1995-09-17,3,23.128,SEA,,CIN,W 24-21,,,,
4,1995,1995-10-01,4,23.142,SEA,,DEN,W 27-10,,,,
5,1995,1995-10-08,5,23.149,SEA,@,OAK,L 14-34,,,,
6,1995,1995-10-15,6,23.156,SEA,@,BUF,L 21-27,,,,
7,1995,1995-10-22,7,23.163,SEA,,SDG,L 25-35,,,,
8,1995,1995-10-29,8,23.170,SEA,@,ARI,L 14-20,,,,
9,1995,1995-11-05,9,23.177,SEA,,NYG,W 30-28,,,,
10,1995,1995-11-12,10,23.184,SEA,@,JAX,W 47-30,,,,
11,1995,1995-11-19,11,23.191,SEA,@,WAS,W 27-20,,,,
12,1995,1995-11-26,12,23.198,SEA,,NYJ,L 10-16,,,,
13,1995,1995-12-03,13,23.205,SEA,,PHI,W 26-14,,,,
14,1995,1995-12-10,14,23.212,SEA,@,DEN,W 31-27,,,,
15,1995,1995-12-17,15,23.219,SEA,,OAK,W 44-10,,,,
16,1995,1995-12-24,16,23.226,SEA,@,KAN,L 3-26,,,,
17,1996,1996-09-01,1,24.112,SEA,@,SDG,L 7-29,,,,
18,1996,1996-09-08,2,24.119,SEA,,DEN,L 20-30,,,,
19,1996,1996-09-15,3,24.126,SEA,,KAN,L 17-35,,,,
20,1996,1996-09-22,4,24.133,SEA,@,TAM,W 17-13,,,,
21,1996,1996-09-29,5,24.140,SEA,,GNB,L 10-31,,,,
22,1996,1996-10-06,6,24.147,SEA,@,MIA,W 22-15,,,,
23,1996,1996-10-17,7,24.158,SEA,@,KAN,L 16-34,,,,
24,1996,1996-10-27,8,24.168,SEA,,SDG,W 32-13,,,,
25,1996,1996-11-03,9,24.175,SEA,,HOU,W 23-16,,,,
26,1996,1996-11-10,10,24.182,SEA,,MIN,W 42-23,,,,
27,1996,1996-11-17,11,24.189,SEA,@,DET,L 16-17,,,,
28,1996,1996-11-24,12,24.196,SEA,,OAK,L 21-27,,,,
29,1996,1996-12-01,13,24.203,SEA,@,DEN,L 7-34,,,,
30,1996,1996-12-08,14,24.210,SEA,,BUF,W 26-18,,,,
31,1996,1996-12-15,15,24.217,SEA,@,JAX,L 13-20,,,,
32,1996,1996-12-22,16,24.224,SEA,@,OAK,W 28-21,,,,
33,1998,1998-09-06,1,26.117,SEA,@,PHI,W 38-0,,,,
34,1998,1998-09-13,2,26.124,SEA,,ARI,W 33-14,,,,
35,1998,1998-09-20,3,26.131,SEA,,WAS,W 24-14,,,,
36,1998,1998-09-27,4,26.138,SEA,@,PIT,L 10-13,,,,
37,1998,1998-10-04,5,26.145,SEA,@,KAN,L 6-17,,,,
38,1998,1998-10-11,6,26.152,SEA,,DEN,L 16-21,,,,
39,1998,1998-10-25,7,26.166,SEA,@,SDG,W 27-20,,,,
40,1998,1998-11-01,8,26.173,SEA,,OAK,L 18-31,,,,
41,1998,1998-11-08,9,26.180,SEA,,KAN,W 24-12,,,,
42,1998,1998-11-15,10,26.187,SEA,@,OAK,L 17-20,,,,
43,1998,1998-11-22,11,26.194,SEA,@,DAL,L 22-30,,,,
44,1998,1998-11-29,12,26.201,SEA,,TEN,W 20-18,,,,
45,1998,1998-12-06,13,26.208,SEA,@,NYJ,L 31-32,,,,
46,1998,1998-12-13,14,26.215,SEA,,SDG,W 38-17,,,,
47,1998,1998-12-20,15,26.222,SEA,,IND,W 27-23,,,,
48,1998,1998-12-27,16,26.229,SEA,@,DEN,L 21-28,,,,
49,2000,2000-12-10,14,28.212,SFO,,NOR,L 27-31,,,,
50,2000,2000-12-23,16,28.225,SFO,@,DEN,L 9-38,,,,
51,2001,2001-09-09,1,29.120,CAR,@,MIN,W 24-13,,,,
52,2001,2001-09-23,2,29.134,CAR,@,ATL,L 16-24,,,,
53,2001,2001-09-30,3,29.141,CAR,,GNB,L 7-28,,,,
