ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1988,1988-09-04,1,22.053,PHI,@,TAM,W 41-14,,,,,,
2,1988,1988-09-11,2,22.060,PHI,,CIN,L 24-28,,,,,,
3,1988,1988-09-18,3,22.067,PHI,@,WAS,L 10-17,,,,,,
4,1988,1988-09-25,4,22.074,PHI,@,MIN,L 21-23,,,,,,
5,1988,1988-10-02,5,22.081,PHI,,HOU,W 32-23,,,,,,
6,1988,1988-10-10,6,22.089,PHI,,NYG,W 24-13,,,,,,
7,1988,1988-10-16,7,22.095,PHI,@,CLE,L 3-19,,,,,,
8,1988,1988-10-23,8,22.102,PHI,,DAL,W 24-23,,,,,,
9,1988,1988-10-30,9,22.109,PHI,,ATL,L 24-27,,,,,,
10,1988,1988-11-06,10,22.116,PHI,,RAM,W 30-24,,,,,,
11,1988,1988-11-13,11,22.123,PHI,@,PIT,W 27-26,,,,,,
12,1988,1988-11-20,12,22.130,PHI,@,NYG,W 23-17,,,,,,
13,1988,1988-11-27,13,22.137,PHI,,PHO,W 31-21,0,0,0.0,1,0,0
14,1988,1988-12-04,14,22.144,PHI,,WAS,L 19-20,,,,,,
15,1988,1988-12-10,15,22.150,PHI,@,PHO,W 23-17,,,,,,
16,1988,1988-12-18,16,22.158,PHI,@,DAL,W 23-7,,,,,,
17,1989,1989-09-10,1,23.059,PHI,,SEA,W 31-7,1,6,0.0,1,30,1
18,1989,1989-09-17,2,23.066,PHI,@,WAS,W 42-37,,,,,,
19,1989,1989-09-24,3,23.073,PHI,,SFO,L 28-38,,,,,,
20,1989,1989-10-02,4,23.081,PHI,@,CHI,L 13-27,,,,,,
21,1989,1989-10-08,5,23.087,PHI,,NYG,W 21-19,,,,,,
22,1989,1989-10-15,6,23.094,PHI,@,PHO,W 17-5,,,,,,
23,1989,1989-10-22,7,23.101,PHI,,RAI,W 10-7,,,,,,
24,1989,1989-10-29,8,23.108,PHI,@,DEN,W 28-24,0,0,0.0,1,17,0
25,1989,1989-11-05,9,23.115,PHI,@,SDG,L 17-20,,,,,,
26,1989,1989-11-12,10,23.122,PHI,,WAS,L 3-10,,,,,,
27,1989,1989-11-19,11,23.129,PHI,,MIN,W 10-9,,,,,,
28,1989,1989-11-23,12,23.133,PHI,@,DAL,W 27-0,,,,,,
29,1989,1989-12-03,13,23.143,PHI,@,NYG,W 24-17,,,,,,
30,1989,1989-12-10,14,23.150,PHI,,DAL,W 20-10,,,,,,
31,1989,1989-12-18,15,23.158,PHI,@,NOR,L 20-30,0,0,0.0,1,17,0
32,1989,1989-12-24,16,23.164,PHI,,PHO,W 31-14,0,0,0.0,1,0,0
33,1990,1990-09-09,1,24.058,TAM,@,DET,W 38-21,,,,,,
34,1990,1990-09-16,2,24.065,TAM,,RAM,L 14-35,,,,,,
35,1990,1990-09-23,3,24.072,TAM,,DET,W 23-20,,,,,,
36,1990,1990-09-30,4,24.079,TAM,@,MIN,W 23-20,,,,,,
37,1990,1990-10-07,5,24.086,TAM,@,DAL,L 10-14,0,0,0.0,1,23,0
38,1990,1990-10-14,6,24.093,TAM,,GNB,W 26-14,,,,,,
39,1990,1990-10-21,7,24.100,TAM,,DAL,L 13-17,,,,,,
40,1990,1990-10-28,8,24.107,TAM,@,SDG,L 10-41,,,,,,
41,1990,1990-11-04,9,24.114,TAM,,CHI,L 6-26,,,,,,
42,1990,1990-11-11,10,24.121,TAM,@,NOR,L 7-35,,,,,,
43,1990,1990-11-18,11,24.128,TAM,@,SFO,L 7-31,,,,,,
44,1990,1990-11-25,12,24.135,TAM,@,GNB,L 10-20,,,,,,
45,1990,1990-12-02,13,24.142,TAM,,ATL,W 23-17,,,,,,
46,1990,1990-12-16,14,24.156,TAM,,MIN,W 26-13,0,0,0.0,2,5,0
47,1990,1990-12-23,15,24.163,TAM,@,CHI,L 14-27,,,,,,
48,1990,1990-12-30,16,24.170,TAM,,NYJ,L 14-16,,,,,,
49,1991,1991-10-07,6,25.086,KAN,,BUF,W 33-6,,,,,,
50,1991,1991-10-13,7,25.092,KAN,,MIA,W 42-7,,,,,,
51,1991,1991-10-20,8,25.099,KAN,@,DEN,L 16-19,0,0,1.0,0,0,0
52,1991,1991-10-28,9,25.107,KAN,,RAI,W 24-21,,,,,,
53,1991,1991-11-10,10,25.120,KAN,@,RAM,W 27-20,,,,,,
54,1991,1991-11-17,11,25.127,KAN,,DEN,L 20-24,,,,,,
55,1991,1991-11-24,12,25.134,KAN,@,CLE,L 15-20,,,,,,
56,1991,1991-12-01,13,25.141,KAN,@,SEA,W 19-6,,,,,,
57,1991,1991-12-08,14,25.148,KAN,,SDG,W 20-17,,,,,,
58,1991,1991-12-14,15,25.154,KAN,@,SFO,L 14-28,,,,,,
59,1991,1991-12-22,16,25.162,KAN,@,RAI,W 27-21,,,,,,
60,1992,1992-09-06,1,26.055,MIN,@,GNB,W 23-20,,,,,,
61,1992,1992-09-13,2,26.062,MIN,@,DET,L 17-31,,,,,,
62,1992,1992-09-20,3,26.069,MIN,,TAM,W 26-20,,,,,,
63,1992,1992-09-27,4,26.076,MIN,@,CIN,W 42-7,,,,,,
64,1992,1992-10-04,5,26.083,MIN,,CHI,W 21-20,,,,,,
65,1992,1992-10-15,6,26.094,MIN,,DET,W 31-14,,,,,,
66,1992,1992-10-25,7,26.104,MIN,,WAS,L 13-15,,,,,,
67,1992,1992-11-02,8,26.112,MIN,@,CHI,W 38-10,,,,,,
68,1992,1992-11-08,9,26.118,MIN,@,TAM,W 35-7,,,,,,
69,1992,1992-11-15,10,26.125,MIN,,HOU,L 13-17,,,,,,
70,1992,1992-11-22,11,26.132,MIN,,CLE,W 17-13,,,,,,
71,1992,1992-11-29,12,26.139,MIN,@,RAM,W 31-17,,,,,,
72,1992,1992-12-06,13,26.146,MIN,@,PHI,L 17-28,,,,,,
73,1992,1992-12-13,14,26.153,MIN,,SFO,L 17-20,,,,,,
74,1992,1992-12-20,15,26.160,MIN,@,PIT,W 6-3,,,,,,
75,1992,1992-12-27,16,26.167,MIN,,GNB,W 27-7,,,,,,
