ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1992,1992-09-06,1,23.199,CLE,@,IND,L 3-14,,9,26,2.89,0,3,3,36,12.00,0,100.0%,12.00,0,0,,0,0,0
2,1992,1992-09-14,2,23.207,CLE,,MIA,L 23-27,,16,84,5.25,0,2,2,29,14.50,0,100.0%,14.50,0,0,,0,0,0
3,1992,1992-09-20,3,23.213,CLE,@,RAI,W 28-16,,6,8,1.33,0,,0,0,,0,0.0%,,0,0,,0,0,0
4,1992,1992-09-27,4,23.220,CLE,,DEN,L 0-12,,6,14,2.33,0,,0,0,,0,0.0%,,0,0,,0,0,0
5,1992,1992-10-11,5,23.234,CLE,,PIT,W 17-9,,3,7,2.33,0,,0,0,,0,0.0%,,0,0,,0,0,0
6,1992,1992-10-18,6,23.241,CLE,,GNB,W 17-6,,9,38,4.22,0,,0,0,,0,0.0%,,1,13,13.00,0,0,0
7,1992,1992-10-25,7,23.248,CLE,@,NWE,W 19-17,,17,80,4.71,0,,0,0,,0,0.0%,,0,0,,0,0,0
8,1992,1992-11-01,8,23.255,CLE,@,CIN,L 10-30,,5,11,2.20,0,,0,0,,0,0.0%,,0,0,,0,0,0
9,1992,1992-11-08,9,23.262,CLE,@,HOU,W 24-14,,5,31,6.20,0,1,1,11,11.00,0,100.0%,11.00,1,1,1.00,0,0,0
10,1992,1992-11-15,10,23.269,CLE,,SDG,L 13-14,,1,-1,-1.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
11,1992,1992-11-22,11,23.276,CLE,@,MIN,L 13-17,,11,29,2.64,0,,0,0,,0,0.0%,,0,0,,0,0,0
12,1992,1992-11-29,12,23.283,CLE,,CHI,W 27-14,,6,15,2.50,0,,0,0,,0,0.0%,,0,0,,0,0,0
13,1992,1992-12-06,13,23.290,CLE,,CIN,W 37-21,,4,27,6.75,0,4,4,37,9.25,0,100.0%,9.25,0,0,,0,0,0
14,1992,1992-12-13,14,23.297,CLE,@,DET,L 14-24,,1,0,0.00,0,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0
15,1993,1993-09-05,1,24.197,CLE,,CIN,W 27-14,,16,60,3.75,1,2,2,2,1.00,0,100.0%,1.00,0,0,,0,1,6
16,1993,1993-09-13,2,24.205,CLE,,SFO,W 23-13,,13,41,3.15,0,,0,0,,0,0.0%,,0,0,,0,0,0
17,1993,1993-09-19,3,24.211,CLE,@,RAI,W 19-16,,14,104,7.43,0,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0
18,1993,1993-09-26,4,24.218,CLE,@,IND,L 10-23,,11,40,3.64,0,1,1,13,13.00,0,100.0%,13.00,1,14,14.00,0,0,0
19,1993,1993-10-10,5,24.232,CLE,,MIA,L 14-24,,6,17,2.83,0,5,5,29,5.80,0,100.0%,5.80,0,0,,0,0,0
20,1993,1993-10-17,6,24.239,CLE,@,CIN,W 28-17,,25,98,3.92,0,1,1,28,28.00,1,100.0%,28.00,0,0,,0,1,6
21,1993,1993-10-24,7,24.246,CLE,,PIT,W 28-23,,7,19,2.71,0,,0,0,,0,0.0%,,2,28,14.00,0,0,0
22,1993,1993-11-07,8,24.260,CLE,,DEN,L 14-29,,3,8,2.67,0,,0,0,,0,0.0%,,0,0,,0,0,0
23,1993,1993-11-14,9,24.267,CLE,@,SEA,L 5-22,,15,61,4.07,0,,0,0,,0,0.0%,,1,16,16.00,0,0,0
24,1993,1993-11-21,10,24.274,CLE,,HOU,L 20-27,,13,48,3.69,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
25,1993,1993-11-28,11,24.281,CLE,@,ATL,L 14-17,,13,52,4.00,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
26,1993,1993-12-05,12,24.288,CLE,,NOR,W 17-13,,8,17,2.13,0,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0
27,1993,1993-12-12,13,24.295,CLE,@,HOU,L 17-19,,3,7,2.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
28,1993,1993-12-19,14,24.302,CLE,,NWE,L 17-20,,14,33,2.36,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
29,1993,1993-12-26,15,24.309,CLE,@,RAM,W 42-14,,6,10,1.67,2,1,1,2,2.00,0,100.0%,2.00,0,0,,0,2,12
30,1993,1994-01-02,16,24.316,CLE,@,PIT,L 9-16,,4,29,7.25,0,4,4,21,5.25,0,100.0%,5.25,0,0,,0,0,0
31,1994,1994-09-04,1,25.196,CLE,@,CIN,W 28-20,,2,8,4.00,0,4,4,22,5.50,0,100.0%,5.50,0,0,,0,0,0
32,1994,1994-09-11,2,25.203,CLE,,PIT,L 10-17,,2,10,5.00,0,6,4,36,9.00,0,66.7%,6.00,0,0,,0,0,0
