ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1994,1994-09-04,1,23.271,PIT,,DAL,L 9-26
2,1994,1994-09-11,2,23.278,PIT,@,CLE,W 17-10
3,1994,1994-09-18,3,23.285,PIT,,IND,W 31-21
4,1994,1994-09-25,4,23.292,PIT,@,SEA,L 13-30
5,1994,1994-10-03,5,23.300,PIT,,HOU,W 30-14
6,1994,1994-10-16,6,23.313,PIT,,CIN,W 14-10
7,1994,1994-10-23,7,23.320,PIT,@,NYG,W 10-6
8,1994,1994-10-30,8,23.327,PIT,@,ARI,L 17-20
9,1994,1994-11-06,9,23.334,PIT,@,HOU,W 12-9
10,1994,1994-11-14,10,23.342,PIT,,BUF,W 23-10
11,1994,1994-11-20,11,23.348,PIT,,MIA,W 16-13
12,1994,1994-11-27,12,23.355,PIT,@,RAI,W 21-3
13,1994,1994-12-04,13,23.362,PIT,@,CIN,W 38-15
14,1994,1994-12-11,14,24.004,PIT,,PHI,W 14-3
15,1994,1994-12-18,15,24.011,PIT,,CLE,W 17-7
16,1994,1994-12-24,16,24.017,PIT,@,SDG,L 34-37
