ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1985,1985-09-08,1,23.196,SFO,@,MIN,L 21-28,,,,,
2,1985,1985-09-15,2,23.203,SFO,,ATL,W 35-16,,,,,
3,1985,1985-09-22,3,23.210,SFO,@,RAI,W 34-10,,,,,
4,1985,1985-09-29,4,23.217,SFO,,NOR,L 17-20,,,,,
5,1985,1985-10-06,5,23.224,SFO,@,ATL,W 38-17,,,,,
6,1985,1985-10-13,6,23.231,SFO,,CHI,L 10-26,,,,,
7,1985,1985-10-20,7,23.238,SFO,@,DET,L 21-23,,,,,
8,1985,1985-10-27,8,23.245,SFO,@,RAM,W 28-14,,,,,
9,1985,1985-11-03,9,23.252,SFO,,PHI,W 24-13,,,,,
10,1985,1985-11-11,10,23.260,SFO,@,DEN,L 16-17,,,,,
11,1985,1985-11-17,11,23.266,SFO,,KAN,W 31-3,,,,,
12,1985,1985-11-25,12,23.274,SFO,,SEA,W 19-6,,,,,
13,1985,1985-12-01,13,23.280,SFO,@,WAS,W 35-8,,,,,
14,1985,1985-12-09,14,23.288,SFO,,RAM,L 20-27,,,,,
15,1985,1985-12-15,15,23.294,SFO,@,NOR,W 31-19,,,,,
16,1985,1985-12-22,16,23.301,SFO,,DAL,W 31-16,,,,,
17,1986,1986-09-07,1,24.195,SFO,@,TAM,W 31-7,,,,,
18,1986,1986-09-14,2,24.202,SFO,@,RAM,L 13-16,,,,,
19,1986,1986-09-21,3,24.209,SFO,,NOR,W 26-17,,,,,
20,1986,1986-09-28,4,24.216,SFO,@,MIA,W 31-16,,,,,
21,1986,1986-10-05,5,24.223,SFO,,IND,W 35-14,,,,,
22,1986,1986-10-12,6,24.230,SFO,,MIN,L 24-27,,,,,
23,1986,1986-10-19,7,24.237,SFO,@,ATL,T 10-10,,,,,
24,1986,1986-10-26,8,24.244,SFO,@,GNB,W 31-17,1,6,1,88,1
25,1986,1986-11-02,9,24.251,SFO,@,NOR,L 10-23,,,,,
26,1986,1986-11-09,10,24.258,SFO,,STL,W 43-17,0,0,1,18,0
27,1986,1986-11-17,11,24.266,SFO,@,WAS,L 6-14,,,,,
28,1986,1986-11-23,12,24.272,SFO,,ATL,W 20-0,,,,,
29,1986,1986-12-01,13,24.280,SFO,,NYG,L 17-21,,,,,
30,1986,1986-12-07,14,24.286,SFO,,NYJ,W 24-10,,,,,
31,1986,1986-12-14,15,24.293,SFO,@,NWE,W 29-24,,,,,
32,1986,1986-12-19,16,24.298,SFO,,RAM,W 24-14,,,,,
33,1987,1987-09-13,1,25.201,SFO,@,PIT,L 17-30,,,,,
34,1987,1987-09-20,2,25.208,SFO,@,CIN,W 27-26,,,,,
35,1987,1987-10-25,6,25.243,SFO,@,NOR,W 24-22,,,,,
36,1987,1987-11-01,7,25.250,SFO,@,RAM,W 31-10,,,,,
37,1987,1987-11-08,8,25.257,SFO,,HOU,W 27-20,,,,,
38,1987,1987-11-15,9,25.264,SFO,,NOR,L 24-26,,,,,
39,1987,1987-11-22,10,25.271,SFO,@,TAM,W 24-10,,,,,
40,1987,1987-11-29,11,25.278,SFO,,CLE,W 38-24,,,,,
41,1987,1987-12-06,12,25.285,SFO,@,GNB,W 23-12,,,,,
42,1987,1987-12-14,13,25.293,SFO,,CHI,W 41-0,,,,,
43,1987,1987-12-20,14,25.299,SFO,,ATL,W 35-7,0,0,1,5,0
44,1987,1987-12-27,15,25.306,SFO,,RAM,W 48-0,,,,,
45,1988,1988-11-13,11,26.263,SFO,,RAI,L 3-9,,,,,
46,1988,1988-11-21,12,26.271,SFO,,WAS,W 37-21,,,,,
47,1988,1988-11-27,13,26.277,SFO,@,SDG,W 48-10,,,,,
48,1988,1988-12-04,14,26.284,SFO,@,ATL,W 13-3,,,,,
49,1988,1988-12-11,15,26.291,SFO,,NOR,W 30-17,,,,,
50,1988,1988-12-18,16,26.298,SFO,,RAM,L 16-38,,,,,
