ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,1983,1983-09-04,1,22.236,NYG,,RAM,L 6-16,,1,0.0,,1,0.0,0,0
2,1983,1983-09-11,2,22.243,NYG,@,ATL,W 16-13,1,1,100.0,3,3,100.0,0,10
3,1983,1983-09-18,3,22.250,NYG,@,DAL,L 13-28,1,1,100.0,2,2,100.0,0,7
4,1983,1983-09-26,4,22.258,NYG,,GNB,W 27-3,3,3,100.0,2,2,100.0,0,9
5,1983,1983-10-02,5,22.264,NYG,,SDG,L 34-41,4,4,100.0,2,2,100.0,0,10
6,1983,1983-10-09,6,22.271,NYG,,PHI,L 13-17,1,1,100.0,2,2,100.0,0,7
7,1983,1983-10-16,7,22.278,NYG,@,KAN,L 17-38,2,2,100.0,1,1,100.0,0,5
8,1983,1983-10-24,8,22.286,NYG,@,STL,T 20-20,2,2,100.0,2,3,66.7,0,8
9,1983,1983-10-30,9,22.292,NYG,,DAL,L 20-38,2,2,100.0,2,2,100.0,0,8
10,1983,1983-11-07,10,22.300,NYG,@,DET,L 9-15,,,,3,3,100.0,0,9
11,1983,1983-11-13,11,22.306,NYG,,WAS,L 17-33,2,2,100.0,1,1,100.0,0,5
12,1983,1983-11-20,12,22.313,NYG,@,PHI,W 23-0,2,2,100.0,3,4,75.0,0,11
13,1983,1983-11-27,13,22.320,NYG,@,RAI,L 12-27,1,1,100.0,1,2,50.0,0,4
14,1983,1983-12-04,14,22.327,NYG,,STL,L 6-10,,,,2,3,66.7,0,6
15,1983,1983-12-11,15,22.334,NYG,,SEA,L 12-17,,,,4,5,80.0,0,12
16,1983,1983-12-17,16,22.340,NYG,@,WAS,L 22-31,1,1,100.0,5,6,83.3,0,16
17,1984,1984-09-02,1,23.235,NYG,,PHI,W 28-27,4,4,100.0,,,,0,4
18,1984,1984-09-09,2,23.242,NYG,,DAL,W 28-7,4,4,100.0,,,,0,4
19,1984,1984-09-16,3,23.249,NYG,@,WAS,L 14-30,2,2,100.0,,2,0.0,0,2
20,1984,1984-09-23,4,23.256,NYG,,TAM,W 17-14,2,2,100.0,1,2,50.0,0,5
21,1984,1984-09-30,5,23.263,NYG,@,RAM,L 12-33,,2,0.0,,1,0.0,0,0
22,1984,1984-10-08,6,23.271,NYG,,SFO,L 10-31,1,1,100.0,1,2,50.0,0,4
23,1984,1984-10-14,7,23.277,NYG,@,ATL,W 19-7,1,1,100.0,2,5,40.0,0,7
24,1984,1984-10-21,8,23.284,NYG,@,PHI,L 10-24,1,1,100.0,1,3,33.3,0,4
25,1984,1984-10-28,9,23.291,NYG,,WAS,W 37-13,4,5,80.0,1,1,100.0,0,7
26,1984,1984-11-04,10,23.298,NYG,@,DAL,W 19-7,1,1,100.0,4,4,100.0,0,13
27,1984,1984-11-11,11,23.305,NYG,@,TAM,L 17-20,2,2,100.0,1,1,100.0,0,5
28,1984,1984-11-18,12,23.312,NYG,,STL,W 16-10,1,1,100.0,3,5,60.0,0,10
29,1984,1984-11-25,13,23.319,NYG,,KAN,W 28-27,4,4,100.0,,1,0.0,0,4
30,1984,1984-12-02,14,23.326,NYG,@,NYJ,W 20-10,2,2,100.0,2,2,100.0,0,8
31,1984,1984-12-09,15,23.333,NYG,@,STL,L 21-31,3,3,100.0,,2,0.0,0,3
32,1984,1984-12-15,16,23.339,NYG,,NOR,L 3-10,,,,1,2,50.0,0,3
33,1985,1985-09-08,1,24.240,NYG,,PHI,W 21-0,3,3,100.0,,2,0.0,0,3
34,1985,1985-09-15,2,24.247,NYG,@,GNB,L 20-23,2,2,100.0,2,3,66.7,0,8
35,1986,1986-11-16,11,25.309,ATL,,CHI,L 10-13,1,1,100.0,1,1,100.0,0,4
36,1986,1986-11-23,12,25.316,ATL,@,SFO,L 0-20,,,,,1,0.0,0,0
37,1986,1986-11-30,13,25.323,ATL,@,MIA,W 20-14,2,2,100.0,2,3,66.7,0,8
38,1986,1986-12-07,14,25.330,ATL,,IND,L 23-28,2,2,100.0,3,3,100.0,0,11
39,1986,1986-12-14,15,25.337,ATL,,NOR,L 9-14,,1,0.0,1,1,100.0,0,3
40,1986,1986-12-21,16,25.344,ATL,@,DET,W 20-6,2,2,100.0,2,3,66.7,0,8
41,1987,1987-09-20,2,26.252,WAS,@,ATL,L 20-21,2,2,100.0,,1,0.0,0,2
42,1987,1987-10-25,6,26.287,WAS,,NYJ,W 17-16,2,2,100.0,1,2,50.0,0,5
43,1987,1987-11-01,7,26.294,WAS,@,BUF,W 27-7,3,3,100.0,2,2,100.0,0,9
44,1987,1987-11-08,8,26.301,WAS,@,PHI,L 27-31,3,4,75.0,,,,0,3
45,1987,1987-11-15,9,26.308,WAS,,DET,W 20-13,2,2,100.0,2,2,100.0,0,8
46,1987,1987-11-23,10,26.316,WAS,,RAM,L 26-30,2,3,66.7,2,2,100.0,0,8
47,1987,1987-11-29,11,26.322,WAS,,NYG,W 23-19,2,3,66.7,1,2,50.0,0,5
48,1987,1987-12-06,12,26.329,WAS,@,STL,W 34-17,4,4,100.0,2,2,100.0,0,10
49,1987,1987-12-13,13,26.336,WAS,,DAL,W 24-20,3,3,100.0,1,1,100.0,0,6
50,1987,1987-12-20,14,26.343,WAS,@,MIA,L 21-23,3,3,100.0,,1,0.0,0,3
51,1987,1987-12-26,15,26.349,WAS,@,MIN,W 27-24,3,3,100.0,2,4,50.0,0,9
