ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1973,1973-09-24,2,22.102,DAL,,NOR,W 40-3,,,,
2,1973,1973-09-30,3,22.108,DAL,,STL,W 45-10,,,,
3,1973,1973-10-08,4,22.116,DAL,@,WAS,L 7-14,,,,
4,1973,1973-10-14,5,22.122,DAL,@,RAM,L 31-37,,,,
5,1973,1973-10-21,6,22.129,DAL,,NYG,W 45-28,,,,
6,1973,1973-10-28,7,22.136,DAL,@,PHI,L 16-30,1,11,11.00,0
7,1973,1973-11-04,8,22.143,DAL,,CIN,W 38-10,,,,
8,1974,1974-09-15,1,23.093,DAL,@,ATL,W 24-0,,,,
9,1974,1974-09-23,2,23.101,DAL,@,PHI,L 10-13,,,,
10,1974,1974-09-29,3,23.107,DAL,,NYG,L 6-14,,,,
11,1974,1974-10-06,4,23.114,DAL,,MIN,L 21-23,,,,
12,1974,1974-10-13,5,23.121,DAL,@,STL,L 28-31,,,,
13,1974,1974-10-20,6,23.128,DAL,,PHI,W 31-24,,,,
14,1974,1974-10-27,7,23.135,DAL,@,NYG,W 21-7,,,,
15,1974,1974-11-03,8,23.142,DAL,,STL,W 17-14,,,,
16,1974,1974-11-10,9,23.149,DAL,,SFO,W 20-14,,,,
17,1974,1974-11-17,10,23.156,DAL,@,WAS,L 21-28,,,,
18,1974,1974-11-24,11,23.163,DAL,@,HOU,W 10-0,,,,
19,1974,1974-12-07,13,23.176,DAL,,CLE,W 41-17,,,,
20,1974,1974-12-14,14,23.183,DAL,@,OAK,L 23-27,,,,
21,1975,1975-09-21,1,24.099,DAL,,RAM,W 18-7,,,,
22,1975,1975-09-28,2,24.106,DAL,,STL,W 37-31,,,,
23,1975,1975-10-06,3,24.114,DAL,@,DET,W 36-10,,,,
24,1975,1975-10-12,4,24.120,DAL,@,NYG,W 13-7,,,,
25,1975,1975-10-19,5,24.127,DAL,,GNB,L 17-19,,,,
26,1975,1975-10-26,6,24.134,DAL,@,PHI,W 20-17,,,,
27,1975,1975-11-02,7,24.141,DAL,@,WAS,L 24-30,,,,
28,1975,1975-11-10,8,24.149,DAL,,KAN,L 31-34,,,,
29,1975,1975-11-16,9,24.155,DAL,@,NWE,W 34-31,,,,
30,1975,1975-11-23,10,24.162,DAL,,PHI,W 27-17,,,,
31,1975,1975-11-30,11,24.169,DAL,,NYG,W 14-3,,,,
32,1975,1975-12-13,13,24.182,DAL,,WAS,W 31-10,,,,
33,1975,1975-12-21,14,24.190,DAL,@,NYJ,W 31-21,,,,
