ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2014,2014-09-07,1,29.287,PHI,,JAX,W 34-17,,0.0,1,0
2,2014,2014-09-15,2,29.295,PHI,@,IND,W 30-27,,,,
3,2014,2014-09-21,3,29.301,PHI,,WAS,W 37-34,,,,
4,2014,2014-09-28,4,29.308,PHI,@,SFO,L 21-26,,,,
5,2014,2014-10-05,5,29.315,PHI,,STL,W 34-28,,0.0,1,0
6,2014,2014-10-12,6,29.322,PHI,,NYG,W 27-0,,1.0,3,0
7,2014,2014-10-26,7,29.336,PHI,@,ARI,L 20-24,,0.0,1,0
8,2014,2014-11-02,8,29.343,PHI,@,HOU,W 31-21,,0.5,1,1
9,2014,2014-11-10,9,29.351,PHI,,CAR,W 45-21,,0.0,2,0
10,2014,2014-11-16,10,29.357,PHI,@,GNB,L 20-53,,0.0,2,1
11,2014,2014-11-23,11,29.364,PHI,,TEN,W 43-24,,,,
12,2014,2014-11-27,12,30.003,PHI,@,DAL,W 33-10,,0.0,0,1
13,2014,2014-12-07,13,30.013,PHI,,SEA,L 14-24,,0.0,1,0
14,2014,2014-12-14,14,30.020,PHI,,DAL,L 27-38,,0.0,1,0
15,2014,2014-12-20,15,30.026,PHI,@,WAS,L 24-27,,,,
16,2014,2014-12-28,16,30.034,PHI,@,NYG,W 34-26,,0.0,1,0
17,2015,2015-09-27,3,30.307,PHI,@,NYJ,W 24-17,*,0.0,3,1
18,2015,2015-10-04,4,30.314,PHI,@,WAS,L 20-23,*,0.0,0,1
19,2015,2015-12-06,12,31.012,PHI,@,NWE,W 35-28,,0.0,1,2
20,2015,2015-12-26,15,31.032,PHI,,WAS,L 24-38,,0.0,1,1
21,2015,2016-01-03,16,31.040,PHI,@,NYG,W 35-30,,0.0,1,0
