ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1975,1975-09-21,1,23.021,SDG,,PIT,L 0-37,,,,,,
2,1975,1975-09-28,2,23.028,SDG,@,HOU,L 17-33,,,,,,
3,1975,1975-10-05,3,23.035,SDG,,OAK,L 0-6,,,,,,
4,1975,1975-10-12,4,23.042,SDG,,RAM,L 10-13,,,,,,
5,1975,1975-10-19,5,23.049,SDG,,KAN,L 10-12,,,,,,
6,1975,1975-10-26,6,23.056,SDG,@,OAK,L 0-25,,,,,,
7,1975,1975-11-01,7,23.062,SDG,@,NYG,L 24-35,,,,,,
8,1975,1975-11-09,8,23.070,SDG,,NWE,L 19-33,,,,,,
9,1975,1975-11-16,9,23.077,SDG,,DEN,L 17-27,,,,,,
10,1975,1975-11-23,10,23.084,SDG,@,MIN,L 13-28,,,,,,
11,1975,1975-11-30,11,23.091,SDG,@,DEN,L 10-13,,,,,,
12,1975,1975-12-07,12,23.098,SDG,@,KAN,W 28-20,,,,,,
13,1975,1975-12-15,13,23.106,SDG,,NYJ,W 24-16,,,,,,
14,1975,1975-12-21,14,23.112,SDG,@,CIN,L 17-47,,,,,,
15,1976,1976-09-12,1,24.012,SDG,@,KAN,W 30-16,,,,,,
16,1976,1976-09-19,2,24.019,SDG,@,TAM,W 23-0,,,,,,
17,1976,1976-09-26,3,24.026,SDG,,STL,W 43-24,,,,,,
18,1976,1976-10-03,4,24.033,SDG,@,DEN,L 0-26,,,,,,
19,1976,1976-10-10,5,24.040,SDG,,OAK,L 17-27,,,,,,
20,1976,1976-10-17,6,24.047,SDG,,HOU,W 30-27,,,,,,
21,1976,1976-10-24,7,24.054,SDG,@,CLE,L 17-21,,,,,,
22,1976,1976-10-31,8,24.061,SDG,@,PIT,L 0-23,,,,,,
23,1976,1976-11-07,9,24.068,SDG,,BAL,L 21-37,,,,,,
24,1976,1976-11-14,10,24.075,SDG,,DEN,L 0-17,,,,,,
25,1976,1976-11-21,11,24.082,SDG,@,BUF,W 34-13,,,,,,
26,1976,1976-11-28,12,24.089,SDG,,KAN,L 20-23,,,,,,
27,1976,1976-12-05,13,24.096,SDG,,SFO,W 13-7,,,,,,
28,1976,1976-12-12,14,24.103,SDG,@,OAK,L 0-24,,,,,,
29,1977,1977-09-18,1,25.018,SDG,@,OAK,L 0-24,,,,,,
30,1977,1977-09-25,2,25.025,SDG,@,KAN,W 23-7,,,,,,
31,1977,1977-10-02,3,25.032,SDG,,CIN,W 24-3,,,,,,
32,1977,1977-10-09,4,25.039,SDG,@,NOR,W 14-0,,,,,,
33,1977,1977-10-16,5,25.046,SDG,,NWE,L 20-24,,,,,,
34,1977,1977-10-23,6,25.053,SDG,,KAN,L 16-21,,,,,,
35,1977,1977-10-30,7,25.060,SDG,@,MIA,W 14-13,,,,,,
36,1977,1977-11-06,8,25.067,SDG,@,DET,L 0-20,,,,,,
37,1977,1977-11-13,9,25.074,SDG,,DEN,L 14-17,,,,,,
38,1977,1977-11-20,10,25.081,SDG,,OAK,W 12-7,,,,,,
39,1977,1977-11-27,11,25.088,SDG,@,SEA,W 30-28,,,,,,
40,1977,1977-12-04,12,25.095,SDG,,CLE,W 37-14,,,,,,
