ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
16,2010,2010-12-12,13,23.247,WAS,,TAM,L 16-17,,1,1,100.0,1,3,33.3,0,4,0.0,0,0,0,0,,0
17,2010,2010-12-19,14,23.254,WAS,@,DAL,L 30-33,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
18,2010,2010-12-26,15,23.261,WAS,@,JAX,W 20-17,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
19,2010,2011-01-02,16,23.268,WAS,,NYG,L 14-17,,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,0,,0
20,2011,2011-09-11,1,24.155,WAS,,NYG,W 28-14,,4,4,100.0,,1,0.0,0,4,0.0,0,0,0,0,,0
21,2011,2011-09-18,2,24.162,WAS,,ARI,W 22-21,,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,0,,0
22,2011,2011-09-26,3,24.170,WAS,@,DAL,L 16-18,,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,0,,0
23,2011,2011-10-02,4,24.176,WAS,@,STL,W 17-10,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
24,2011,2011-10-16,5,24.190,WAS,,PHI,L 13-20,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
25,2011,2011-10-23,6,24.197,WAS,@,CAR,L 20-33,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
26,2011,2011-10-30,7,24.204,WAS,@,BUF,L 0-23,,,,,,1,0.0,0,0,0.0,0,0,0,0,,0
27,2011,2011-11-06,8,24.211,WAS,,SFO,L 11-19,,,,,1,1,100.0,0,3,0.0,0,0,0,0,,0
28,2011,2011-11-13,9,24.218,WAS,@,MIA,L 9-20,,,,,3,5,60.0,0,9,0.0,0,0,0,0,,0
29,2011,2011-11-20,10,24.225,WAS,,DAL,L 24-27,,3,3,100.0,1,3,33.3,0,6,0.0,0,0,0,0,,0
30,2011,2011-11-27,11,24.232,WAS,@,SEA,W 23-17,,2,3,66.7,1,2,50.0,0,5,0.0,0,0,0,0,,0
31,2011,2011-12-04,12,24.239,WAS,,NYJ,L 19-34,,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,0,,0
32,2011,2011-12-11,13,24.246,WAS,,NWE,L 27-34,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
33,2011,2011-12-18,14,24.253,WAS,@,NYG,W 23-10,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
34,2011,2011-12-24,15,24.259,WAS,,MIN,L 26-33,,2,2,100.0,4,4,100.0,0,14,0.0,0,1,0,0,,0
35,2011,2012-01-01,16,24.267,WAS,@,PHI,L 10-34,,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,0,,0
36,2012,2012-11-26,11,25.231,CAR,@,PHI,W 30-22,,3,4,75.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
37,2012,2012-12-02,12,25.237,CAR,@,KAN,L 21-27,,3,3,100.0,,,,0,3,0.0,0,0,0,0,,0
38,2012,2012-12-09,13,25.244,CAR,,ATL,W 30-20,,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,,0
39,2012,2012-12-16,14,25.251,CAR,@,SDG,W 31-7,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
40,2012,2012-12-23,15,25.258,CAR,,OAK,W 17-6,,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,0,,0
41,2012,2012-12-30,16,25.265,CAR,@,NOR,W 44-38,,5,5,100.0,3,4,75.0,0,14,0.0,0,0,0,0,,0
42,2013,2013-09-08,1,26.152,CAR,,SEA,L 7-12,,1,1,100.0,,,,0,1,0.0,0,0,0,0,,0
43,2013,2013-09-15,2,26.159,CAR,@,BUF,L 23-24,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
44,2013,2013-09-22,3,26.166,CAR,,NYG,W 38-0,,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,0,,0
45,2013,2013-10-06,4,26.180,CAR,@,ARI,L 6-22,,,,,2,2,100.0,0,6,0.0,0,0,0,0,,0
46,2013,2013-10-13,5,26.187,CAR,@,MIN,W 35-10,,5,5,100.0,,,,0,5,0.0,0,0,0,0,,0
47,2013,2013-10-20,6,26.194,CAR,,STL,W 30-15,,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,,0
48,2013,2013-10-24,7,26.198,CAR,@,TAM,W 31-13,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
49,2013,2013-11-03,8,26.208,CAR,,ATL,W 34-10,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
50,2013,2013-11-10,9,26.215,CAR,@,SFO,W 10-9,,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,0,,0
51,2013,2013-11-18,10,26.223,CAR,,NWE,W 24-20,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
52,2013,2013-11-24,11,26.229,CAR,@,MIA,W 20-16,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,,0
53,2013,2013-12-01,12,26.236,CAR,,TAM,W 27-6,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
54,2013,2013-12-08,13,26.243,CAR,@,NOR,L 13-31,,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,0,,0
55,2013,2013-12-15,14,26.250,CAR,,NYJ,W 30-20,,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,,0
56,2013,2013-12-22,15,26.257,CAR,,NOR,W 17-13,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
57,2013,2013-12-29,16,26.264,CAR,@,ATL,W 21-20,,3,3,100.0,,,,0,3,0.0,0,0,0,0,,0
58,2014,2014-09-07,1,27.151,CAR,@,TAM,W 20-14,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,,0
59,2014,2014-09-14,2,27.158,CAR,,DET,W 24-7,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,,0
60,2014,2014-09-21,3,27.165,CAR,,PIT,L 19-37,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
61,2014,2014-09-28,4,27.172,CAR,@,BAL,L 10-38,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
62,2014,2014-10-05,5,27.179,CAR,,CHI,W 31-24,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
63,2014,2014-10-12,6,27.186,CAR,@,CIN,T 37-37,,4,4,100.0,3,4,75.0,0,13,0.0,0,0,0,0,,0
64,2014,2014-10-19,7,27.193,CAR,@,GNB,L 17-38,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
65,2014,2014-10-26,8,27.200,CAR,,SEA,L 9-13,,,,,3,3,100.0,0,9,0.0,0,0,0,0,,0
66,2014,2014-10-30,9,27.204,CAR,,NOR,L 10-28,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
67,2014,2014-11-10,10,27.215,CAR,@,PHI,L 21-45,,3,3,100.0,,,,0,3,0.0,0,0,0,0,,0
68,2014,2014-11-16,11,27.221,CAR,,ATL,L 17-19,,2,2,100.0,1,3,33.3,0,5,0.0,0,0,0,0,,0
69,2014,2014-11-30,12,27.235,CAR,@,MIN,L 13-31,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
70,2014,2014-12-07,13,27.242,CAR,@,NOR,W 41-10,,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,0,,0
71,2014,2014-12-14,14,27.249,CAR,,TAM,W 19-17,,1,1,100.0,4,5,80.0,0,13,0.0,0,0,0,0,,0
72,2014,2014-12-21,15,27.256,CAR,,CLE,W 17-13,,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,0,,0
73,2014,2014-12-28,16,27.263,CAR,@,ATL,W 34-3,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
74,2015,2015-09-13,1,28.157,CAR,@,JAX,W 20-9,,2,2,100.0,2,4,50.0,0,8,0.0,0,0,0,0,,0
75,2015,2015-09-20,2,28.164,CAR,,HOU,W 24-17,,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,0,,0
76,2015,2015-09-27,3,28.171,CAR,,NOR,W 27-22,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
77,2015,2015-10-04,4,28.178,CAR,@,TAM,W 37-23,,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,0,,0
78,2015,2015-10-18,5,28.192,CAR,@,SEA,W 27-23,,3,4,75.0,,,,0,3,0.0,0,0,0,0,,0
79,2015,2015-10-25,6,28.199,CAR,,PHI,W 27-16,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
80,2015,2015-11-02,7,28.207,CAR,,IND,W 29-26,,2,3,66.7,3,3,100.0,0,11,0.0,0,0,0,0,,0
81,2015,2015-11-08,8,28.213,CAR,,GNB,W 37-29,,4,4,100.0,3,4,75.0,0,13,0.0,0,0,0,0,,0
82,2015,2015-11-15,9,28.220,CAR,@,TEN,W 27-10,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
83,2015,2015-11-22,10,28.227,CAR,,WAS,W 44-16,,5,5,100.0,3,3,100.0,0,14,0.0,0,0,0,0,,0
84,2015,2015-11-26,11,28.231,CAR,@,DAL,W 33-14,,3,3,100.0,4,5,80.0,0,15,0.0,0,0,0,0,,0
85,2015,2015-12-06,12,28.241,CAR,@,NOR,W 41-38,,5,6,83.3,,,,0,5,0.0,0,0,0,0,,0
86,2015,2015-12-13,13,28.248,CAR,,ATL,W 38-0,,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,0,,0
87,2015,2015-12-20,14,28.255,CAR,@,NYG,W 38-35,,5,5,100.0,1,2,50.0,0,8,0.0,0,0,0,0,,0
88,2015,2015-12-27,15,28.262,CAR,@,ATL,L 13-20,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
89,2015,2016-01-03,16,28.269,CAR,,TAM,W 38-10,,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,0,,0
90,2016,2016-09-08,1,29.152,CAR,@,DEN,L 20-21,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,,0
91,2016,2016-09-18,2,29.162,CAR,,SFO,W 46-27,,4,5,80.0,4,4,100.0,0,16,0.0,0,0,0,0,,0
92,2016,2016-09-25,3,29.169,CAR,,MIN,L 10-22,,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,0,,0
93,2016,2016-10-02,4,29.176,CAR,@,ATL,L 33-48,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
94,2016,2016-10-10,5,29.184,CAR,,TAM,L 14-17,,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,0,,0
95,2016,2016-10-16,6,29.190,CAR,@,NOR,L 38-41,,3,4,75.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
96,2016,2016-10-30,7,29.204,CAR,,ARI,W 30-20,,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,,0
97,2016,2016-11-06,8,29.211,CAR,@,LAR,W 13-10,,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,0,,0
98,2016,2016-11-13,9,29.218,CAR,,KAN,L 17-20,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,4,180,45.00,0
99,2016,2016-11-17,10,29.222,CAR,,NOR,W 23-20,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
100,2016,2016-11-27,11,29.232,CAR,@,OAK,L 32-35,,2,3,66.7,,,,0,2,0.0,0,0,0,0,,0
101,2016,2016-12-04,12,29.239,CAR,@,SEA,L 7-40,,1,1,100.0,,,,0,1,0.0,0,0,0,0,,0
102,2016,2016-12-11,13,29.246,CAR,,SDG,W 28-16,,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,0,,0
103,2016,2016-12-19,14,29.254,CAR,@,WAS,W 26-15,,2,2,100.0,4,5,80.0,0,14,0.0,0,0,0,0,,0
104,2016,2016-12-24,15,29.259,CAR,,ATL,L 16-33,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,,0
105,2016,2017-01-01,16,29.267,CAR,@,TAM,L 16-17,,1,1,100.0,1,4,25.0,0,4,0.0,0,0,0,0,,0
106,2017,2017-09-10,1,30.154,CAR,@,SFO,W 23-3,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
107,2017,2017-09-17,2,30.161,CAR,,BUF,W 9-3,,,,,3,3,100.0,0,9,0.0,0,0,0,0,,0
108,2017,2017-09-24,3,30.168,CAR,,NOR,L 13-34,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
109,2017,2017-10-01,4,30.175,CAR,@,NWE,W 33-30,,3,4,75.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
110,2017,2017-10-08,5,30.182,CAR,@,DET,W 27-24,,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,0,,0
111,2017,2017-10-12,6,30.186,CAR,,PHI,L 23-28,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
112,2017,2017-10-22,7,30.196,CAR,@,CHI,L 3-17,,,,,1,1,100.0,0,3,0.0,0,0,0,0,,0
113,2017,2017-10-29,8,30.203,CAR,@,TAM,W 17-3,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
114,2017,2017-11-05,9,30.210,CAR,,ATL,W 20-17,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
115,2017,2017-11-13,10,30.218,CAR,,MIA,W 45-21,,6,6,100.0,1,1,100.0,0,9,0.0,0,0,0,0,,0
116,2017,2017-11-26,11,30.231,CAR,@,NYJ,W 35-27,,,1,0.0,3,3,100.0,0,9,0.0,0,0,0,0,,0
117,2017,2017-12-03,12,30.238,CAR,@,NOR,L 21-31,,3,3,100.0,,,,0,3,0.0,0,0,0,0,,0
118,2017,2017-12-10,13,30.245,CAR,,MIN,W 31-24,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
119,2017,2017-12-17,14,30.252,CAR,,GNB,W 31-24,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
120,2017,2017-12-24,15,30.259,CAR,,TAM,W 22-19,,1,2,50.0,3,3,100.0,0,10,0.0,0,0,0,0,,0
121,2017,2017-12-31,16,30.266,CAR,@,ATL,L 10-22,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
122,2018,2018-09-09,1,31.153,CAR,,DAL,W 16-8,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
123,2018,2018-09-16,2,31.160,CAR,@,ATL,L 24-31,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
124,2018,2018-09-23,3,31.167,CAR,,CIN,W 31-21,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
