ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1981,1981-09-07,1,23.302,SDG,@,CLE,W 44-14,1,5,5.00,0,0,0,,0,0,0,,0,0,0
2,1981,1981-09-13,2,23.308,SDG,,DET,W 28-23,3,26,8.67,0,0,0,,0,0,0,,0,0,0
3,1981,1981-09-20,3,23.315,SDG,@,KAN,W 42-31,2,43,21.50,1,0,0,,0,0,0,,0,1,6
4,1981,1981-09-27,4,23.322,SDG,@,DEN,L 24-42,3,26,8.67,0,0,0,,0,0,0,,0,0,0
5,1981,1981-10-04,5,23.329,SDG,,SEA,W 24-10,2,20,10.00,0,0,0,,0,0,0,,0,0,0
6,1981,1981-10-11,6,23.336,SDG,,MIN,L 31-33,2,15,7.50,0,0,0,,0,0,0,,0,0,0
7,1981,1981-10-18,7,23.343,SDG,@,BAL,W 43-14,2,15,7.50,0,0,0,,0,0,0,,0,0,0
8,1981,1981-10-25,8,23.350,SDG,@,CHI,L 17-20,0,0,,0,,,,,0,0,,0,,
9,1981,1981-11-01,9,23.357,SDG,,KAN,W 22-20,1,31,31.00,0,0,0,,0,0,0,,0,0,0
10,1981,1981-11-08,10,23.364,SDG,,CIN,L 17-40,0,0,,0,,,,,0,0,,0,,
11,1981,1981-11-16,11,24.007,SDG,@,SEA,L 23-44,0,0,,0,0,0,,0,2,4,2.00,0,0,0
12,1981,1981-11-22,12,24.013,SDG,@,OAK,W 55-21,0,0,,0,,,,,0,0,,0,,
13,1981,1981-11-29,13,24.020,SDG,,DEN,W 34-17,4,36,9.00,1,0,0,,0,0,0,,0,1,6
14,1981,1981-12-06,14,24.027,SDG,,BUF,L 27-28,0,0,,0,,,,,0,0,,0,,
15,1981,1981-12-13,15,24.034,SDG,@,TAM,W 24-23,1,27,27.00,1,0,0,,0,0,0,,0,1,6
16,1981,1981-12-21,16,24.042,SDG,,OAK,W 23-10,1,32,32.00,0,0,0,,0,0,0,,0,0,0
17,1982,1982-09-12,1,24.307,SDG,@,DEN,W 23-3,3,23,7.67,0,0,0,,0,0,0,,0,0,0
18,1982,1982-09-19,2,24.314,SDG,@,KAN,L 12-19,1,26,26.00,0,0,0,,0,0,0,,0,0,0
19,1982,1982-11-22,3,25.013,SDG,@,RAI,L 24-28,2,33,16.50,0,0,0,,0,0,0,,0,0,0
20,1982,1982-11-28,4,25.019,SDG,,DEN,W 30-20,0,0,,0,,,,,0,0,,0,,
21,1982,1982-12-05,5,25.026,SDG,@,CLE,W 30-13,0,0,,0,,,,,0,0,,0,,
22,1982,1982-12-11,6,25.032,SDG,@,SFO,W 41-37,3,45,15.00,1,0,0,,0,1,17,17.00,0,1,6
23,1982,1982-12-20,7,25.041,SDG,,CIN,W 50-34,2,25,12.50,0,0,0,,0,0,0,,0,0,0
