ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-09-12,1,23.031,SEA,,SFO,W 31-6,,0,0,,0,0,0,0.0,0,0,0,0,0
2,2010,2010-09-19,2,23.038,SEA,@,DEN,L 14-31,,1,0,0.00,0,0,0,0.0,0,0,0,0,0
3,2010,2010-09-26,3,23.045,SEA,,SDG,W 27-20,,0,0,,0,0,0,0.0,7,0,0,0,0
4,2010,2010-10-03,4,23.052,SEA,@,STL,L 3-20,,,,,,,,,,,,,
5,2010,2010-10-17,5,23.066,SEA,@,CHI,W 23-20,,0,0,,0,0,0,0.0,4,1,0,0,0
6,2010,2010-10-24,6,23.073,SEA,,ARI,W 22-10,*,0,0,,0,0,0,0.0,4,0,0,0,0
7,2010,2010-11-07,8,23.087,SEA,,NYG,L 7-41,,0,0,,0,0,0,0.0,0,1,0,0,0
8,2010,2010-11-14,9,23.094,SEA,@,ARI,W 36-18,,,,,,,,,,,,,
9,2010,2010-11-21,10,23.101,SEA,@,NOR,L 19-34,,0,0,,0,0,0,0.0,9,0,0,0,0
10,2010,2010-11-28,11,23.108,SEA,,KAN,L 24-42,,0,0,,0,0,0,0.0,2,1,0,0,0
11,2010,2010-12-05,12,23.115,SEA,,CAR,W 31-14,,0,0,,0,0,0,0.0,1,1,0,0,0
12,2010,2010-12-12,13,23.122,SEA,@,SFO,L 21-40,,,,,,,,,,,,,
13,2010,2010-12-26,15,23.136,SEA,@,TAM,L 15-38,,0,0,,0,0,0,0.0,2,0,0,0,0
14,2010,2011-01-02,16,23.143,SEA,,STL,W 16-6,,,,,,,,,,,,,
15,2011,2011-09-11,1,24.030,SEA,@,SFO,L 17-33,,,,,,,,,,,,,
16,2011,2011-09-18,2,24.037,SEA,@,PIT,L 0-24,,0,0,,0,0,0,0.0,1,2,0,0,0
17,2011,2011-09-25,3,24.044,SEA,,ARI,W 13-10,*,0,0,,0,0,0,0.0,2,1,0,0,0
18,2011,2011-10-02,4,24.051,SEA,,ATL,L 28-30,,0,0,,0,0,0,0.0,0,1,0,0,0
19,2011,2011-10-09,5,24.058,SEA,@,NYG,W 36-25,*,0,0,,0,0,0,0.0,2,1,0,0,0
20,2011,2011-10-23,6,24.072,SEA,@,CLE,L 3-6,*,0,0,,0,0,0,0.0,2,0,0,0,0
21,2012,2012-12-02,12,25.112,SEA,@,CHI,W 23-17,,,,,,,,,,,,,
22,2012,2012-12-09,13,25.119,SEA,,ARI,W 58-0,*,0,0,,0,0,0,0.0,3,0,0,0,0
23,2013,2013-09-08,1,26.027,SEA,@,CAR,W 12-7,*,0,0,,0,0,0,0.0,1,1,0,0,0
24,2013,2013-09-15,2,26.034,SEA,,SFO,W 29-3,*,0,0,,0,0,0,0.0,2,1,0,0,0
25,2013,2013-09-22,3,26.041,SEA,,JAX,W 45-17,,0,0,,0,0,0,0.0,2,3,0,0,0
26,2013,2013-09-29,4,26.048,SEA,@,HOU,W 23-20,,0,0,,0,0,0,0.0,2,0,0,0,0
27,2013,2013-10-06,5,26.055,SEA,@,IND,L 28-34,,0,0,,0,0,0,0.0,2,0,0,0,0
28,2013,2013-10-13,6,26.062,SEA,,TEN,W 20-13,,0,0,,0,0,0,0.0,0,2,0,0,0
29,2013,2013-10-17,7,26.066,SEA,@,ARI,W 34-22,,0,0,,0,0,0,0.0,2,0,0,0,0
30,2013,2013-10-28,8,26.077,SEA,@,STL,W 14-9,,0,0,,0,0,0,1.0,2,0,0,0,0
31,2013,2013-11-03,9,26.083,SEA,,TAM,W 27-24,,0,0,,0,0,0,0.0,1,0,0,0,0
32,2013,2013-11-10,10,26.090,SEA,@,ATL,W 33-10,,0,0,,0,0,0,0.0,7,0,0,0,0
33,2013,2013-11-17,11,26.097,SEA,,MIN,W 41-20,*,0,0,,0,0,6,0.0,2,1,1,29,1
34,2013,2013-12-29,16,26.139,SEA,,STL,W 27-9,,0,0,,0,0,0,0.0,1,0,0,0,0
35,2014,2014-09-08,1,27.027,NYG,@,DET,L 14-35,*,0,0,,0,0,0,0.0,0,2,0,0,0
36,2014,2014-09-14,2,27.033,NYG,,ARI,L 14-25,,0,0,,0,0,0,0.0,2,0,0,0,0
37,2015,2015-09-14,1,28.033,PHI,@,ATL,L 24-26,*,0,0,,0,0,0,0.0,3,3,1,23,0
38,2015,2015-09-20,2,28.039,PHI,,DAL,L 10-20,*,0,0,,0,0,0,0.0,4,1,0,0,0
39,2015,2015-09-27,3,28.046,PHI,@,NYJ,W 24-17,*,0,0,,0,0,0,0.0,2,2,1,0,0
40,2015,2015-10-04,4,28.053,PHI,@,WAS,L 20-23,*,0,0,,0,0,0,0.0,5,3,0,0,0
41,2015,2015-10-11,5,28.060,PHI,,NOR,W 39-17,*,0,0,,0,0,0,0.0,4,0,1,44,0
42,2015,2015-10-19,6,28.068,PHI,,NYG,W 27-7,*,0,0,,0,0,0,0.0,3,0,0,0,0
43,2015,2015-10-25,7,28.074,PHI,@,CAR,L 16-27,*,0,0,,0,0,0,0.0,2,2,0,0,0
44,2015,2015-11-08,8,28.088,PHI,@,DAL,W 33-27,*,0,0,,0,0,0,0.0,2,0,0,0,0
45,2015,2015-11-15,9,28.095,PHI,,MIA,L 19-20,*,0,0,,0,0,0,1.0,5,1,0,0,0
46,2015,2015-11-22,10,28.102,PHI,,TAM,L 17-45,*,0,0,,0,0,0,1.0,5,0,0,0,0
47,2015,2015-11-26,11,28.106,PHI,@,DET,L 14-45,*,0,0,,0,0,0,0.0,6,3,0,0,0
48,2015,2015-12-06,12,28.116,PHI,@,NWE,W 35-28,*,0,0,,0,0,0,0.0,6,4,0,0,0
49,2015,2015-12-13,13,28.123,PHI,,BUF,W 23-20,*,0,0,,0,0,0,0.0,3,0,0,0,0
50,2015,2015-12-20,14,28.130,PHI,,ARI,L 17-40,*,0,0,,0,0,0,0.0,1,0,0,0,0
51,2015,2015-12-26,15,28.136,PHI,,WAS,L 24-38,*,0,0,,0,0,0,0.0,1,0,0,0,0
52,2015,2016-01-03,16,28.144,PHI,@,NYG,W 35-30,*,0,0,,0,1,6,0.0,0,0,0,0,0
