ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2011,2011-10-23,6,23.077,CLE,,SEA,W 6-3,,,,,,,0.0%,,,,,,
2,2011,2011-10-30,7,23.084,CLE,@,SFO,L 10-20,,,,,,,0.0%,,,,,,
3,2011,2011-11-06,8,23.091,CLE,@,HOU,L 12-30,,1,1,7,7.00,0,100.0%,7.00,0,0,0.0,0,0
4,2011,2011-11-13,9,23.098,CLE,,STL,L 12-13,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
5,2011,2011-11-27,11,23.112,CLE,@,CIN,L 20-23,,,,,,,0.0%,,,,,,
6,2011,2011-12-18,14,23.133,CLE,@,ARI,L 17-20,,3,3,8,2.67,0,100.0%,2.67,0,0,0.0,0,0
7,2011,2011-12-24,15,23.139,CLE,@,BAL,L 14-20,*,3,1,3,3.00,0,33.3%,1.00,0,0,0.0,0,0
8,2011,2012-01-01,16,23.147,CLE,,PIT,L 9-13,*,5,1,15,15.00,0,20.0%,3.00,0,0,0.0,0,0
9,2012,2012-09-09,1,24.033,CLE,,PHI,L 16-17,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
10,2012,2012-09-16,2,24.040,CLE,@,CIN,L 27-34,,,0,0,,0,0.0%,,0,0,0.0,0,0
11,2012,2012-09-23,3,24.047,CLE,,BUF,L 14-24,,7,5,45,9.00,0,71.4%,6.43,0,0,0.0,0,0
12,2012,2012-09-27,4,24.051,CLE,@,BAL,L 16-23,*,6,1,15,15.00,0,16.7%,2.50,0,0,0.0,0,0
13,2012,2012-10-07,5,24.061,CLE,@,NYG,L 27-41,,2,2,26,13.00,0,100.0%,13.00,0,0,0.0,0,0
14,2012,2012-10-14,6,24.068,CLE,,CIN,W 34-24,*,3,2,38,19.00,0,66.7%,12.67,0,0,0.0,0,0
