ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1970,1970-09-20,1,22.006,GNB,,DET,L 0-40,,,,,,,,,,,,,,
2,1970,1970-09-27,2,22.013,GNB,,ATL,W 27-24,,,,,,,,,,,,,,
3,1970,1970-10-04,3,22.020,GNB,,MIN,W 13-10,,,,,,,,,,,,,,
4,1970,1970-10-12,4,22.028,GNB,@,SDG,W 22-20,,,,,,,,,,,,,,
5,1970,1970-10-18,5,22.034,GNB,,RAM,L 21-31,,,,,,,,,,,,,,
6,1970,1970-10-25,6,22.041,GNB,,PHI,W 30-17,1,16,16.00,1,0,0,,0,0,0,,0,1,6
7,1970,1970-11-01,7,22.048,GNB,@,SFO,L 10-26,,,,,,,,,,,,,,
8,1970,1970-11-09,8,22.056,GNB,,BAL,L 10-13,,,,,,,,,,,,,,
9,1970,1970-11-15,9,22.062,GNB,,CHI,W 20-19,,,,,,,,,,,,,,
10,1970,1970-11-22,10,22.069,GNB,@,MIN,L 3-10,,,,,,,,,,,,,,
11,1970,1970-11-26,11,22.073,GNB,@,DAL,L 3-16,,,,,,,,,,,,,,
12,1970,1970-12-06,12,22.083,GNB,@,PIT,W 20-12,1,16,16.00,1,0,0,,0,0,0,,0,1,6
13,1970,1970-12-13,13,22.090,GNB,@,CHI,L 17-35,0,0,,0,1,3,3.00,0,0,0,,0,0,0
14,1970,1970-12-20,14,22.097,GNB,@,DET,L 0-20,,,,,,,,,,,,,,
15,1971,1971-09-19,1,23.005,GNB,,NYG,L 40-42,2,34,17.00,1,0,0,,0,0,0,,0,1,6
16,1971,1971-09-26,2,23.012,GNB,,DEN,W 34-13,3,59,19.67,0,0,0,,0,0,0,,0,0,0
17,1971,1971-10-03,3,23.019,GNB,,CIN,W 20-17,1,19,19.00,1,0,0,,0,0,0,,0,1,6
18,1971,1971-10-10,4,23.026,GNB,@,DET,L 28-31,3,67,22.33,1,0,0,,0,0,0,,0,1,6
19,1971,1971-10-17,5,23.033,GNB,,MIN,L 13-24,1,20,20.00,0,0,0,,0,0,0,,0,0,0
20,1971,1971-10-24,6,23.040,GNB,@,RAM,L 13-30,3,37,12.33,0,0,0,,0,0,0,,0,0,0
21,1971,1971-11-01,7,23.048,GNB,,DET,T 14-14,,,,,,,,,,,,,,
22,1971,1971-11-07,8,23.054,GNB,@,CHI,W 17-14,2,39,19.50,0,0,0,,0,0,0,,0,0,0
23,1971,1971-11-14,9,23.061,GNB,@,MIN,L 0-3,1,4,4.00,0,0,0,,0,0,0,,0,0,0
24,1971,1971-11-22,10,23.069,GNB,@,ATL,L 21-28,,,,,,,,,,,,,,
25,1971,1971-11-28,11,23.075,GNB,,NOR,L 21-29,3,84,28.00,1,0,0,,0,0,0,,0,1,6
26,1971,1971-12-05,12,23.082,GNB,@,STL,T 16-16,2,24,12.00,0,0,0,,0,0,0,,0,0,0
27,1971,1971-12-12,13,23.089,GNB,,CHI,W 31-10,1,25,25.00,0,0,0,,0,0,0,,0,0,0
28,1971,1971-12-19,14,23.096,GNB,@,MIA,L 6-27,5,51,10.20,0,0,0,,0,0,0,,0,0,0
29,1972,1972-09-17,1,24.003,GNB,@,CLE,W 26-10,2,25,12.50,2,0,0,,0,0,0,,0,2,12
30,1972,1972-09-24,2,24.010,GNB,,OAK,L 14-20,2,25,12.50,0,0,0,,0,0,0,,0,0,0
31,1973,1973-09-17,1,25.003,GNB,,NYJ,W 23-7,1,19,19.00,1,0,0,,0,0,0,,0,1,6
32,1973,1973-09-23,2,25.009,GNB,,DET,T 13-13,1,10,10.00,0,0,0,,0,0,0,,0,0,0
33,1973,1973-09-30,3,25.016,GNB,@,MIN,L 3-11,1,10,10.00,0,0,0,,0,0,0,,0,0,0
34,1973,1973-10-07,4,25.023,GNB,@,NYG,W 16-14,,,,,,,,,,,,,,
35,1973,1973-10-14,5,25.030,GNB,,KAN,T 10-10,1,28,28.00,0,0,0,,0,0,0,,0,0,0
36,1973,1973-10-21,6,25.037,GNB,@,RAM,L 7-24,,,,,,,,,,,,,,
37,1973,1973-10-28,7,25.044,GNB,@,DET,L 0-34,2,11,5.50,0,0,0,,0,0,0,,0,0,0
38,1973,1973-11-04,8,25.051,GNB,,CHI,L 17-31,,,,,,,,,,,,,,
39,1973,1973-11-11,9,25.058,GNB,,STL,W 25-21,,,,,,,,,,,,,,
40,1973,1973-11-18,10,25.065,GNB,@,NWE,L 24-33,4,54,13.50,0,0,0,,0,0,0,,0,0,0
41,1973,1973-11-26,11,25.073,GNB,@,SFO,L 6-20,2,41,20.50,0,0,0,,0,0,0,,0,0,0
42,1973,1973-12-02,12,25.079,GNB,,NOR,W 30-10,1,44,44.00,0,0,0,,0,0,0,,0,0,0
43,1973,1973-12-08,13,25.085,GNB,,MIN,L 7-31,3,43,14.33,0,0,0,,0,0,0,,0,0,0
44,1973,1973-12-16,14,25.093,GNB,@,CHI,W 21-0,,,,,,,,,,,,,,
45,1974,1974-09-15,1,26.001,GNB,,MIN,L 17-32,2,14,7.00,0,0,0,,0,0,0,,0,0,0
46,1974,1974-09-22,2,26.008,GNB,@,BAL,W 20-13,,,,,,,,,,,,,,
47,1974,1974-09-29,3,26.015,GNB,,DET,W 21-19,4,63,15.75,0,0,0,,0,0,0,,0,0,0
48,1974,1974-10-06,4,26.022,GNB,,BUF,L 7-27,4,32,8.00,0,0,0,,0,0,0,,0,0,0
49,1974,1974-10-13,5,26.029,GNB,,RAM,W 17-6,,,,,,,,,,,,,,
50,1974,1974-10-21,6,26.037,GNB,@,CHI,L 9-10,4,55,13.75,0,0,0,,0,0,0,,0,0,0
51,1974,1974-10-27,7,26.043,GNB,@,DET,L 17-19,2,35,17.50,0,0,0,,0,0,0,,0,0,0
52,1974,1974-11-03,8,26.050,GNB,,WAS,L 6-17,2,25,12.50,0,0,0,,0,0,0,,0,0,0
53,1974,1974-11-10,9,26.057,GNB,,CHI,W 20-3,1,4,4.00,0,0,0,,0,0,0,,0,0,0
54,1974,1974-11-17,10,26.064,GNB,@,MIN,W 19-7,1,20,20.00,0,0,0,,0,0,0,,0,0,0
55,1974,1974-11-24,11,26.071,GNB,,SDG,W 34-0,,,,,,,,,,,,,,
56,1974,1974-12-01,12,26.078,GNB,@,PHI,L 14-36,4,99,24.75,0,0,0,,0,0,0,,0,0,0
57,1974,1974-12-08,13,26.085,GNB,@,SFO,L 6-7,4,55,13.75,0,0,0,,0,0,0,,0,0,0
58,1974,1974-12-15,14,26.092,GNB,@,ATL,L 3-10,2,38,19.00,0,0,0,,0,0,0,,0,0,0
59,1975,1975-09-21,1,27.007,GNB,,DET,L 16-30,2,43,21.50,0,0,0,,0,0,0,,0,0,0
60,1975,1975-09-29,2,27.015,GNB,@,DEN,L 13-23,4,36,9.00,0,0,0,,0,0,0,,0,0,0
61,1975,1975-10-05,3,27.021,GNB,,MIA,L 7-31,4,79,19.75,0,0,0,,0,0,0,,0,0,0
62,1975,1975-10-12,4,27.028,GNB,@,NOR,L 19-20,2,25,12.50,0,0,0,,0,0,0,,0,0,0
63,1975,1975-10-19,5,27.035,GNB,@,DAL,W 19-17,4,80,20.00,1,0,0,,0,0,0,,0,1,6
64,1975,1975-10-26,6,27.042,GNB,,PIT,L 13-16,2,9,4.50,0,0,0,,0,0,0,,0,0,0
65,1975,1975-11-02,7,27.049,GNB,,MIN,L 17-28,2,15,7.50,0,0,0,,0,1,17,17.00,0,0,0
66,1975,1975-11-09,8,27.056,GNB,@,CHI,L 14-27,1,21,21.00,0,0,0,,0,0,0,,0,0,0
67,1975,1975-11-16,9,27.063,GNB,@,DET,L 10-13,1,14,14.00,0,0,0,,0,0,0,,0,0,0
68,1975,1975-11-23,10,27.070,GNB,,NYG,W 40-14,1,9,9.00,0,0,0,,0,0,0,,0,0,0
69,1975,1975-11-30,11,27.077,GNB,,CHI,W 28-7,2,25,12.50,0,0,0,,0,0,0,,0,0,0
70,1975,1975-12-07,12,27.084,GNB,@,MIN,L 3-24,3,47,15.67,0,0,0,,0,0,0,,0,0,0
71,1975,1975-12-14,13,27.091,GNB,@,RAM,L 5-22,1,9,9.00,0,0,0,,0,0,0,,0,0,0
72,1975,1975-12-21,14,27.098,GNB,,ATL,W 22-13,3,46,15.33,0,0,0,,0,0,0,,0,0,0
73,1976,1976-09-12,1,27.364,GNB,,SFO,L 14-26,1,9,9.00,0,0,0,,0,0,0,,0,0,0
74,1976,1976-09-19,2,28.005,GNB,@,STL,L 0-29,2,14,7.00,0,0,0,,0,0,0,,0,0,0
75,1976,1976-09-26,3,28.012,GNB,@,CIN,L 7-28,2,28,14.00,0,0,0,,0,0,0,,0,0,0
76,1976,1976-10-03,4,28.019,GNB,,DET,W 24-14,,,,,,,,,,,,,,
77,1976,1976-10-10,5,28.026,GNB,,SEA,W 27-20,,,,,,,,,,,,,,
78,1976,1976-10-17,6,28.033,GNB,,PHI,W 28-13,1,3,3.00,0,0,0,,0,0,0,,0,0,0
79,1976,1976-10-24,7,28.040,GNB,@,OAK,L 14-18,3,31,10.33,0,0,0,,0,0,0,,0,0,0
80,1976,1976-10-31,8,28.047,GNB,@,DET,L 6-27,4,29,7.25,0,0,0,,0,0,0,,0,0,0
81,1976,1976-11-07,9,28.054,GNB,,NOR,W 32-27,2,48,24.00,1,0,0,,0,0,0,,0,1,6
82,1976,1976-11-14,10,28.061,GNB,@,CHI,L 13-24,1,6,6.00,0,0,0,,0,0,0,,0,0,0
83,1976,1976-11-21,11,28.068,GNB,,MIN,L 10-17,1,7,7.00,0,0,0,,0,0,0,,0,0,0
84,1976,1976-11-28,12,28.075,GNB,,CHI,L 10-16,2,40,20.00,0,0,0,,0,0,0,,0,0,0
85,1976,1976-12-05,13,28.082,GNB,@,MIN,L 9-20,3,46,15.33,0,0,0,,0,0,0,,0,0,0
86,1976,1976-12-12,14,28.089,GNB,@,ATL,W 24-20,2,17,8.50,0,0,0,,0,0,0,,0,0,0
87,1977,1977-09-18,1,29.004,GNB,@,NOR,W 24-20,,,,,,,,,,,,,,
88,1977,1977-09-25,2,29.011,GNB,,HOU,L 10-16,3,43,14.33,0,0,0,,0,0,0,,0,0,0
89,1977,1977-10-02,3,29.018,GNB,@,MIN,L 7-19,,,,,,,,,,,,,,
90,1977,1977-10-09,4,29.025,GNB,,CIN,L 7-17,3,24,8.00,0,0,0,,0,0,0,,0,0,0
91,1977,1977-10-16,5,29.032,GNB,@,DET,L 6-10,1,9,9.00,0,0,0,,0,0,0,,0,0,0
92,1977,1977-10-23,6,29.039,GNB,@,TAM,W 13-0,3,16,5.33,0,0,0,,0,0,0,,0,0,0
93,1977,1977-10-30,7,29.046,GNB,,CHI,L 0-26,1,5,5.00,0,0,0,,0,0,0,,0,0,0
94,1977,1977-11-06,8,29.053,GNB,@,KAN,L 10-20,,,,,,,,,,,,,,
95,1977,1977-11-13,9,29.060,GNB,,RAM,L 6-24,2,11,5.50,0,0,0,,0,0,0,,0,0,0
96,1977,1977-11-21,10,29.068,GNB,@,WAS,L 9-10,,,,,,,,,,,,,,
97,1977,1977-11-27,11,29.074,GNB,,MIN,L 6-13,1,3,3.00,0,0,0,,0,0,0,,0,0,0
98,1977,1977-12-04,12,29.081,GNB,,DET,W 10-9,,,,,,,,,,,,,,
99,1977,1977-12-11,13,29.088,GNB,@,CHI,L 10-21,,,,,,,,,,,,,,
100,1977,1977-12-18,14,29.095,GNB,,SFO,W 16-14,3,31,10.33,1,0,0,,0,0,0,,0,1,6
101,1978,1978-09-03,1,29.354,GNB,@,DET,W 13-7,,,,,,,,,,,,,,
102,1978,1978-09-10,2,29.361,GNB,,NOR,W 28-17,1,9,9.00,1,0,0,,0,0,0,,0,1,6
103,1978,1978-09-17,3,30.003,GNB,,OAK,L 3-28,,,,,,,,,,,,,,
104,1978,1978-09-24,4,30.010,GNB,@,SDG,W 24-3,1,10,10.00,0,0,0,,0,0,0,,0,0,0
105,1978,1978-10-01,5,30.017,GNB,,DET,W 35-14,2,19,9.50,0,0,0,,0,0,0,,0,0,0
106,1978,1978-10-08,6,30.024,GNB,,CHI,W 24-14,0,0,,0,0,0,,0,1,0,0.00,0,0,0
107,1978,1978-10-15,7,30.031,GNB,,SEA,W 45-28,1,7,7.00,0,0,0,,0,0,0,,0,0,0
108,1978,1978-10-22,8,30.038,GNB,@,MIN,L 7-21,4,40,10.00,0,0,0,,0,0,0,,0,0,0
109,1978,1978-10-29,9,30.045,GNB,,TAM,W 9-7,,,,,,,,,,,,,,
110,1978,1978-11-05,10,30.052,GNB,@,PHI,L 3-10,1,5,5.00,0,0,0,,0,0,0,,0,0,0
