ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
24,2004,2004-11-07,8,25.078,CIN,,DAL,W 26-3,,2,,,,,0.0%,,,,,,,,,,
25,2004,2004-11-14,9,25.085,CIN,@,WAS,W 17-10,,4,4,23,5.75,0,100.0%,5.75,0,0,,0,0,0,0.0,,
26,2004,2004-11-21,10,25.092,CIN,,PIT,L 14-19,,3,3,47,15.67,1,100.0%,15.67,0,0,,0,1,6,0.0,,
27,2004,2004-11-28,11,25.099,CIN,,CLE,W 58-48,,4,3,35,11.67,1,75.0%,8.75,0,0,,0,1,6,0.0,,
28,2004,2004-12-05,12,25.106,CIN,@,BAL,W 27-26,*,,,,,,0.0%,,,,,,,,,,
29,2004,2004-12-12,13,25.113,CIN,@,NWE,L 28-35,*,3,2,35,17.50,1,66.7%,11.67,0,0,,0,1,6,0.0,,
30,2004,2004-12-19,14,25.120,CIN,,BUF,L 17-33,,6,4,60,15.00,0,66.7%,10.00,0,0,,0,0,0,0.0,,
31,2004,2004-12-26,15,25.127,CIN,,NYG,W 23-22,,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,0.0,,
32,2004,2005-01-02,16,25.134,CIN,@,PHI,W 38-10,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,,
33,2005,2005-09-11,1,26.021,CIN,@,CLE,W 27-13,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
34,2005,2005-10-09,5,26.049,CIN,@,JAX,L 20-23,,3,2,30,15.00,0,66.7%,10.00,0,0,,0,0,0,0.0,,
35,2005,2005-10-16,6,26.056,CIN,@,TEN,W 31-23,,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,0.0,,
36,2005,2005-10-23,7,26.063,CIN,,PIT,L 13-27,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,,
37,2005,2005-10-30,8,26.070,CIN,,GNB,W 21-14,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
38,2005,2005-12-04,12,26.105,CIN,@,PIT,W 38-31,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
39,2005,2005-12-18,14,26.119,CIN,@,DET,W 41-17,,7,4,48,12.00,1,57.1%,6.86,0,0,,0,1,6,0.0,,
40,2005,2005-12-24,15,26.125,CIN,,BUF,L 27-37,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,,
41,2006,2006-09-10,1,27.020,CIN,@,KAN,W 23-10,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,0.0,,
42,2006,2006-09-17,2,27.027,CIN,,CLE,W 34-17,,6,5,77,15.40,1,83.3%,12.83,0,0,,0,1,6,0.0,,
43,2006,2006-09-24,3,27.034,CIN,@,PIT,W 28-20,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
44,2006,2006-10-01,4,27.041,CIN,,NWE,L 13-38,*,3,3,28,9.33,0,100.0%,9.33,0,0,,0,0,0,0.0,,
45,2006,2006-10-15,5,27.055,CIN,@,TAM,L 13-14,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
46,2007,2007-09-09,1,28.019,NWE,@,NYJ,W 38-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
47,2007,2007-09-16,2,28.026,NWE,,SDG,W 38-14,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
48,2007,2007-10-07,5,28.047,NWE,,CLE,W 34-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
49,2007,2007-10-14,6,28.054,NWE,@,DAL,W 48-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
50,2007,2007-10-21,7,28.061,NWE,@,MIA,W 49-28,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
51,2007,2007-10-28,8,28.068,NWE,,WAS,W 52-7,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
52,2007,2007-11-04,9,28.075,NWE,@,IND,W 24-20,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
53,2007,2007-11-18,10,28.089,NWE,@,BUF,W 56-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
54,2007,2007-11-25,11,28.096,NWE,,PHI,W 31-28,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
55,2007,2007-12-03,12,28.104,NWE,@,BAL,W 27-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
56,2007,2007-12-09,13,28.110,NWE,,PIT,W 34-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
57,2007,2007-12-16,14,28.117,NWE,,NYJ,W 20-10,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
58,2007,2007-12-23,15,28.124,NWE,,MIA,W 28-7,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
59,2007,2007-12-29,16,28.130,NWE,@,NYG,W 38-35,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
60,2008,2008-09-07,1,29.017,NWE,,KAN,W 17-10,,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,0.0,0,0
61,2008,2008-09-14,2,29.024,NWE,@,NYJ,W 19-10,,,,,,,0.0%,,,,,,,,,,
62,2008,2008-10-26,7,29.066,NWE,,STL,W 23-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
63,2008,2008-11-02,8,29.073,NWE,@,IND,L 15-18,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
64,2008,2008-11-09,9,29.080,NWE,,BUF,W 20-10,,,,,,,0.0%,,,,,,,,,,
65,2008,2008-11-13,10,29.084,NWE,,NYJ,L 31-34,,0,,,,,0.0%,,,,,,,,,,
66,2008,2008-11-23,11,29.094,NWE,@,MIA,W 48-28,,,,,,,0.0%,,,,,,,,,,
67,2008,2008-12-14,14,29.115,NWE,@,OAK,W 49-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
68,2008,2008-12-21,15,29.122,NWE,,ARI,W 47-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
69,2008,2008-12-28,16,29.129,NWE,@,BUF,W 13-0,,,,,,,0.0%,,,,,,,,,,
70,2009,2009-09-13,1,30.023,BAL,,KAN,W 38-24,,3,3,43,14.33,0,100.0%,14.33,0,0,,0,0,0,0.0,0,0
71,2009,2009-09-20,2,30.030,BAL,@,SDG,W 31-26,,4,4,58,14.50,1,100.0%,14.50,0,0,,0,1,6,0.0,0,0
72,2009,2009-09-27,3,30.037,BAL,,CLE,W 34-3,,6,5,66,13.20,0,83.3%,11.00,0,0,,0,0,0,0.0,0,0
73,2009,2009-10-04,4,30.044,BAL,@,NWE,L 21-27,,7,4,31,7.75,0,57.1%,4.43,0,0,,0,0,0,0.0,0,0
74,2009,2009-10-11,5,30.051,BAL,,CIN,L 14-17,,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0,0.0,0,0
75,2009,2009-10-18,6,30.058,BAL,@,MIN,L 31-33,,5,3,48,16.00,0,60.0%,9.60,0,0,,0,0,0,0.0,0,0
76,2009,2009-11-01,7,30.072,BAL,,DEN,W 30-7,,6,4,58,14.50,0,66.7%,9.67,0,0,,0,0,0,0.0,0,0
77,2009,2009-11-08,8,30.079,BAL,@,CIN,L 7-17,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,0.0,0,0
78,2009,2009-11-16,9,30.087,BAL,@,CLE,W 16-0,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
79,2009,2009-11-22,10,30.093,BAL,,IND,L 15-17,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
80,2009,2009-11-29,11,30.100,BAL,,PIT,W 20-17,,3,1,15,15.00,0,33.3%,5.00,0,0,,0,0,0,0.0,0,0
81,2009,2009-12-07,12,30.108,BAL,@,GNB,L 14-27,,4,4,39,9.75,1,100.0%,9.75,0,0,,0,1,6,0.0,0,0
82,2009,2009-12-13,13,30.114,BAL,,DET,W 48-3,*,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,0.0,0,0
83,2009,2009-12-27,15,30.128,BAL,@,PIT,L 20-23,,2,1,27,27.00,0,50.0%,13.50,0,0,,0,0,0,0.0,0,0
84,2009,2010-01-03,16,30.135,BAL,@,OAK,W 21-13,*,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,0.0,0,0
85,2010,2010-11-07,9,31.078,SDG,@,HOU,W 29-23,,,,,,,0.0%,,,,,,,,,,
86,2010,2010-11-22,10,31.093,SDG,,DEN,W 35-14,,,,,,,0.0%,,,,,,,,,,
87,2010,2010-11-28,11,31.099,SDG,@,IND,W 36-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
88,2010,2010-12-05,12,31.106,SDG,,OAK,L 13-28,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,0,0
89,2010,2010-12-12,13,31.113,SDG,,KAN,W 31-0,,3,3,50,16.67,0,100.0%,16.67,0,0,,0,0,0,0.0,0,0
90,2010,2010-12-16,14,31.117,SDG,,SFO,W 34-7,,2,2,49,24.50,0,100.0%,24.50,0,0,,0,0,0,0.0,0,0
91,2010,2010-12-26,15,31.127,SDG,@,CIN,L 20-34,,6,5,40,8.00,1,83.3%,6.67,0,0,,0,1,6,0.0,0,0
92,2010,2011-01-02,16,31.134,SDG,@,DEN,W 33-28,,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
