ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2016,2016-09-11,1,22.357,NWE,@,ARI,W 23-21,,0.0,0,0,0,0,0
2,2016,2016-09-18,2,22.364,NWE,,MIA,W 31-24,,0.0,0,0,0,0,0
3,2016,2016-09-22,3,23.002,NWE,,HOU,W 27-0,,0.0,0,0,0,0,0
4,2016,2016-10-02,4,23.012,NWE,,BUF,L 0-16,,0.0,0,0,0,0,0
5,2016,2016-10-09,5,23.019,NWE,@,CLE,W 33-13,,0.0,1,0,0,0,0
6,2016,2016-10-16,6,23.026,NWE,,CIN,W 35-17,,0.0,0,0,0,0,0
7,2016,2016-10-23,7,23.033,NWE,@,PIT,W 27-16,,0.0,0,0,0,0,0
8,2016,2016-10-30,8,23.040,NWE,@,BUF,W 41-25,,0.0,0,0,0,0,0
9,2016,2016-11-13,9,23.054,NWE,,SEA,L 24-31,,0.0,0,0,0,0,0
10,2016,2016-11-20,10,23.061,NWE,@,SFO,W 30-17,,0.0,0,0,0,0,0
11,2016,2016-11-27,11,23.068,NWE,@,NYJ,W 22-17,,0.0,0,0,0,0,0
12,2016,2016-12-04,12,23.075,NWE,,LAR,W 26-10,,0.0,0,0,0,0,0
13,2016,2016-12-12,13,23.083,NWE,,BAL,W 30-23,,0.0,2,0,0,0,0
14,2016,2016-12-18,14,23.089,NWE,@,DEN,W 16-3,*,0.0,2,1,0,0,0
15,2016,2016-12-24,15,23.095,NWE,,NYJ,W 41-3,,0.0,0,0,0,0,0
16,2016,2017-01-01,16,23.103,NWE,@,MIA,W 35-14,,0.0,0,0,0,0,0
17,2017,2017-09-07,1,23.352,NWE,,KAN,L 27-42,,0.0,0,0,0,0,0
18,2017,2017-09-17,2,23.362,NWE,@,NOR,W 36-20,,0.0,2,0,0,0,0
19,2017,2017-09-24,3,24.004,NWE,,HOU,W 36-33,,0.0,3,0,0,0,0
20,2017,2017-10-01,4,24.011,NWE,,CAR,L 30-33,,0.0,2,0,0,0,0
21,2017,2017-10-05,5,24.015,NWE,@,TAM,W 19-14,,0.0,1,0,0,0,0
22,2017,2017-10-15,6,24.025,NWE,@,NYJ,W 24-17,,0.0,2,0,0,0,0
23,2017,2017-10-22,7,24.032,NWE,,ATL,W 23-7,,0.0,0,1,0,0,0
24,2017,2017-10-29,8,24.039,NWE,,LAC,W 21-13,,0.0,0,0,1,6,0
25,2017,2017-11-12,9,24.053,NWE,@,DEN,W 41-16,,0.0,3,1,0,0,0
26,2017,2017-11-19,10,24.060,NWE,@,OAK,W 33-8,*,0.0,5,0,0,0,0
27,2017,2017-11-26,11,24.067,NWE,,MIA,W 35-17,*,1.0,9,0,0,0,0
28,2017,2017-12-03,12,24.074,NWE,@,BUF,W 23-3,*,0.0,1,1,0,0,0
29,2017,2017-12-11,13,24.082,NWE,@,MIA,L 20-27,*,0.0,2,0,0,0,0
30,2017,2017-12-17,14,24.088,NWE,@,PIT,W 27-24,,0.0,0,0,0,0,0
31,2017,2017-12-24,15,24.095,NWE,,BUF,W 37-16,,0.0,0,0,0,0,0
32,2017,2017-12-31,16,24.102,NWE,,NYJ,W 26-6,,0.0,3,0,0,0,0
33,2018,2018-09-09,1,24.354,NWE,,HOU,W 27-20,*,0.0,0,2,0,0,0
34,2018,2018-09-16,2,24.361,NWE,@,JAX,L 20-31,,0.0,2,1,0,0,0
35,2018,2018-09-23,3,25.003,NWE,@,DET,L 10-26,,0.0,4,0,0,0,0
