ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2013,2013-09-08,1,22.205,NOR,,ATL,W 23-17,*,0,0,0.0,5,0,0,0,0
2,2013,2013-09-15,2,22.212,NOR,@,TAM,W 16-14,*,0,0,0.0,5,0,0,0,0
3,2013,2013-09-22,3,22.219,NOR,,ARI,W 31-7,*,0,0,0.0,6,1,1,29,0
4,2013,2013-09-30,4,22.227,NOR,,MIA,W 38-17,*,0,0,0.0,3,1,0,0,0
5,2013,2013-10-06,5,22.233,NOR,@,CHI,W 26-18,*,0,0,1.0,6,0,0,0,0
6,2013,2013-10-13,6,22.240,NOR,@,NWE,L 27-30,*,0,0,0.0,2,4,0,0,0
7,2013,2013-10-27,7,22.254,NOR,,BUF,W 35-17,*,0,0,0.0,4,0,0,0,0
8,2013,2013-11-03,8,22.261,NOR,@,NYJ,L 20-26,*,0,0,0.0,4,1,0,0,0
9,2013,2013-11-10,9,22.268,NOR,,DAL,W 49-17,*,0,0,0.0,3,0,0,0,0
10,2013,2013-11-21,11,22.279,NOR,@,ATL,W 17-13,*,0,0,0.0,4,5,0,0,0
11,2013,2013-12-02,12,22.290,NOR,@,SEA,L 7-34,*,0,0,0.0,7,3,0,0,0
12,2013,2013-12-08,13,22.296,NOR,,CAR,W 31-13,*,0,0,0.0,6,1,0,0,0
13,2013,2013-12-15,14,22.303,NOR,@,STL,L 16-27,*,0,0,0.0,5,1,0,0,0
14,2013,2013-12-22,15,22.310,NOR,@,CAR,L 13-17,*,0,0,0.0,2,0,0,0,0
15,2014,2014-09-07,1,23.204,NOR,@,ATL,L 34-37,*,0,0,0.0,4,0,0,0,0
16,2014,2014-09-14,2,23.211,NOR,@,CLE,L 24-26,*,0,0,0.0,5,2,0,0,0
17,2014,2014-09-21,3,23.218,NOR,,MIN,W 20-9,*,0,0,0.0,2,2,0,0,0
18,2014,2014-09-28,4,23.225,NOR,@,DAL,L 17-38,*,0,0,1.0,7,0,0,0,0
19,2014,2014-10-05,5,23.232,NOR,,TAM,W 37-31,*,0,0,0.0,4,2,0,0,0
20,2014,2014-10-19,6,23.246,NOR,@,DET,L 23-24,*,0,0,0.0,1,1,1,45,0
21,2014,2014-10-26,7,23.253,NOR,,GNB,W 44-23,*,0,0,0.0,8,2,0,0,0
22,2014,2014-10-30,8,23.257,NOR,@,CAR,W 28-10,*,0,0,0.0,2,1,0,0,0
23,2014,2014-11-09,9,23.267,NOR,,SFO,L 24-27,*,0,0,0.0,2,2,0,0,0
24,2014,2014-11-16,10,23.274,NOR,,CIN,L 10-27,*,0,0,0.0,3,0,0,0,0
25,2014,2014-11-24,11,23.282,NOR,,BAL,L 27-34,*,0,0,0.0,3,1,0,0,0
26,2014,2014-11-30,12,23.288,NOR,@,PIT,W 35-32,*,0,0,0.0,5,3,1,0,0
27,2014,2014-12-07,13,23.295,NOR,,CAR,L 10-41,*,0,0,0.0,1,4,0,0,0
28,2014,2014-12-15,14,23.303,NOR,@,CHI,W 31-15,,0,0,0.0,2,2,0,0,0
29,2014,2014-12-21,15,23.309,NOR,,ATL,L 14-30,*,0,0,0.0,3,1,0,0,0
30,2015,2015-09-13,1,24.210,NOR,@,ARI,L 19-31,*,0,0,0.0,2,0,0,0,0
31,2015,2015-09-20,2,24.217,NOR,,TAM,L 19-26,*,0,0,0.0,6,3,0,0,0
32,2015,2015-09-27,3,24.224,NOR,@,CAR,L 22-27,*,0,0,0.0,4,5,0,0,0
33,2015,2015-10-04,4,24.231,NOR,,DAL,W 26-20,*,0,0,0.0,2,1,0,0,0
34,2015,2015-10-11,5,24.238,NOR,@,PHI,L 17-39,*,0,0,0.0,9,2,0,0,0
35,2015,2015-10-15,6,24.242,NOR,,ATL,W 31-21,*,0,0,0.0,2,3,0,0,0
36,2015,2015-10-25,7,24.252,NOR,@,IND,W 27-21,*,0,0,1.0,5,0,0,0,0
37,2015,2015-11-01,8,24.259,NOR,,NYG,W 52-49,*,0,0,0.0,4,1,0,0,0
38,2015,2015-11-08,9,24.266,NOR,,TEN,L 28-34,*,0,0,0.0,4,6,0,0,0
39,2015,2015-11-15,10,24.273,NOR,@,WAS,L 14-47,*,0,0,0.0,3,2,0,0,0
40,2015,2015-11-29,11,24.287,NOR,@,HOU,L 6-24,*,0,0,0.0,8,5,0,0,0
41,2015,2015-12-06,12,24.294,NOR,,CAR,L 38-41,*,0,0,0.0,6,3,0,0,0
42,2015,2015-12-13,13,24.301,NOR,@,TAM,W 24-17,*,0,0,0.0,2,0,0,0,0
43,2015,2015-12-21,14,24.309,NOR,,DET,L 27-35,*,0,0,0.0,7,0,0,0,0
44,2015,2015-12-27,15,24.315,NOR,,JAX,W 38-27,*,0,0,2.0,3,0,0,0,0
45,2015,2016-01-03,16,24.322,NOR,@,ATL,W 20-17,*,0,0,0.0,4,2,0,0,0
46,2016,2016-09-11,1,25.209,NOR,,OAK,L 34-35,*,0,0,0.0,5,1,0,0,0
47,2016,2016-09-18,2,25.216,NOR,@,NYG,L 13-16,*,0,0,0.0,6,3,0,0,0
48,2016,2016-10-02,4,25.230,NOR,@,SDG,W 35-34,*,0,0,0.0,4,0,0,0,0
49,2016,2016-10-16,5,25.244,NOR,,CAR,W 41-38,*,0,0,0.0,2,5,0,0,0
50,2016,2016-10-23,6,25.251,NOR,@,KAN,L 21-27,*,0,0,0.0,4,1,0,0,0
51,2016,2016-10-30,7,25.258,NOR,,SEA,W 25-20,*,0,0,0.0,2,1,0,0,0
52,2016,2016-11-06,8,25.265,NOR,@,SFO,W 41-23,*,0,0,0.0,9,0,0,0,0
53,2016,2016-11-13,9,25.272,NOR,,DEN,L 23-25,*,0,0,1.0,7,2,1,30,0
54,2016,2016-11-17,10,25.276,NOR,@,CAR,L 20-23,*,0,0,0.0,1,4,0,0,0
55,2016,2016-11-27,11,25.286,NOR,,LAR,W 49-21,*,0,0,0.0,4,0,1,0,0
56,2016,2016-12-04,12,25.293,NOR,,DET,L 13-28,*,0,0,0.0,6,0,0,0,0
57,2017,2017-09-11,1,26.208,NOR,@,MIN,L 19-29,*,0,0,0.0,5,1,0,0,0
58,2017,2017-09-17,2,26.214,NOR,,NWE,L 20-36,*,0,0,0.0,5,0,0,0,0
59,2017,2017-09-24,3,26.221,NOR,@,CAR,W 34-13,*,0,0,0.0,4,2,1,30,0
60,2017,2017-10-01,4,26.228,NOR,@,MIA,W 20-0,*,0,0,0.0,4,0,0,0,0
61,2017,2017-10-15,5,26.242,NOR,,DET,W 52-38,*,1,6,0.0,3,1,1,11,0
62,2017,2017-10-22,6,26.249,NOR,@,GNB,W 26-17,*,0,0,0.0,2,2,1,0,0
63,2017,2017-10-29,7,26.256,NOR,,CHI,W 20-12,*,0,0,0.5,6,3,0,0,0
64,2017,2017-11-05,8,26.263,NOR,,TAM,W 30-10,*,0,0,0.0,1,0,0,0,0
65,2017,2017-11-26,11,26.284,NOR,@,LAR,L 20-26,*,0,0,0.0,4,1,0,0,0
66,2017,2017-12-03,12,26.291,NOR,,CAR,W 31-21,*,0,0,1.0,3,0,0,0,0
67,2017,2017-12-07,13,26.295,NOR,@,ATL,L 17-20,*,0,0,0.0,3,0,0,0,0
68,2017,2017-12-17,14,26.305,NOR,,NYJ,W 31-19,*,0,0,0.0,8,2,0,0,0
69,2018,2018-09-09,1,27.206,TEN,@,MIA,L 20-27,*,0,0,0.0,4,1,1,0,0
70,2018,2018-09-16,2,27.213,TEN,,HOU,W 20-17,*,0,0,0.0,5,1,0,0,0
71,2018,2018-09-23,3,27.220,TEN,@,JAX,W 9-6,*,0,0,1.0,4,0,0,0,0
