ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,punt,punt_yds,punt_yds_per_punt,punt_blocked
27,1992,1992-09-06,1,27.245,SEA,,CIN,L 3-21,,0,0,,0,0,0,,0,,,,0,0,,0,8,326,40.75,0
28,1992,1992-09-13,2,27.252,SEA,@,KAN,L 7-26,,0,0,,0,0,0,,0,,,,0,0,,0,7,294,42.00,0
29,1992,1992-09-20,3,27.259,SEA,@,NWE,W 10-6,,0,0,,0,0,0,,0,,,,0,0,,0,9,416,46.22,0
30,1992,1992-09-27,4,27.266,SEA,,MIA,L 17-19,,0,0,,0,0,0,,0,,,,0,0,,0,5,213,42.60,0
31,1992,1992-10-04,5,27.273,SEA,@,SDG,L 6-17,,0,0,,0,0,0,,0,,,,0,0,,0,6,315,52.50,0
32,1992,1992-10-11,6,27.280,SEA,@,DAL,L 0-27,,0,0,,0,0,0,,0,,,,0,0,,0,8,388,48.50,0
33,1992,1992-10-18,7,27.287,SEA,,RAI,L 0-19,,0,0,,0,0,0,,0,,,,0,0,,0,9,423,47.00,0
34,1992,1992-10-25,8,27.294,SEA,@,NYG,L 10-23,,0,0,,0,0,0,,0,,,,0,0,,0,6,229,38.17,0
35,1992,1992-11-08,9,27.308,SEA,,WAS,L 3-16,,0,0,,0,0,0,,0,,,,0,0,,0,5,231,46.20,0
36,1992,1992-11-15,10,27.315,SEA,@,RAI,L 3-20,,0,0,,0,0,0,,0,,,,0,0,,0,8,332,41.50,0
37,1992,1992-11-22,11,27.322,SEA,,KAN,L 14-24,,0,0,,0,0,0,,0,,,,0,0,,0,4,167,41.75,0
38,1992,1992-11-30,12,27.330,SEA,,DEN,W 16-13,,0,0,,0,0,0,,0,,,,0,0,,0,9,369,41.00,0
39,1992,1992-12-06,13,27.336,SEA,@,PIT,L 14-20,,0,0,,0,0,0,,0,,,,0,0,,0,4,158,39.50,0
40,1992,1992-12-13,14,27.343,SEA,,PHI,L 17-20,,0,0,,0,0,0,,0,,,,0,0,,0,11,506,46.00,0
41,1992,1992-12-20,15,27.350,SEA,@,DEN,L 6-10,,0,0,,0,0,0,,0,,,,1,0,0.00,0,5,221,44.20,0
42,1992,1992-12-27,16,27.357,SEA,,SDG,L 14-31,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,4,172,43.00,0
43,1993,1993-09-05,1,28.243,SEA,@,SDG,L 12-18,,0,0,,0,0,0,,0,,,,0,0,,0,5,213,42.60,0
44,1993,1993-09-12,2,28.250,SEA,,RAI,L 13-17,,0,0,,0,0,0,,0,,,,0,0,,0,5,196,39.20,0
45,1993,1993-09-19,3,28.257,SEA,@,NWE,W 17-14,,0,0,,0,0,0,,0,,,,0,0,,0,5,205,41.00,0
46,1993,1993-09-26,4,28.264,SEA,@,CIN,W 19-10,,0,0,,0,0,0,,0,,,,0,0,,0,6,216,36.00,0
47,1993,1993-10-03,5,28.271,SEA,,SDG,W 31-14,,0,0,,0,0,0,,0,,,,0,0,,0,7,259,37.00,0
48,1993,1993-10-17,6,28.285,SEA,@,DET,L 10-30,,0,0,,0,0,0,,0,,,,0,0,,0,7,333,47.57,0
49,1993,1993-10-24,7,28.292,SEA,,NWE,W 10-9,,0,0,,0,0,0,,0,,,,0,0,,0,8,354,44.25,0
50,1993,1993-10-31,8,28.299,SEA,@,DEN,L 17-28,,0,0,,0,0,0,,0,,,,0,0,,0,3,145,48.33,0
51,1993,1993-11-07,9,28.306,SEA,@,HOU,L 14-24,,0,0,,0,0,0,,0,,,,0,0,,0,5,257,51.40,0
52,1993,1993-11-14,10,28.313,SEA,,CLE,W 22-5,,0,0,,0,0,0,,0,,,,0,0,,0,6,271,45.17,0
53,1993,1993-11-28,11,28.327,SEA,,DEN,L 9-17,,0,0,,0,0,0,,0,,,,0,0,,0,12,559,46.58,0
54,1993,1993-12-05,12,28.334,SEA,,KAN,L 16-31,,0,0,,0,0,0,,0,,,,0,0,,0,3,152,50.67,0
55,1993,1993-12-12,13,28.341,SEA,@,RAI,L 23-27,,0,0,,0,0,0,,0,,,,0,0,,0,5,249,49.80,0
56,1993,1993-12-19,14,28.348,SEA,,PHO,L 27-30,,0,0,,0,0,0,,0,,,,0,0,,0,5,248,49.60,0
57,1993,1993-12-26,15,28.355,SEA,,PIT,W 16-6,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,4,148,37.00,0
58,1993,1994-01-02,16,28.362,SEA,@,KAN,L 24-34,,0,0,,0,0,0,,0,,,,0,0,,0,4,202,50.50,1
59,1994,1994-09-04,1,29.242,SEA,@,WAS,W 28-7,,0,0,,0,0,0,,0,,,,0,0,,0,8,265,33.13,0
60,1994,1994-09-11,2,29.249,SEA,@,RAI,W 38-9,,0,0,,0,0,0,,0,,,,0,0,,0,4,171,42.75,0
61,1994,1994-09-18,3,29.256,SEA,,SDG,L 10-24,,0,0,,0,0,0,,0,,,,0,0,,0,4,141,35.25,0
62,1994,1994-09-25,4,29.263,SEA,,PIT,W 30-13,,0,0,,0,0,0,,0,,,,0,0,,0,5,241,48.20,0
63,1994,1994-10-02,5,29.270,SEA,@,IND,L 15-17,,0,0,,0,0,0,,0,,,,0,0,,0,4,198,49.50,0
64,1994,1994-10-09,6,29.277,SEA,,DEN,L 9-16,,0,0,,0,0,0,,0,,,,0,0,,0,4,194,48.50,0
65,1994,1994-10-23,7,29.291,SEA,@,KAN,L 23-38,,0,0,,0,0,0,,0,,,,0,0,,0,5,228,45.60,0
66,1994,1994-10-30,8,29.298,SEA,@,SDG,L 15-35,,0,0,,0,0,0,,0,,,,0,0,,0,8,349,43.63,0
67,1994,1994-11-06,9,29.305,SEA,,CIN,L 17-20,,0,0,,0,0,0,,0,,,,0,0,,0,7,287,41.00,0
68,1994,1994-11-13,10,29.312,SEA,@,DEN,L 10-17,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,5,231,46.20,0
69,1994,1994-11-20,11,29.319,SEA,,TAM,W 22-21,,0,0,,0,0,0,,0,,,,0,0,,0,3,148,49.33,0
70,1994,1994-11-27,12,29.326,SEA,,KAN,W 10-9,,0,0,,0,0,0,,0,,,,0,0,,0,10,435,43.50,0
71,1994,1994-12-04,13,29.333,SEA,,IND,L 19-31,,0,0,,0,0,0,,0,,,,0,0,,0,7,274,39.14,0
72,1994,1994-12-11,14,29.340,SEA,@,HOU,W 16-14,,0,0,,0,0,0,,0,,,,0,0,,0,6,246,41.00,0
73,1994,1994-12-18,15,29.347,SEA,,RAI,L 16-17,,0,0,,0,0,0,,0,,,,0,0,,0,8,355,44.38,0
74,1994,1994-12-24,16,29.353,SEA,@,CLE,L 9-35,,0,0,,0,0,0,,0,,,,0,0,,0,3,142,47.33,0
75,1995,1995-09-03,1,30.241,SEA,,KAN,L 10-34,,0,0,,0,0,0,,,,,,0,0,,0,7,315,45.00,0
76,1995,1995-09-10,2,30.248,SEA,@,SDG,L 10-14,,0,0,,0,0,0,,,,,,0,0,,0,4,199,49.75,0
77,1995,1995-09-17,3,30.255,SEA,,CIN,W 24-21,,0,0,,0,0,0,,,,,,0,0,,0,6,235,39.17,0
78,1995,1995-10-01,4,30.269,SEA,,DEN,W 27-10,,0,0,,0,0,0,,,,,,0,0,,0,3,119,39.67,0
79,1995,1995-10-08,5,30.276,SEA,@,OAK,L 14-34,,0,0,,0,0,0,,,,,,0,0,,0,7,285,40.71,0
80,1995,1995-10-15,6,30.283,SEA,@,BUF,L 21-27,,0,0,,0,0,0,,,,,,0,0,,0,6,317,52.83,0
81,1995,1995-10-22,7,30.290,SEA,,SDG,L 25-35,,0,0,,0,0,0,,,,,,0,0,,0,4,171,42.75,0
82,1995,1995-10-29,8,30.297,SEA,@,ARI,L 14-20,,0,0,,0,0,0,,,,,,0,0,,0,5,249,49.80,0
83,1995,1995-11-05,9,30.304,SEA,,NYG,W 30-28,,0,0,,0,0,0,,,,,,0,0,,0,3,138,46.00,0
84,1995,1995-11-12,10,30.311,SEA,@,JAX,W 47-30,,0,0,,0,0,0,,,,,,0,0,,0,3,144,48.00,0
85,1995,1995-11-19,11,30.318,SEA,@,WAS,W 27-20,,0,0,,0,0,0,,,,,,0,0,,0,5,209,41.80,0
86,1995,1995-11-26,12,30.325,SEA,,NYJ,L 10-16,,0,0,,0,0,0,,,,,,0,0,,0,7,273,39.00,0
87,1995,1995-12-03,13,30.332,SEA,,PHI,W 26-14,,0,0,,0,0,0,,,,,,0,0,,0,4,190,47.50,0
88,1995,1995-12-10,14,30.339,SEA,@,DEN,W 31-27,,0,0,,0,0,0,,,,,,0,0,,0,6,274,45.67,0
89,1995,1995-12-17,15,30.346,SEA,,OAK,W 44-10,,0,0,,0,0,0,,,,,,0,0,,0,3,153,51.00,0
90,1995,1995-12-24,16,30.353,SEA,@,KAN,L 3-26,,0,0,,0,0,0,,,,,,0,0,,0,10,464,46.40,0
91,1996,1996-09-01,1,31.240,SEA,@,SDG,L 7-29,,0,0,,0,0,0,,,,,,0,0,,0,4,191,47.75,0
92,1996,1996-09-08,2,31.247,SEA,,DEN,L 20-30,,0,0,,0,0,0,,,,,,0,0,,0,4,211,52.75,0
93,1996,1996-09-15,3,31.254,SEA,,KAN,L 17-35,,0,0,,0,0,0,,,,,,0,0,,0,6,285,47.50,0
94,1996,1996-09-22,4,31.261,SEA,@,TAM,W 17-13,,0,0,,0,0,0,,,,,,0,0,,0,5,233,46.60,0
95,1996,1996-09-29,5,31.268,SEA,,GNB,L 10-31,,0,0,,0,0,0,,,,,,0,0,,0,6,282,47.00,0
96,1996,1996-10-06,6,31.275,SEA,@,MIA,W 22-15,,0,0,,0,0,0,,,,,,0,0,,0,6,233,38.83,0
97,1996,1996-10-17,7,31.286,SEA,@,KAN,L 16-34,,0,0,,0,0,0,,,,,,0,0,,0,5,175,35.00,0
98,1996,1996-10-27,8,31.296,SEA,,SDG,W 32-13,,0,0,,0,0,0,,,,,,0,0,,0,7,252,36.00,0
99,1996,1996-11-03,9,31.303,SEA,,HOU,W 23-16,,0,0,,0,0,0,,,,,,0,0,,0,3,151,50.33,0
100,1996,1996-11-10,10,31.310,SEA,,MIN,W 42-23,,0,0,,0,0,0,,,,,,0,0,,0,6,239,39.83,0
101,1996,1996-11-17,11,31.317,SEA,@,DET,L 16-17,,0,0,,0,0,0,,,,,,0,0,,0,3,127,42.33,0
102,1996,1996-11-24,12,31.324,SEA,,OAK,L 21-27,,0,0,,0,0,0,,,,,,0,0,,0,3,114,38.00,0
103,1996,1996-12-01,13,31.331,SEA,@,DEN,L 7-34,,0,0,,0,0,0,,,,,,0,0,,0,5,276,55.20,0
104,1996,1996-12-08,14,31.338,SEA,,BUF,W 26-18,,0,0,,0,0,0,,,,,,0,0,,0,9,417,46.33,0
105,1996,1996-12-15,15,31.345,SEA,@,JAX,L 13-20,,0,0,,0,0,0,,,,,,0,0,,0,4,166,41.50,0
106,1996,1996-12-22,16,31.352,SEA,@,OAK,W 28-21,,0,0,,0,0,0,,,,,,0,0,,0,9,394,43.78,1
107,1997,1997-08-31,1,32.238,SEA,,NYJ,L 3-41,,0,0,,0,0,0,,,,,,0,0,,0,5,223,44.60,0
108,1997,1997-09-07,2,32.245,SEA,,DEN,L 14-35,,0,0,,0,0,0,,,,,,0,0,,0,5,232,46.40,0
109,1997,1997-09-14,3,32.252,SEA,@,IND,W 31-3,,0,0,,0,0,0,,,,,,0,0,,0,3,123,41.00,0
110,1997,1997-09-21,4,32.259,SEA,,SDG,W 26-22,,0,0,,0,0,0,,,,,,0,0,,0,5,225,45.00,0
111,1997,1997-09-28,5,32.266,SEA,@,KAN,L 17-20,,0,0,,0,0,0,,,,,,0,0,,0,5,262,52.40,0
112,1997,1997-10-05,6,32.273,SEA,,TEN,W 16-13,,0,0,,0,0,0,,,,,,0,0,,0,5,189,37.80,0
113,1997,1997-10-19,7,32.287,SEA,@,STL,W 17-9,,0,0,,0,0,0,,,,,,0,0,,0,5,189,37.80,0
114,1997,1997-10-26,8,32.294,SEA,,OAK,W 45-34,,0,0,,0,0,0,,,,,,0,0,,0,3,123,41.00,0
115,1997,1997-11-02,9,32.301,SEA,@,DEN,L 27-30,,0,0,,0,0,0,,,,,,0,0,,0,5,204,40.80,0
116,1997,1997-11-09,10,32.308,SEA,@,SDG,W 37-31,,0,0,,0,0,0,,,,,,0,0,,0,6,243,40.50,0
117,1997,1997-11-23,12,32.322,SEA,,KAN,L 14-19,,0,0,,0,0,0,,,,,,0,0,,0,1,-6,-6.00,0
118,1998,1998-09-06,1,33.244,STL,,NOR,L 17-24,,0,0,,0,0,0,,0,0,,,0,0,,0,7,305,43.57,0
119,1998,1998-09-13,2,33.251,STL,,MIN,L 31-38,,0,0,,0,0,0,,0,0,,,0,0,,0,5,155,31.00,0
120,1998,1998-09-20,3,33.258,STL,@,BUF,W 34-33,,0,0,,0,0,0,,0,0,,,0,0,,0,3,161,53.67,0
121,1998,1998-09-27,4,33.265,STL,,ARI,L 17-20,,0,0,,0,0,0,,0,0,,,0,0,,0,8,308,38.50,0
122,1998,1998-10-11,5,33.279,STL,,NYJ,W 30-10,,0,0,,0,0,0,,0,0,,,0,0,,0,5,224,44.80,0
123,1998,1998-10-18,6,33.286,STL,@,MIA,L 0-14,,0,0,,0,0,0,,0,0,,,0,0,,0,8,374,46.75,0
124,1998,1998-10-25,7,33.293,STL,,SFO,L 10-28,,0,0,,0,0,0,,0,0,,,0,0,,0,8,345,43.13,0
125,1998,1998-11-01,8,33.300,STL,@,ATL,L 15-37,,0,0,,0,0,0,,0,0,,,0,0,,0,6,226,37.67,0
126,1998,1998-11-08,9,33.307,STL,@,CHI,W 20-12,,0,0,,0,0,0,,0,0,,,0,0,,0,3,114,38.00,0
127,1998,1998-11-15,10,33.314,STL,@,NOR,L 3-24,,0,0,,0,0,0,,0,0,,,0,0,,0,8,414,51.75,0
128,1998,1998-11-22,11,33.321,STL,,CAR,L 20-24,,0,0,,0,0,0,,0,0,,,0,0,,0,5,260,52.00,0
129,1998,1998-11-29,12,33.328,STL,,ATL,L 10-21,,0,0,,0,0,0,,0,0,,,0,0,,0,9,414,46.00,0
130,1998,1998-12-03,13,33.332,STL,@,PHI,L 14-17,,0,0,,0,0,0,,0,0,,,0,0,,0,5,232,46.40,0
131,1998,1998-12-13,14,33.342,STL,,NWE,W 32-18,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,4,197,49.25,0
132,1998,1998-12-20,15,33.349,STL,@,CAR,L 13-20,,0,0,,0,0,0,,0,0,,,0,0,,0,5,217,43.40,0
133,1998,1998-12-27,16,33.356,STL,@,SFO,L 19-38,,0,0,,0,0,0,,0,0,,,0,0,,0,6,256,42.67,0
134,1999,1999-09-12,1,34.250,STL,,BAL,W 27-10,,0,0,,0,0,0,,,,,,0,0,,0,4,148,37.00,0
135,1999,1999-09-26,2,34.264,STL,,ATL,W 35-7,,0,0,,0,0,0,,,,,,0,0,,0,3,112,37.33,0
136,1999,1999-10-03,3,34.271,STL,@,CIN,W 38-10,,0,0,,0,0,0,,,,,,0,0,,0,4,215,53.75,0
137,1999,1999-10-10,4,34.278,STL,,SFO,W 42-20,,0,0,,0,0,0,,,,,,0,0,,0,2,61,30.50,0
138,1999,1999-10-17,5,34.285,STL,@,ATL,W 41-13,,0,0,,0,0,0,,,,,,0,0,,0,3,98,32.67,0
139,1999,1999-10-24,6,34.292,STL,,CLE,W 34-3,,0,0,,0,0,0,,,,,,0,0,,0,3,157,52.33,0
140,1999,1999-10-31,7,34.299,STL,@,TEN,L 21-24,,0,0,,0,0,0,,,,,,0,0,,0,7,330,47.14,0
141,1999,1999-11-07,8,34.306,STL,@,DET,L 27-31,,0,0,,0,0,0,,,,,,0,0,,0,6,238,39.67,0
