ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1972,1972-09-17,1,23.010,CHI,,ATL,L 21-37,,,,,
2,1972,1972-09-24,2,23.017,CHI,,RAM,T 13-13,,,,,
3,1972,1972-10-01,3,23.024,CHI,,DET,L 24-38,,,,,
4,1972,1972-10-08,4,23.031,CHI,@,GNB,L 17-20,,,,,
5,1972,1972-10-15,5,23.038,CHI,@,CLE,W 17-0,,,,,
6,1972,1972-10-23,6,23.046,CHI,,MIN,W 13-10,,,,,
7,1972,1972-10-29,7,23.052,CHI,@,STL,W 27-10,,,,,
8,1972,1972-11-05,8,23.059,CHI,@,DET,L 0-14,,,,,
9,1972,1972-11-12,9,23.066,CHI,,GNB,L 17-23,,,,,
10,1972,1972-11-19,10,23.073,CHI,,SFO,L 21-34,,,,,
11,1972,1972-11-26,11,23.080,CHI,,CIN,L 3-13,,,,,
12,1972,1972-12-03,12,23.087,CHI,@,MIN,L 10-23,,,,,
13,1972,1972-12-10,13,23.094,CHI,@,PHI,W 21-12,,,,,
14,1972,1972-12-17,14,23.101,CHI,@,OAK,L 21-28,,,,,
15,1973,1973-09-16,1,24.009,CHI,,DAL,L 17-20,,,,,
16,1973,1973-09-23,2,24.016,CHI,,MIN,L 13-22,1,0,0.00,0,0.0
17,1973,1973-09-30,3,24.023,CHI,@,DEN,W 33-14,,,,,
18,1973,1973-10-07,4,24.030,CHI,@,NOR,L 16-21,,,,,
19,1973,1973-10-14,5,24.037,CHI,@,ATL,L 6-46,,,,,
20,1973,1973-10-21,6,24.044,CHI,,NWE,L 10-13,,,,,
21,1973,1973-10-28,7,24.051,CHI,,HOU,W 35-14,,,,,
22,1973,1973-11-04,8,24.058,CHI,@,GNB,W 31-17,,,,,
23,1973,1973-11-12,9,24.066,CHI,@,KAN,L 7-19,,,,,
24,1973,1973-11-18,10,24.072,CHI,,DET,L 7-30,,,,,
25,1973,1973-11-25,11,24.079,CHI,@,MIN,L 13-31,,,,,
26,1973,1973-12-02,12,24.086,CHI,,RAM,L 0-26,,,,,
27,1973,1973-12-09,13,24.093,CHI,@,DET,L 7-40,,,,,
28,1973,1973-12-16,14,24.100,CHI,,GNB,L 0-21,,,,,
29,1974,1974-09-15,1,25.008,CHI,,DET,W 17-9,,,,,
30,1974,1974-09-22,2,25.015,CHI,,NYJ,L 21-23,,,,,
31,1974,1974-09-29,3,25.022,CHI,@,MIN,L 7-11,,,,,
32,1974,1974-10-06,4,25.029,CHI,,NOR,W 24-10,,,,,
33,1974,1974-10-13,5,25.036,CHI,@,ATL,L 10-13,,,,,
34,1974,1974-10-21,6,25.044,CHI,,GNB,W 10-9,,,,,
35,1974,1974-10-27,7,25.050,CHI,@,BUF,L 6-16,,,,,
36,1974,1974-11-03,8,25.057,CHI,,MIN,L 0-17,,,,,
37,1974,1974-11-10,9,25.064,CHI,@,GNB,L 3-20,,,,,
38,1974,1974-11-17,10,25.071,CHI,,SFO,L 0-34,,,,,
39,1974,1974-11-24,11,25.078,CHI,@,DET,L 17-34,,,,,
