ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1963,1963-10-06,4,21.277,GNB,,RAM,W 42-10,1,21,21.00,0,0,0,,0,0,0
2,1963,1963-10-27,7,21.298,GNB,@,BAL,W 34-20,3,51,17.00,1,0,0,,0,1,6
3,1963,1963-11-03,8,21.305,GNB,,PIT,W 33-14,2,48,24.00,0,1,0,0.00,0,0,0
4,1963,1963-11-10,9,21.312,GNB,,MIN,W 28-7,1,12,12.00,1,0,0,,0,1,6
5,1964,1964-10-25,7,22.297,GNB,,RAM,L 17-27,2,19,9.50,0,0,0,,0,0,0
6,1964,1964-12-13,14,22.346,GNB,@,RAM,T 24-24,2,17,8.50,0,0,0,,0,0,0
7,1965,1965-09-19,1,23.260,GNB,@,PIT,W 41-9,4,61,15.25,1,0,0,,0,1,6
8,1965,1965-09-26,2,23.267,GNB,,BAL,W 20-17,1,5,5.00,0,0,0,,0,0,0
9,1965,1965-10-10,4,23.281,GNB,,SFO,W 27-10,3,23,7.67,1,0,0,,0,1,6
10,1965,1965-10-17,5,23.288,GNB,@,DET,W 31-21,1,8,8.00,0,0,0,,0,0,0
11,1965,1965-11-14,9,23.316,GNB,,RAM,W 6-3,2,27,13.50,0,0,0,,0,0,0
12,1965,1965-11-21,10,23.323,GNB,@,MIN,W 38-13,1,5,5.00,0,0,0,,0,0,0
13,1965,1965-11-28,11,23.330,GNB,@,RAM,L 10-21,1,-2,-2.00,0,0,0,,0,0,0
14,1965,1965-12-12,13,23.344,GNB,@,BAL,W 42-27,1,14,14.00,0,0,0,,0,0,0
15,1966,1966-09-10,1,24.251,GNB,,BAL,W 24-3,3,16,5.33,0,0,0,,0,0,0
16,1966,1966-09-18,2,24.259,GNB,@,CLE,W 21-20,2,15,7.50,0,0,0,,0,0,0
17,1966,1966-09-25,3,24.266,GNB,,RAM,W 24-13,2,42,21.00,0,0,0,,0,0,0
18,1966,1966-10-02,4,24.273,GNB,,DET,W 23-14,3,72,24.00,1,0,0,,0,1,6
19,1966,1966-10-09,5,24.280,GNB,@,SFO,L 20-21,2,27,13.50,0,0,0,,0,0,0
20,1966,1966-10-23,7,24.294,GNB,,ATL,W 56-3,1,10,10.00,0,0,0,,0,0,0
21,1966,1966-10-30,8,24.301,GNB,@,DET,W 31-7,3,28,9.33,0,0,0,,0,0,0
22,1966,1966-11-20,10,24.322,GNB,,CHI,W 13-6,2,28,14.00,0,0,0,,0,0,0
23,1966,1966-11-27,11,24.329,GNB,@,MIN,W 28-16,4,37,9.25,1,0,0,,0,1,6
24,1966,1966-12-04,12,24.336,GNB,,SFO,W 20-7,4,36,9.00,0,0,0,,0,0,0
25,1966,1966-12-10,13,24.342,GNB,@,BAL,W 14-10,2,23,11.50,0,0,0,,0,0,0
26,1966,1966-12-18,14,24.350,GNB,@,RAM,W 27-23,3,27,9.00,0,0,0,,0,0,0
27,1967,1967-09-17,1,25.258,GNB,,DET,T 17-17,1,9,9.00,0,0,0,,0,0,0
28,1967,1967-09-24,2,25.265,GNB,,CHI,W 13-10,1,12,12.00,0,0,0,,0,0,0
29,1967,1967-10-01,3,25.272,GNB,,ATL,W 23-0,1,9,9.00,0,0,0,,0,0,0
30,1967,1967-10-08,4,25.279,GNB,@,DET,W 27-17,1,11,11.00,0,0,0,,0,0,0
31,1967,1967-10-30,7,25.301,GNB,@,STL,W 31-23,1,13,13.00,0,0,0,,0,0,0
32,1967,1967-11-05,8,25.307,GNB,@,BAL,L 10-13,1,6,6.00,0,0,0,,0,0,0
33,1967,1967-11-12,9,25.314,GNB,,CLE,W 55-7,1,14,14.00,1,0,0,,0,1,6
34,1967,1967-12-17,14,25.349,GNB,,PIT,L 17-24,3,52,17.33,0,0,0,,0,0,0
35,1968,1968-09-15,1,26.257,GNB,,PHI,W 30-13,2,19,9.50,0,0,0,,0,0,0
36,1968,1968-09-22,2,26.264,GNB,,MIN,L 13-26,1,18,18.00,0,0,0,,0,0,0
37,1968,1968-09-29,3,26.271,GNB,,DET,L 17-23,1,16,16.00,0,0,0,,0,0,0
38,1968,1968-10-06,4,26.278,GNB,@,ATL,W 38-7,3,26,8.67,1,0,0,,0,1,6
39,1968,1968-10-13,5,26.285,GNB,,RAM,L 14-16,3,26,8.67,0,0,0,,0,0,0
40,1968,1968-10-20,6,26.292,GNB,@,DET,T 14-14,2,23,11.50,0,0,0,,0,0,0
41,1968,1968-10-28,7,26.300,GNB,@,DAL,W 28-17,4,56,14.00,2,0,0,,0,2,12
42,1968,1968-11-03,8,26.306,GNB,,CHI,L 10-13,1,11,11.00,0,0,0,,0,0,0
43,1968,1968-11-10,9,26.313,GNB,@,MIN,L 10-14,1,9,9.00,0,0,0,,0,0,0
44,1968,1968-11-17,10,26.320,GNB,,NOR,W 29-7,2,15,7.50,0,0,0,,0,0,0
45,1968,1968-11-24,11,26.327,GNB,@,WAS,W 27-7,5,59,11.80,0,0,0,,0,0,0
46,1969,1969-09-21,1,27.262,GNB,,CHI,W 17-0,1,9,9.00,0,0,0,,0,0,0
47,1969,1969-10-12,4,27.283,GNB,@,DET,W 28-17,2,10,5.00,0,0,0,,0,0,0
48,1969,1969-10-19,5,27.290,GNB,@,RAM,L 21-34,2,36,18.00,0,0,0,,0,0,0
49,1969,1969-10-26,6,27.297,GNB,,ATL,W 28-10,3,41,13.67,1,0,0,,0,1,6
50,1969,1969-11-02,7,27.304,GNB,@,PIT,W 38-34,2,32,16.00,0,0,0,,0,0,0
51,1969,1969-11-09,8,27.311,GNB,@,BAL,L 6-14,1,12,12.00,0,0,0,,0,0,0
52,1969,1969-11-23,10,27.325,GNB,,DET,L 10-16,3,28,9.33,0,0,0,,0,0,0
53,1969,1969-11-30,11,27.332,GNB,,NYG,W 20-10,1,12,12.00,0,0,0,,0,0,0
54,1969,1969-12-14,13,27.346,GNB,@,CHI,W 21-3,2,30,15.00,1,0,0,,0,1,6
55,1969,1969-12-21,14,27.353,GNB,,STL,W 45-28,1,16,16.00,0,0,0,,0,0,0
56,1970,1970-09-20,1,28.261,MIA,@,BOS,L 14-27,1,9,9.00,0,0,0,,0,0,0
57,1970,1970-09-27,2,28.268,MIA,@,HOU,W 20-10,2,28,14.00,0,0,0,,0,0,0
58,1970,1970-10-03,3,28.274,MIA,,OAK,W 20-13,1,3,3.00,0,0,0,,0,0,0
59,1970,1970-10-10,4,28.281,MIA,@,NYJ,W 20-6,1,12,12.00,0,0,0,,0,0,0
60,1970,1970-10-18,5,28.289,MIA,@,BUF,W 33-14,4,37,9.25,0,0,0,,0,0,0
