ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-09-12,1,22.313,DEN,@,JAX,L 17-24,,0,0,,0,0,0,0.0,0,0,0,0,0
2,2010,2010-09-19,2,22.320,DEN,,SEA,W 31-14,,0,0,,0,0,0,0.0,2,0,0,0,0
3,2010,2010-09-26,3,22.327,DEN,,IND,L 13-27,,0,0,,0,0,0,0.0,0,0,0,0,0
4,2010,2010-10-03,4,22.334,DEN,@,TEN,W 26-20,,0,0,,0,0,0,0.0,0,0,0,0,0
5,2010,2010-10-10,5,22.341,DEN,@,BAL,L 17-31,,,,,,,,,,,,,
6,2010,2010-10-17,6,22.348,DEN,,NYJ,L 20-24,,0,0,,0,0,0,0.0,0,0,0,0,0
7,2010,2010-10-24,7,22.355,DEN,,OAK,L 14-59,,0,0,,0,0,0,0.0,1,0,0,0,0
8,2010,2010-10-31,8,22.362,DEN,@,SFO,L 16-24,,0,0,,0,0,0,0.0,0,0,0,0,0
9,2010,2010-11-28,11,23.025,DEN,,STL,L 33-36,,,,,,,,,,,,,
10,2010,2010-12-05,12,23.032,DEN,@,KAN,L 6-10,,,,,,,,,,,,,
11,2010,2010-12-12,13,23.039,DEN,@,ARI,L 13-43,,,,,,,,,,,,,
12,2010,2010-12-26,15,23.053,DEN,,HOU,W 24-23,,,,,,,,,,,,,
13,2010,2011-01-02,16,23.060,DEN,,SDG,L 28-33,,2,125,62.50,1,1,6,0.0,0,1,0,0,0
14,2011,2011-09-12,1,23.313,DEN,,OAK,L 20-23,,0,0,,0,0,0,0.0,1,0,0,0,0
15,2011,2011-09-18,2,23.319,DEN,,CIN,W 24-22,*,1,23,23.00,0,0,0,0.0,4,1,0,0,0
16,2011,2011-09-25,3,23.326,DEN,@,TEN,L 14-17,*,0,0,,0,0,0,0.0,4,2,0,0,0
17,2011,2011-10-02,4,23.333,DEN,@,GNB,L 23-49,*,1,31,31.00,0,0,0,0.0,3,1,0,0,0
