ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2016,2016-09-11,1,23.115,MIN,@,TEN,W 25-16,,0,0,0,,0,0.0%,,0,0,,0,0,0
2,2016,2016-09-18,2,23.122,MIN,,GNB,W 17-14,,0,0,0,,0,0.0%,,0,0,,0,0,0
3,2016,2016-09-25,3,23.129,MIN,@,CAR,W 22-10,,0,0,0,,0,0.0%,,0,0,,0,0,0
4,2016,2016-10-23,6,23.157,MIN,@,PHI,L 10-21,,0,0,0,,0,0.0%,,0,0,,0,0,0
5,2016,2016-10-31,7,23.165,MIN,@,CHI,L 10-20,,0,0,0,,0,0.0%,,0,0,,0,0,0
6,2016,2016-11-13,9,23.178,MIN,@,WAS,L 20-26,,0,0,0,,0,0.0%,,0,0,,0,0,0
7,2016,2016-11-24,11,23.189,MIN,@,DET,L 13-16,,0,0,0,,0,0.0%,,0,0,,0,0,0
8,2016,2016-12-11,13,23.206,MIN,@,JAX,W 25-16,,0,0,0,,0,0.0%,,1,18,18.00,0,0,0
9,2016,2016-12-18,14,23.213,MIN,,IND,L 6-34,,0,0,0,,0,0.0%,,0,0,,0,0,0
10,2016,2016-12-24,15,23.219,MIN,@,GNB,L 25-38,,1,1,4,4.00,0,100.0%,4.00,1,11,11.00,0,0,0
11,2016,2017-01-01,16,23.227,MIN,,CHI,W 38-10,,0,0,0,,0,0.0%,,0,0,,0,0,0
12,2017,2017-09-11,1,24.115,MIN,,NOR,W 29-19,,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2017,2017-09-17,2,24.121,MIN,@,PIT,L 9-26,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
14,2017,2017-09-24,3,24.128,MIN,,TAM,W 34-17,*,0,0,0,,0,0.0%,,0,0,,0,0,0
15,2017,2017-10-01,4,24.135,MIN,,DET,L 7-14,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
16,2017,2017-10-09,5,24.143,MIN,@,CHI,W 20-17,,0,0,0,,0,0.0%,,0,0,,0,0,0
17,2017,2017-10-15,6,24.149,MIN,,GNB,W 23-10,*,0,0,0,,0,0.0%,,0,0,,0,0,0
18,2017,2017-10-22,7,24.156,MIN,,BAL,W 24-16,,0,0,0,,0,0.0%,,0,0,,0,0,0
19,2017,2017-10-29,8,24.163,MIN,@,CLE,W 33-16,*,3,3,28,9.33,0,100.0%,9.33,0,0,,0,0,0
20,2017,2017-11-12,9,24.177,MIN,@,WAS,W 38-30,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
21,2017,2017-11-19,10,24.184,MIN,,LAR,W 24-7,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
22,2017,2017-11-23,11,24.188,MIN,@,DET,W 30-23,*,0,0,0,,0,0.0%,,0,0,,0,0,0
23,2017,2017-12-03,12,24.198,MIN,@,ATL,W 14-9,*,0,0,0,,0,0.0%,,0,0,,0,0,0
24,2017,2017-12-17,14,24.212,MIN,,CIN,W 34-7,,0,0,0,,0,0.0%,,0,0,,0,0,0
25,2017,2017-12-23,15,24.218,MIN,@,GNB,W 16-0,,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0
26,2017,2017-12-31,16,24.226,MIN,,CHI,W 23-10,,3,3,35,11.67,0,100.0%,11.67,0,0,,0,0,0
27,2018,2018-09-09,1,25.113,MIN,,SFO,W 24-16,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
28,2018,2018-09-16,2,25.120,MIN,@,GNB,T 29-29,*,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0
29,2018,2018-09-27,4,25.131,MIN,@,LAR,L 31-38,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
