ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2007,2007-12-16,14,22.146,SDG,,DET,W 51-14,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
2,2010,2010-09-26,3,25.065,DAL,@,HOU,W 27-13,,,,,,,0.0%,,,,,,,,,,
3,2010,2010-10-10,4,25.079,DAL,,TEN,L 27-34,,,,,,,0.0%,,,,,,,,,,
4,2010,2010-10-17,5,25.086,DAL,@,MIN,L 21-24,,,,,,,0.0%,,,,,,,,,,
5,2010,2010-10-25,6,25.094,DAL,,NYG,L 35-41,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
6,2010,2010-10-31,7,25.100,DAL,,JAX,L 17-35,,,,,,,0.0%,,,,,,,,,,
7,2010,2010-11-07,8,25.107,DAL,@,GNB,L 7-45,,0,0,0,,0,0.0%,,1,11,11.00,0,0,0,0.0,0,0
8,2010,2010-11-14,9,25.114,DAL,@,NYG,W 33-20,,,,,,,0.0%,,,,,,,,,,
9,2010,2010-11-21,10,25.121,DAL,,DET,W 35-19,,,,,,,0.0%,,,,,,,,,,
10,2010,2010-11-25,11,25.125,DAL,,NOR,L 27-30,,,,,,,0.0%,,,,,,,,,,
11,2010,2010-12-12,13,25.142,BUF,,CLE,W 13-6,,1,,,,,0.0%,,,,,,,,,,
12,2010,2010-12-19,14,25.149,BUF,@,MIA,W 17-14,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
13,2010,2010-12-26,15,25.156,BUF,,NWE,L 3-34,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
14,2010,2011-01-02,16,25.163,BUF,@,NYJ,L 7-38,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
15,2011,2011-09-11,1,26.050,BUF,@,KAN,W 41-7,,5,5,63,12.60,2,100.0%,12.60,0,0,,0,2,12,0.0,0,0
16,2011,2011-09-18,2,26.057,BUF,,OAK,W 38-35,,4,2,16,8.00,1,50.0%,4.00,0,0,,0,1,6,0.0,0,0
17,2011,2011-09-25,3,26.064,BUF,,NWE,W 34-31,,3,2,10,5.00,1,66.7%,3.33,0,0,,0,1,6,0.0,0,0
18,2011,2011-10-02,4,26.071,BUF,@,CIN,L 20-23,,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
19,2011,2011-10-09,5,26.078,BUF,,PHI,W 31-24,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
20,2011,2011-10-16,6,26.085,BUF,@,NYG,L 24-27,*,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,0,0,0.0,0,0
21,2011,2011-10-30,7,26.099,BUF,,WAS,W 23-0,*,2,2,35,17.50,2,100.0%,17.50,0,0,,0,2,12,0.0,0,0
22,2011,2011-11-06,8,26.106,BUF,,NYJ,L 11-27,*,3,3,24,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
23,2011,2011-11-13,9,26.113,BUF,@,DAL,L 7-44,*,3,3,34,11.33,0,100.0%,11.33,0,0,,0,0,0,0.0,0,0
24,2011,2011-11-20,10,26.120,BUF,@,MIA,L 8-35,*,6,5,71,14.20,0,83.3%,11.83,0,0,,0,0,0,0.0,0,0
25,2011,2011-11-27,11,26.127,BUF,@,NYJ,L 24-28,*,7,6,50,8.33,0,85.7%,7.14,0,0,,0,0,0,0.0,0,0
