ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1995,1995-09-03,1,23.346,SEA,,KAN,L 10-34,,3,3,37,12.33,0,100.0%,12.33,0,0,,0,0,0
2,1995,1995-09-10,2,23.353,SEA,@,SDG,L 10-14,,7,4,41,10.25,1,57.1%,5.86,0,0,,0,1,6
3,1995,1995-09-17,3,23.360,SEA,,CIN,W 24-21,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
4,1995,1995-10-01,4,24.009,SEA,,DEN,W 27-10,,3,2,37,18.50,0,66.7%,12.33,0,0,,0,0,0
5,1995,1995-10-08,5,24.016,SEA,@,OAK,L 14-34,,0,0,0,,0,0.0%,,,,,,,
6,1995,1995-10-15,6,24.023,SEA,@,BUF,L 21-27,,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0
7,1995,1995-10-22,7,24.030,SEA,,SDG,L 25-35,,4,3,22,7.33,0,75.0%,5.50,0,0,,0,0,0
8,1995,1995-10-29,8,24.037,SEA,@,ARI,L 14-20,,,0,0,,0,0.0%,,,,,,,
9,1995,1995-11-05,9,24.044,SEA,,NYG,W 30-28,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
10,1995,1995-11-12,10,24.051,SEA,@,JAX,W 47-30,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0
11,1995,1995-12-03,13,24.072,SEA,,PHI,W 26-14,,,0,0,,0,0.0%,,,,,,,
12,1995,1995-12-10,14,24.079,SEA,@,DEN,W 31-27,,5,0,0,,0,0.0%,0.00,,,,,,
13,1995,1995-12-17,15,24.086,SEA,,OAK,W 44-10,,1,0,0,,0,0.0%,0.00,,,,,,
14,1995,1995-12-24,16,24.093,SEA,@,KAN,L 3-26,,4,1,9,9.00,0,25.0%,2.25,0,0,,0,0,0
15,1996,1996-09-01,1,24.345,SEA,@,SDG,L 7-29,,4,3,19,6.33,0,75.0%,4.75,0,0,,0,0,0
16,1996,1996-09-08,2,24.352,SEA,,DEN,L 20-30,,4,4,53,13.25,1,100.0%,13.25,0,0,,0,1,6
17,1996,1996-09-15,3,24.359,SEA,,KAN,L 17-35,,3,1,19,19.00,0,33.3%,6.33,1,8,8.00,0,0,0
18,1996,1996-09-22,4,25.000,SEA,@,TAM,W 17-13,,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0
19,1996,1996-09-29,5,25.007,SEA,,GNB,L 10-31,,5,3,36,12.00,0,60.0%,7.20,0,0,,0,0,0
20,1996,1996-10-06,6,25.014,SEA,@,MIA,W 22-15,,2,0,0,,0,0.0%,0.00,0,0,,0,,
21,1996,1996-10-17,7,25.025,SEA,@,KAN,L 16-34,,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0
22,1996,1996-10-27,8,25.035,SEA,,SDG,W 32-13,,,0,0,,0,0.0%,,0,0,,0,,
23,1996,1996-11-03,9,25.042,SEA,,HOU,W 23-16,,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0
24,1996,1996-11-10,10,25.049,SEA,,MIN,W 42-23,,4,3,34,11.33,0,75.0%,8.50,0,0,,0,0,0
25,1997,1997-08-31,1,25.343,SEA,,NYJ,L 3-41,,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0
26,1997,1997-09-07,2,25.350,SEA,,DEN,L 14-35,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
27,1997,1997-09-14,3,25.357,SEA,@,IND,W 31-3,,,0,0,,0,0.0%,,,,,,,
28,1997,1997-09-21,4,25.364,SEA,,SDG,W 26-22,,,0,0,,0,0.0%,,,,,,,
29,1997,1997-09-28,5,26.006,SEA,@,KAN,L 17-20,,1,0,0,,0,0.0%,0.00,,,,,,
30,1997,1997-10-05,6,26.013,SEA,,TEN,W 16-13,,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0
31,1997,1997-10-19,7,26.027,SEA,@,STL,W 17-9,,,0,0,,0,0.0%,,,,,,,
32,1997,1997-10-26,8,26.034,SEA,,OAK,W 45-34,,,0,0,,0,0.0%,,,,,,,
