ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1981,1981-09-06,1,22.277,DET,,SFO,W 24-17,0,0,,0,0,0,,0,0,0,,0,1,11,11.00,0,0,0
2,1981,1981-09-13,2,22.284,DET,@,SDG,L 23-28,0,0,,0,0,0,,0,2,41,20.50,0,2,23,11.50,0,0,0
3,1981,1981-09-20,3,22.291,DET,@,MIN,L 24-26,0,0,,0,0,0,,0,2,39,19.50,0,3,1,0.33,0,0,0
4,1981,1981-09-27,4,22.298,DET,,OAK,W 16-0,0,0,,0,0,0,,0,0,0,,0,6,76,12.67,0,0,0
5,1981,1981-10-04,5,22.305,DET,@,TAM,L 10-28,0,0,,0,0,0,,0,2,39,19.50,0,5,45,9.00,0,0,0
6,1981,1981-10-11,6,22.312,DET,@,DEN,L 21-27,0,0,,0,0,0,,0,3,61,20.33,0,2,15,7.50,0,0,0
7,1981,1981-10-19,7,22.320,DET,,CHI,W 48-17,0,0,,0,0,0,,0,2,52,26.00,0,2,13,6.50,0,0,0
8,1981,1981-10-25,8,22.326,DET,,GNB,W 31-27,0,0,,0,0,0,,0,2,24,12.00,0,3,-2,-0.67,0,0,0
9,1981,1981-11-01,9,22.333,DET,@,RAM,L 13-20,0,0,,0,0,0,,0,2,36,18.00,0,3,24,8.00,0,0,0
10,1981,1981-11-08,10,22.340,DET,@,WAS,L 31-33,0,0,,0,0,0,,0,1,11,11.00,0,1,26,26.00,0,0,0
11,1981,1981-11-15,11,22.347,DET,,DAL,W 27-24,0,0,,0,0,0,,0,3,64,21.33,0,4,37,9.25,0,0,0
12,1981,1981-11-22,12,22.354,DET,@,CHI,W 23-7,0,0,,0,0,0,,0,0,0,,0,6,42,7.00,0,0,0
13,1981,1981-11-26,13,22.358,DET,,KAN,W 27-10,0,0,,0,0,0,,0,1,21,21.00,0,4,20,5.00,0,0,0
14,1981,1981-12-06,14,23.003,DET,@,GNB,L 17-31,0,0,,0,0,0,,0,1,16,16.00,0,2,16,8.00,0,0,0
15,1981,1981-12-12,15,23.009,DET,,MIN,W 45-7,0,0,,0,0,0,,0,0,0,,0,3,47,15.67,1,1,6
16,1981,1981-12-20,16,23.017,DET,,TAM,L 17-20,0,0,,0,0,0,,0,4,105,26.25,0,5,56,11.20,0,0,0
17,1982,1982-09-12,1,23.283,DET,,CHI,W 17-10,0,0,,0,0,0,,0,1,22,22.00,0,6,77,12.83,0,0,0
18,1982,1982-09-19,2,23.290,DET,@,RAM,W 19-14,0,0,,0,0,0,,0,3,34,11.33,0,3,18,6.00,0,0,0
19,1982,1982-11-21,3,23.353,DET,@,CHI,L 17-20,0,0,,0,0,0,,0,0,0,,0,1,10,10.00,0,0,0
20,1982,1982-11-25,4,23.357,DET,,NYG,L 6-13,0,0,,0,0,0,,0,1,8,8.00,0,0,0,,0,0,0
21,1982,1982-12-06,5,24.003,DET,,NYJ,L 13-28,0,0,,0,0,0,,0,3,57,19.00,0,3,15,5.00,0,0,0
22,1982,1982-12-12,6,24.009,DET,@,GNB,W 30-10,0,0,,0,0,0,,0,0,0,,0,4,73,18.25,0,0,0
23,1982,1982-12-19,7,24.016,DET,,MIN,L 31-34,0,0,,0,0,0,,0,5,101,20.20,0,2,18,9.00,0,0,0
24,1982,1982-12-26,8,24.023,DET,@,TAM,L 21-23,0,0,,0,0,0,,0,2,30,15.00,0,3,25,8.33,0,0,0
