ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1995,1995-09-03,1,22.187,HOU,@,JAX,W 10-3,,
2,1995,1995-09-10,2,22.194,HOU,,PIT,L 17-34,,
3,1995,1995-09-17,3,22.201,HOU,,CLE,L 7-14,,
4,1995,1995-09-24,4,22.208,HOU,@,CIN,W 38-28,,
5,1995,1995-10-01,5,22.215,HOU,,JAX,L 16-17,,
6,1995,1995-10-08,6,22.222,HOU,@,MIN,L 17-23,,
7,1995,1995-10-22,7,22.236,HOU,@,CHI,L 32-35,,
8,1995,1995-10-29,8,22.243,HOU,,TAM,W 19-7,,1.0
9,1995,1995-11-05,9,22.250,HOU,@,CLE,W 37-10,,
10,1995,1995-11-12,10,22.257,HOU,,CIN,L 25-32,,
11,1995,1995-11-19,11,22.264,HOU,@,KAN,L 13-20,,
12,1995,1995-11-26,12,22.271,HOU,,DEN,W 42-33,,
13,1995,1995-12-03,13,22.278,HOU,@,PIT,L 7-21,,
14,1995,1995-12-10,14,22.285,HOU,,DET,L 17-24,,
15,1995,1995-12-17,15,22.292,HOU,,NYJ,W 23-6,,1.5
16,1996,1996-09-01,1,23.186,HOU,,KAN,L 19-20,,
17,1996,1996-09-08,2,23.193,HOU,@,JAX,W 34-27,,0.5
18,1996,1996-09-15,3,23.200,DAL,,IND,L 24-25,,
19,1996,1996-09-29,4,23.214,HOU,@,PIT,L 16-30,,1.0
20,1996,1996-10-06,5,23.221,HOU,@,CIN,W 30-27,,1.0
21,1996,1996-10-13,6,23.228,HOU,@,ATL,W 23-13,,
22,1996,1996-10-20,7,23.235,HOU,,PIT,W 23-13,,1.0
23,1996,1996-10-27,8,23.242,HOU,,SFO,L 9-10,,1.0
24,1996,1996-11-03,9,23.249,HOU,@,SEA,L 16-23,,1.0
25,1996,1996-11-10,10,23.256,HOU,@,NOR,W 31-14,,
26,1996,1996-11-17,11,23.263,HOU,,MIA,L 20-23,,
27,1996,1996-11-24,12,23.270,HOU,,CAR,L 6-31,,
28,1996,1996-12-01,13,23.277,HOU,@,NYJ,W 35-10,,
29,1996,1996-12-08,14,23.284,HOU,,JAX,L 17-23,,
30,1996,1996-12-15,15,23.291,HOU,,CIN,L 13-21,,
31,1996,1996-12-22,16,23.298,CIN,,IND,W 31-24,,
32,1997,1997-08-31,1,24.184,TEN,,OAK,W 24-21,,
33,1997,1997-09-07,2,24.191,TEN,@,MIA,L 13-16,,
34,1997,1997-09-21,4,24.205,BUF,,IND,W 37-35,,
35,1997,1997-09-28,4,24.212,TEN,@,PIT,L 24-37,,
36,1997,1997-10-05,5,24.219,TEN,@,SEA,L 13-16,,
37,1997,1997-10-12,6,24.226,TEN,,CIN,W 30-7,,1.0
38,1997,1997-10-19,7,24.233,TEN,,WAS,W 28-14,,1.0
39,1997,1997-10-26,8,24.240,TEN,@,ARI,W 41-14,,1.0
40,1997,1997-11-09,10,24.254,TEN,,NYG,W 10-6,,
41,1997,1997-11-16,11,24.261,TEN,@,JAX,L 9-17,,1.0
42,1997,1997-11-23,12,24.268,TEN,,BUF,W 31-14,,
43,1997,1997-11-27,13,24.272,TEN,@,DAL,W 27-14,,1.0
44,1997,1997-12-04,14,24.279,TEN,@,CIN,L 14-41,,
45,1997,1997-12-14,15,24.289,MIA,@,IND,L 0-41,,
46,1997,1997-12-14,15,24.289,TEN,@,BAL,L 19-21,,2.0
47,1997,1997-12-21,16,24.296,TEN,,PIT,W 16-6,,
48,1998,1998-09-06,1,25.190,TEN,@,CIN,W 23-14,,
49,1998,1998-09-13,2,25.197,TEN,,SDG,L 7-13,,
50,1998,1998-09-20,3,25.204,TEN,@,NWE,L 16-27,,0.5
51,1998,1998-09-27,4,25.211,TEN,,JAX,L 22-27,,
52,1998,1998-10-18,6,25.232,TEN,,CIN,W 44-14,,
53,1998,1998-10-25,7,25.239,TEN,,CHI,L 20-23,,
54,1998,1998-11-01,8,25.246,TEN,@,PIT,W 41-31,,
55,1998,1998-11-08,9,25.253,TEN,@,TAM,W 31-22,,
56,1998,1998-11-15,10,25.260,TEN,,PIT,W 23-14,,0.5
57,1998,1998-11-22,11,25.267,TEN,,NYJ,L 3-24,,
58,1998,1998-11-29,12,25.274,TEN,@,SEA,L 18-20,,
59,1998,1998-12-13,14,25.288,TEN,@,JAX,W 16-13,,
60,1998,1998-12-20,15,25.295,TEN,@,GNB,L 22-30,,
