ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1983,1983-09-04,1,23.232,RAM,@,NYG,W 16-6,,,,,,
2,1983,1983-09-11,2,23.239,RAM,,NOR,W 30-27,,,,,,
3,1983,1983-09-18,3,23.246,RAM,@,GNB,L 24-27,,,,,,
4,1983,1983-09-25,4,23.253,RAM,@,NYJ,L 24-27,,,,,,
5,1983,1983-10-02,5,23.260,RAM,,DET,W 21-10,,,,,,
6,1983,1983-10-09,6,23.267,RAM,@,SFO,W 10-7,,,,,,
7,1983,1983-10-16,7,23.274,RAM,,ATL,W 27-21,,,,,,
8,1983,1983-10-23,8,23.281,RAM,,SFO,L 35-45,,,,,,
9,1983,1983-10-30,9,23.288,RAM,@,MIA,L 14-30,,,,,,
10,1983,1983-11-06,10,23.295,RAM,,CHI,W 21-14,,,,,,
11,1983,1983-11-14,11,23.303,RAM,@,ATL,W 36-13,,,,,,
12,1983,1983-11-20,12,23.309,RAM,,WAS,L 20-42,,,,,,
13,1983,1983-11-27,13,23.316,RAM,,BUF,W 41-17,,,,,,
14,1983,1983-12-04,14,23.323,RAM,@,PHI,L 9-13,,,,,,
15,1983,1983-12-11,15,23.330,RAM,,NWE,L 7-21,,,,,,
16,1983,1983-12-18,16,23.337,RAM,@,NOR,W 26-24,,,,,,
17,1984,1984-09-03,1,24.232,RAM,,DAL,L 13-20,,,,,,
18,1984,1984-09-09,2,24.238,RAM,,CLE,W 20-17,,,,,,
19,1984,1984-09-16,3,24.245,RAM,@,PIT,L 14-24,,,,,,
20,1984,1984-09-23,4,24.252,RAM,@,CIN,W 24-14,,,,,,
21,1984,1984-09-30,5,24.259,RAM,,NYG,W 33-12,,,,,,
22,1984,1984-10-07,6,24.266,RAM,,ATL,L 28-30,,,,,,
23,1984,1984-10-14,7,24.273,RAM,@,NOR,W 28-10,,,,,,
24,1984,1984-10-22,8,24.281,RAM,@,ATL,W 24-10,,,,,,
25,1984,1984-10-28,9,24.287,RAM,,SFO,L 0-33,,,,,,
26,1984,1984-11-04,10,24.294,RAM,@,STL,W 16-13,,,,,,
27,1984,1984-11-11,11,24.301,RAM,,CHI,W 29-13,,,,,,
28,1984,1984-11-18,12,24.308,RAM,@,GNB,L 6-31,,,,,,
29,1984,1984-11-25,13,24.315,RAM,@,TAM,W 34-33,,,,,,
30,1984,1984-12-02,14,24.322,RAM,,NOR,W 34-21,,,,,,
31,1984,1984-12-09,15,24.329,RAM,,HOU,W 27-16,,,,,,
32,1984,1984-12-14,16,24.334,RAM,@,SFO,L 16-19,,,,,,
33,1985,1985-09-08,1,25.236,RAM,,DEN,W 20-16,,,,,,
34,1985,1985-09-15,2,25.243,RAM,@,PHI,W 17-6,,,,,,
35,1985,1985-09-23,3,25.251,RAM,@,SEA,W 35-24,,,,,,
36,1985,1985-09-29,4,25.257,RAM,,ATL,W 17-6,,,,,,
37,1985,1985-10-06,5,25.264,RAM,,MIN,W 13-10,,,,,,
38,1985,1985-10-13,6,25.271,RAM,@,TAM,W 31-27,,,,,,
39,1985,1985-10-20,7,25.278,RAM,@,KAN,W 16-0,,,,,,
40,1985,1985-10-27,8,25.285,RAM,,SFO,L 14-28,,,,,,
41,1985,1985-11-03,9,25.292,RAM,,NOR,W 28-10,,,,,,
42,1985,1985-11-10,10,25.299,RAM,@,NYG,L 19-24,,,,,,
43,1985,1985-11-17,11,25.306,RAM,@,ATL,L 14-30,,,,,,
44,1985,1985-11-24,12,25.313,RAM,,GNB,W 34-17,,,,,,
45,1985,1985-12-01,13,25.320,RAM,@,NOR,L 3-29,,,,,,
46,1985,1985-12-09,14,25.328,RAM,@,SFO,W 27-20,,,,,,
47,1985,1985-12-15,15,25.334,RAM,,STL,W 46-14,,,,,,
48,1985,1985-12-23,16,25.342,RAM,,RAI,L 6-16,,,,,,
49,1986,1986-09-07,1,26.235,RAM,@,STL,W 16-10,,,,,,
50,1986,1986-09-14,2,26.242,RAM,,SFO,W 16-13,0,0,0.0,1,1,0
51,1986,1986-09-21,3,26.249,RAM,@,IND,W 24-7,,,,,,
52,1986,1986-09-28,4,26.256,RAM,@,PHI,L 20-34,,,,,,
53,1986,1986-10-05,5,26.263,RAM,,TAM,W 26-20,,,,,,
54,1986,1986-10-12,6,26.270,RAM,@,ATL,L 14-26,,,,,,
55,1986,1986-10-19,7,26.277,RAM,,DET,W 14-10,,,,,,
56,1986,1986-10-26,8,26.284,RAM,,ATL,W 14-7,1,6,0.0,1,22,1
57,1986,1986-11-03,9,26.292,RAM,@,CHI,W 20-17,,,,,,
58,1986,1986-11-09,10,26.298,RAM,@,NOR,L 0-6,,,,,,
59,1986,1986-11-16,11,26.305,RAM,,NWE,L 28-30,,,,,,
60,1986,1986-11-23,12,26.312,RAM,,NOR,W 26-13,,,,,,
61,1986,1986-11-30,13,26.319,RAM,@,NYJ,W 17-3,,,,,,
62,1986,1986-12-07,14,26.326,RAM,,DAL,W 29-10,,,,,,
63,1986,1986-12-14,15,26.333,RAM,,MIA,L 31-37,,,,,,
64,1986,1986-12-19,16,26.338,RAM,@,SFO,L 14-24,,,,,,
65,1987,1987-10-26,6,27.284,RAM,@,CLE,L 17-30,,,,,,
66,1987,1987-11-01,7,27.290,RAM,,SFO,L 10-31,,,,,,
67,1987,1987-11-08,8,27.297,RAM,,NOR,L 14-31,,,,,,
68,1987,1987-11-15,9,27.304,RAM,@,STL,W 27-24,,,,,,
69,1988,1988-09-04,1,28.233,RAM,@,GNB,W 34-7,,,,,,
70,1988,1988-09-11,2,28.240,RAM,,DET,W 17-10,,,,,,
71,1988,1988-09-18,3,28.247,RAM,@,RAI,W 22-17,,,,,,
72,1988,1988-09-25,4,28.254,RAM,@,NYG,W 45-31,,,,,,
73,1988,1988-10-02,5,28.261,RAM,,PHO,L 27-41,,,,,,
74,1988,1988-10-09,6,28.268,RAM,@,ATL,W 33-0,,,,,,
75,1988,1988-10-16,7,28.275,RAM,,SFO,L 21-24,,,,,,
76,1988,1988-10-23,8,28.282,RAM,,SEA,W 31-10,,,,,,
77,1988,1988-10-30,9,28.289,RAM,@,NOR,W 12-10,,,,,,
78,1988,1988-11-06,10,28.296,RAM,@,PHI,L 24-30,,,,,,
79,1988,1988-11-13,11,28.303,RAM,,NOR,L 10-14,0,0,0.0,1,0,0
80,1988,1988-11-20,12,28.310,RAM,,SDG,L 24-38,,,,,,
81,1989,1989-10-22,7,29.280,RAM,,NOR,L 21-40,0,0,0.5,0,0,0
82,1989,1989-10-29,8,29.287,RAM,@,CHI,L 10-20,,,,,,
83,1989,1989-11-05,9,29.294,RAM,@,MIN,L 21-23,,,,,,
84,1989,1989-11-12,10,29.301,RAM,,NYG,W 31-10,,,,,,
85,1989,1989-11-19,11,29.308,RAM,,PHO,W 37-14,,,,,,
86,1989,1989-11-26,12,29.315,RAM,@,NOR,W 20-17,,,,,,
