ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1978,1978-09-03,1,22.154,DET,,GNB,L 7-13
2,1978,1978-10-15,7,22.196,DET,@,ATL,L 0-14
3,1978,1978-10-22,8,22.203,DET,,SDG,W 31-14
4,1978,1978-10-29,9,22.210,DET,@,CHI,W 21-17
5,1978,1978-11-05,10,22.217,DET,@,MIN,L 7-17
6,1978,1978-11-12,11,22.224,DET,,TAM,W 34-23
7,1978,1978-11-19,12,22.231,DET,@,OAK,L 17-29
8,1978,1978-11-23,13,22.235,DET,,DEN,W 17-14
9,1978,1978-12-03,14,22.245,DET,@,STL,L 14-21
10,1978,1978-12-09,15,22.251,DET,,MIN,W 45-14
11,1978,1978-12-17,16,22.259,DET,,SFO,W 33-14
