ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1967,1967-09-17,1,22.041,NOR,,RAM,L 13-27,4,40,10.00,0,1,-6,-6.00,0,4,172,43.00,1,2,1,0.50,0,1,6
2,1967,1967-09-24,2,22.048,NOR,,WAS,L 10-30,4,47,11.75,0,2,11,5.50,0,1,20,20.00,0,2,0,0.00,0,0,0
3,1967,1967-10-01,3,22.055,NOR,,CLE,L 7-42,8,77,9.63,0,1,19,19.00,0,0,0,,0,0,0,,0,0,0
4,1967,1967-10-08,4,22.062,NOR,@,NYG,L 21-27,2,28,14.00,1,2,17,8.50,0,1,16,16.00,0,0,0,,0,1,6
5,1967,1967-10-22,6,22.076,NOR,@,SFO,L 13-27,1,15,15.00,0,0,0,,0,4,105,26.25,0,0,0,,0,0,0
6,1967,1967-10-29,7,22.083,NOR,,PIT,L 10-14,0,0,,0,0,0,,0,2,40,20.00,0,0,0,,0,0,0
7,1967,1967-11-05,8,22.090,NOR,,PHI,W 31-24,0,0,,0,0,0,,0,1,53,53.00,0,0,0,,0,0,0
8,1967,1967-11-12,9,22.097,NOR,,DAL,L 10-27,1,11,11.00,0,0,0,,0,2,55,27.50,0,1,4,4.00,0,0,0
9,1967,1967-11-19,10,22.104,NOR,@,PHI,L 21-48,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
10,1967,1967-11-26,11,22.111,NOR,,ATL,W 27-24,1,35,35.00,0,0,0,,0,0,0,,0,1,8,8.00,0,0,0
11,1967,1967-12-03,12,22.118,NOR,@,STL,L 20-31,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1967,1967-12-10,13,22.125,NOR,@,BAL,L 10-30,0,0,,0,1,0,0.00,0,0,0,,0,0,0,,0,0,0
13,1967,1967-12-17,14,22.132,NOR,@,WAS,W 30-14,0,0,,0,0,0,,0,1,20,20.00,0,0,0,,0,0,0
14,1968,1968-09-15,1,23.039,NOR,,CLE,L 10-24,2,16,8.00,0,0,0,,0,3,73,24.33,0,2,9,4.50,0,0,0
15,1968,1968-09-22,2,23.046,NOR,,WAS,W 37-17,3,54,18.00,0,0,0,,0,0,0,,0,2,8,4.00,0,0,0
16,1968,1968-09-29,3,23.053,NOR,,STL,L 20-21,3,32,10.67,0,1,7,7.00,0,1,25,25.00,0,2,14,7.00,0,0,0
17,1968,1968-10-06,4,23.060,NOR,@,NYG,L 21-38,2,20,10.00,0,0,0,,0,1,26,26.00,0,1,5,5.00,0,0,0
18,1968,1968-10-13,5,23.067,NOR,,MIN,W 20-17,3,55,18.33,0,0,0,,0,2,49,24.50,0,3,38,12.67,0,0,0
19,1968,1968-10-20,6,23.074,NOR,@,PIT,W 16-12,5,58,11.60,0,0,0,,0,1,11,11.00,0,2,-20,-10.00,0,0,0
