ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1961,1961-09-17,1,25.295,NYG,,STL,L 10-21,0,0,,0,0,0,,0,2,30,15.00,0,3,24,8.00,0,0,0
2,1961,1961-09-24,2,25.302,NYG,@,PIT,W 17-14,0,0,,0,0,0,,0,2,42,21.00,0,1,3,3.00,0,0,0
3,1961,1961-10-01,3,25.309,NYG,@,WAS,W 24-21,0,0,,0,0,0,,0,0,0,,0,1,4,4.00,0,0,0
4,1961,1961-10-08,4,25.316,NYG,@,STL,W 24-9,5,13,2.60,0,0,0,,0,0,0,,0,3,11,3.67,0,0,0
5,1961,1961-10-15,5,25.323,NYG,@,DAL,W 31-10,3,18,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
6,1961,1961-10-22,6,25.330,NYG,,RAM,W 24-14,13,38,2.92,0,2,1,0.50,0,0,0,,0,0,0,,0,0,0
7,1961,1961-10-29,7,25.337,NYG,,DAL,L 16-17,7,13,1.86,0,1,2,2.00,0,0,0,,0,0,0,,0,0,0
8,1961,1961-11-05,8,25.344,NYG,,WAS,W 53-0,6,31,5.17,1,1,19,19.00,0,0,0,,0,2,19,9.50,0,1,6
9,1961,1961-11-12,9,25.351,NYG,,PHI,W 38-21,7,18,2.57,0,0,0,,0,0,0,,0,1,1,1.00,0,0,0
10,1961,1961-11-26,11,26.000,NYG,@,CLE,W 37-21,0,0,,0,0,0,,0,2,77,38.50,0,2,8,4.00,0,0,0
11,1961,1961-12-03,12,26.007,NYG,@,GNB,L 17-20,1,-1,-1.00,0,0,0,,0,2,52,26.00,0,0,0,,0,0,0
12,1961,1961-12-10,13,26.014,NYG,@,PHI,W 28-24,7,34,4.86,0,0,0,,0,3,60,20.00,0,1,7,7.00,0,0,0
13,1961,1961-12-17,14,26.021,NYG,,CLE,T 7-7,16,52,3.25,0,2,9,4.50,1,1,12,12.00,0,3,13,4.33,0,1,6
