ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
28,2010,2010-09-12,1,26.317,SEA,,SFO,W 31-6,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
29,2010,2010-09-19,2,26.324,SEA,@,DEN,L 14-31,,2,2,30,15.00,1,100.0%,15.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
30,2010,2010-09-26,3,26.331,SEA,,SDG,W 27-20,,,,,,,0.0%,,,,,,,,,,,,,,,
31,2010,2010-10-03,4,26.338,SEA,@,STL,L 3-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
32,2010,2010-10-17,5,26.352,SEA,@,CHI,W 23-20,,,,,,,0.0%,,,,,,,,,,,,,,,
33,2010,2010-10-24,6,26.359,SEA,,ARI,W 22-10,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
34,2010,2010-10-31,7,27.001,SEA,@,OAK,L 3-33,,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
35,2010,2010-11-07,8,27.008,SEA,,NYG,L 7-41,,1,1,36,36.00,1,100.0%,36.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
36,2010,2010-11-14,9,27.015,SEA,@,ARI,W 36-18,*,5,4,60,15.00,0,80.0%,12.00,2,17,8.50,0,0,0,,0,,0,0,0.0,0,1
37,2010,2010-11-21,10,27.022,SEA,@,NOR,L 19-34,*,6,5,87,17.40,1,83.3%,14.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
38,2010,2010-11-28,11,27.029,SEA,,KAN,L 24-42,*,6,5,159,31.80,1,83.3%,26.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
39,2010,2010-12-05,12,27.036,SEA,,CAR,W 31-14,*,4,2,40,20.00,0,50.0%,10.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
40,2010,2010-12-19,14,27.050,SEA,,ATL,L 18-34,*,8,1,7,7.00,0,12.5%,0.88,0,0,,0,0,0,,0,1,0,2,0.0,0,0
41,2010,2010-12-26,15,27.057,SEA,@,TAM,L 15-38,*,4,2,18,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,1,0,2,0.0,0,0
42,2010,2011-01-02,16,27.064,SEA,,STL,W 16-6,,8,5,39,7.80,0,62.5%,4.88,0,0,,0,0,0,,0,,0,0,0.0,0,0
43,2011,2011-09-11,1,27.316,SEA,@,SFO,L 17-33,*,6,2,12,6.00,0,33.3%,2.00,1,13,13.00,0,0,0,,0,,0,0,0.0,0,0
44,2011,2011-09-18,2,27.323,SEA,@,PIT,L 0-24,*,6,4,35,8.75,0,66.7%,5.83,0,0,,0,0,0,,0,,0,0,0.0,0,0
45,2011,2011-09-25,3,27.330,SEA,,ARI,W 13-10,,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
46,2011,2011-10-02,4,27.337,SEA,,ATL,L 28-30,,4,3,25,8.33,1,75.0%,6.25,0,0,,0,0,0,,0,,1,6,0.0,0,0
47,2011,2011-10-09,5,27.344,SEA,@,NYG,W 36-25,*,10,6,51,8.50,1,60.0%,5.10,0,0,,0,0,0,,0,,1,6,0.0,1,0
48,2011,2011-10-23,6,27.358,SEA,@,CLE,L 3-6,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
49,2011,2011-10-30,7,28.000,SEA,,CIN,L 12-34,*,4,4,107,26.75,0,100.0%,26.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
50,2011,2011-11-06,8,28.007,SEA,@,DAL,L 13-23,*,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
51,2011,2011-11-13,9,28.014,SEA,,BAL,W 22-17,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
52,2011,2011-11-20,10,28.021,SEA,@,STL,W 24-7,,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
53,2011,2011-11-27,11,28.028,SEA,,WAS,L 17-23,,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
54,2011,2011-12-01,12,28.032,SEA,,PHI,W 31-14,,2,2,28,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
55,2011,2011-12-12,13,28.043,SEA,,STL,W 30-13,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
56,2011,2011-12-18,14,28.049,SEA,@,CHI,W 38-14,,3,1,43,43.00,0,33.3%,14.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
57,2011,2011-12-24,15,28.055,SEA,,SFO,L 17-19,*,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
58,2011,2012-01-01,16,28.063,SEA,@,ARI,L 20-23,*,7,3,37,12.33,0,42.9%,5.29,0,0,,0,0,0,,0,,0,0,0.0,0,0
59,2012,2012-09-09,1,28.315,SEA,@,ARI,L 16-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
60,2012,2012-09-16,2,28.322,SEA,,DAL,W 27-7,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
61,2012,2012-09-24,3,28.330,SEA,,GNB,W 14-12,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
62,2012,2012-09-30,4,28.336,SEA,@,STL,L 13-19,,,,,,,0.0%,,,,,,,,,,,,,,,
63,2012,2012-10-07,5,28.343,SEA,@,CAR,W 16-12,,0,0,0,,0,0.0%,,1,11,11.00,0,0,0,,0,,0,0,0.0,0,0
64,2012,2012-10-14,6,28.350,SEA,,NWE,W 24-23,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
65,2012,2012-10-18,7,28.354,SEA,@,SFO,L 6-13,,4,3,50,16.67,0,75.0%,12.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
66,2012,2012-10-28,8,28.364,SEA,@,DET,L 24-28,,,0,0,,0,0.0%,,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
67,2013,2013-09-12,2,29.317,NYJ,@,NWE,L 10-13,,,,,,,0.0%,,,,,,,,,,,,,,,
68,2013,2013-09-22,3,29.327,NYJ,,BUF,W 27-20,,,,,,,0.0%,,,,,,,,,,,,,,,
69,2013,2013-09-29,4,29.334,NYJ,@,TEN,L 13-38,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
