ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
18,1989,1989-09-17,2,23.178,KAN,,RAI,W 24-19,3,25,8.33,0,,1,18,18.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
19,1989,1989-09-24,3,23.185,KAN,@,SDG,L 6-21,2,6,3.00,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
20,1989,1989-10-01,4,23.192,KAN,,CIN,L 17-21,3,6,2.00,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,1,14,14.00,0,0,0
21,1989,1989-10-08,5,23.199,KAN,@,SEA,W 20-16,4,15,3.75,0,,2,13,6.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
22,1989,1989-10-15,6,23.206,KAN,@,RAI,L 14-20,3,5,1.67,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
23,1989,1989-10-22,7,23.213,KAN,,DAL,W 36-28,3,11,3.67,1,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
24,1989,1989-10-29,8,23.220,KAN,@,PIT,L 17-23,2,10,5.00,0,,2,8,4.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
25,1989,1989-11-05,9,23.227,KAN,,SEA,W 20-10,3,8,2.67,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
26,1989,1989-11-12,10,23.234,KAN,,DEN,L 13-16,18,57,3.17,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,1,0,0.00,0,0,0
27,1989,1989-11-19,11,23.241,KAN,@,CLE,T 10-10,0,0,,0,,0,0,,0,,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
28,1989,1989-11-26,12,23.248,KAN,,HOU,W 34-0,1,4,4.00,1,,1,10,10.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
29,1989,1989-12-03,13,23.255,KAN,,MIA,W 26-21,6,51,8.50,0,,2,20,10.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
30,1989,1989-12-10,14,23.262,KAN,@,GNB,W 21-3,7,26,3.71,0,,1,9,9.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
31,1989,1989-12-17,15,23.269,KAN,,SDG,L 13-20,1,1,1.00,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
32,1989,1989-12-24,16,23.276,KAN,@,MIA,W 27-24,1,6,6.00,1,,1,6,6.00,0,,,0,0,,0,0,0,,0,,,,1,2,2.00,0,1,6
33,1990,1990-11-25,11,24.247,KAN,@,RAI,W 27-24,0,0,,0,,0,0,,0,,,,,,,,,,,,,,0,0,,0,0,
34,1990,1990-12-02,12,24.254,KAN,@,NWE,W 37-7,2,7,3.50,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
35,1990,1990-12-09,13,24.261,KAN,,DEN,W 31-20,0,0,,0,,0,0,,0,,,0,0,,0,0,0,,,,,,1,12,12.00,0,0,0
36,1990,1990-12-16,14,24.268,KAN,,HOU,L 10-27,1,8,8.00,0,,1,5,5.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
37,1990,1990-12-23,15,24.275,KAN,@,SDG,W 24-21,0,0,,0,,0,0,,0,,,0,0,,0,0,0,,,,,,3,46,15.33,0,0,0
38,1990,1990-12-29,16,24.281,KAN,@,CHI,W 21-10,0,0,,0,,0,0,,0,,,0,0,,0,0,0,,,,,,1,23,23.00,0,0,0
39,1991,1991-09-01,1,25.162,KAN,,ATL,W 14-3,1,-2,-2.00,0,,1,-3,-3.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
40,1991,1991-09-08,2,25.169,KAN,,NOR,L 10-17,0,0,,0,,0,0,,0,,,,,,,,,,,,,,0,0,,0,0,
41,1991,1991-09-16,3,25.177,KAN,@,HOU,L 7-17,0,0,,0,,0,0,,0,,,0,0,,0,0,0,,,,,,1,15,15.00,0,0,0
42,1991,1991-09-22,4,25.183,KAN,,SEA,W 20-13,0,0,,0,,4,54,13.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
43,1991,1991-09-29,5,25.190,KAN,@,SDG,W 14-13,1,2,2.00,0,,0,0,,0,,,0,0,,0,0,0,,,,,,1,11,11.00,0,0,0
44,1991,1991-10-07,6,25.198,KAN,,BUF,W 33-6,0,0,,0,,0,0,,0,,,,,,,,,,,,,,0,0,,0,0,
45,1991,1991-10-13,7,25.204,KAN,,MIA,W 42-7,0,0,,0,,1,4,4.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
46,1991,1991-10-20,8,25.211,KAN,@,DEN,L 16-19,0,0,,0,,0,0,,0,,,0,0,,0,0,0,,,,,,1,23,23.00,0,0,0
47,1991,1991-10-28,9,25.219,KAN,,RAI,W 24-21,0,0,,0,,0,0,,0,,,,,,,,,,,,,,0,0,,0,0,
48,1991,1991-11-10,10,25.232,KAN,@,RAM,W 27-20,0,0,,0,,0,0,,0,,,,,,,,,,,,,,0,0,,0,0,
49,1991,1991-11-17,11,25.239,KAN,,DEN,L 20-24,0,0,,0,,0,0,,0,,,,,,,,,,,,,,0,0,,0,0,
50,1991,1991-11-24,12,25.246,KAN,@,CLE,L 15-20,0,0,,0,,0,0,,0,,,,,,,,,,,,,,0,0,,0,0,
51,1991,1991-12-01,13,25.253,KAN,@,SEA,W 19-6,2,2,1.00,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
52,1991,1991-12-08,14,25.260,KAN,,SDG,W 20-17,0,0,,0,,0,0,,0,,,0,0,,0,0,0,,,,,,1,7,7.00,0,0,0
53,1991,1991-12-14,15,25.266,KAN,@,SFO,L 14-28,2,11,5.50,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
54,1991,1991-12-22,16,25.274,KAN,@,RAI,W 27-21,0,0,,0,,0,0,,0,,,,,,,,,,,,,,0,0,,0,0,
55,1992,1992-09-14,1,26.175,MIA,@,CLE,W 27-23,1,0,0.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
56,1992,1992-09-20,2,26.181,MIA,,RAM,W 26-10,0,0,,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
57,1992,1992-09-27,3,26.188,MIA,@,SEA,W 19-17,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
58,1992,1992-10-04,4,26.195,MIA,@,BUF,W 37-10,1,0,0.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
59,1992,1992-10-11,5,26.202,MIA,,ATL,W 21-17,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
60,1992,1992-10-18,6,26.209,MIA,,NWE,W 38-17,2,7,3.50,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
61,1992,1992-10-25,7,26.216,MIA,,IND,L 20-31,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
62,1992,1992-11-01,8,26.223,MIA,@,NYJ,L 14-26,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
63,1992,1992-11-08,9,26.230,MIA,@,IND,W 28-0,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
64,1992,1992-11-16,10,26.238,MIA,,BUF,L 20-26,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
65,1992,1992-11-22,11,26.244,MIA,,HOU,W 19-16,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
66,1992,1992-11-29,12,26.251,MIA,@,NOR,L 13-24,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
67,1992,1992-12-06,13,26.258,MIA,@,SFO,L 3-27,0,0,,0,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
68,1992,1992-12-14,14,26.266,MIA,,RAI,W 20-7,0,0,,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
69,1992,1992-12-20,15,26.272,MIA,,NYJ,W 19-17,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
70,1992,1992-12-27,16,26.279,MIA,@,NWE,W 16-13,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
71,1993,1993-09-05,1,27.166,MIA,@,IND,W 24-20,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
72,1993,1993-09-12,2,27.173,MIA,,NYJ,L 14-24,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
73,1993,1993-09-26,3,27.187,MIA,@,BUF,W 22-13,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
74,1993,1993-10-04,4,27.195,MIA,,WAS,W 17-10,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
75,1993,1993-10-10,5,27.201,MIA,@,CLE,W 24-14,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
76,1993,1993-10-24,6,27.215,MIA,,IND,W 41-27,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,7,7.00,0,0,0
77,1993,1993-10-31,7,27.222,MIA,,KAN,W 30-10,3,11,3.67,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
78,1993,1993-11-07,8,27.229,MIA,@,NYJ,L 10-27,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
79,1993,1993-11-14,9,27.236,MIA,@,PHI,W 19-14,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
80,1993,1993-11-21,10,27.243,MIA,,NWE,W 17-13,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
81,1993,1993-11-25,11,27.247,MIA,@,DAL,W 16-14,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
82,1993,1993-12-05,12,27.257,MIA,,NYG,L 14-19,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
83,1993,1993-12-13,13,27.265,MIA,,PIT,L 20-21,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
84,1993,1993-12-19,14,27.271,MIA,,BUF,L 34-47,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
85,1993,1993-12-27,15,27.279,MIA,@,SDG,L 20-45,2,2,1.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
86,1993,1994-01-02,16,27.285,MIA,@,NWE,L 27-33,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
87,1994,1994-09-04,1,28.165,MIA,,NWE,W 39-35,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
88,1994,1994-09-11,2,28.172,MIA,@,GNB,W 24-14,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
89,1994,1994-09-18,3,28.179,MIA,,NYJ,W 28-14,2,-3,-1.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
90,1994,1994-09-25,4,28.186,MIA,@,MIN,L 35-38,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
91,1994,1994-10-02,5,28.193,MIA,@,CIN,W 23-7,2,13,6.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
92,1994,1994-10-09,6,28.200,MIA,@,BUF,L 11-21,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
93,1994,1994-10-16,7,28.207,MIA,,RAI,W 20-17,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
94,1994,1994-10-30,8,28.221,MIA,@,NWE,W 23-3,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
95,1994,1994-11-06,9,28.228,MIA,,IND,W 22-21,0,0,,0,9,8,34,4.25,0,88.9%,3.78,0,0,,0,0,0,,,,,,0,0,,0,0,0
96,1994,1994-11-13,10,28.235,MIA,,CHI,L 14-17,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
97,1994,1994-11-20,11,28.242,MIA,@,PIT,L 13-16,0,0,,0,5,5,15,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
98,1994,1994-11-27,12,28.249,MIA,@,NYJ,W 28-24,1,1,1.00,0,8,5,31,6.20,0,62.5%,3.88,0,0,,0,0,0,,,,,,0,0,,0,0,0
99,1994,1994-12-04,13,28.256,MIA,,BUF,L 31-42,0,0,,0,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
100,1994,1994-12-12,14,28.264,MIA,,KAN,W 45-28,0,0,,0,3,3,37,12.33,0,100.0%,12.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
101,1994,1994-12-18,15,28.270,MIA,@,IND,L 6-10,3,5,1.67,0,3,2,4,2.00,0,66.7%,1.33,0,0,,0,0,0,,,,,,1,12,12.00,0,0,0
102,1994,1994-12-25,16,28.277,MIA,,DET,W 27-20,0,0,,0,3,3,24,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
103,1995,1995-10-29,8,29.220,PHI,,STL,W 20-9,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,3,3.00,0,0,0
104,1995,1995-11-06,9,29.228,PHI,@,DAL,L 12-34,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
105,1995,1995-11-12,10,29.234,PHI,,DEN,W 31-13,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
106,1995,1995-11-19,11,29.241,PHI,,NYG,W 28-19,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
107,1995,1995-11-26,12,29.248,PHI,@,WAS,W 14-7,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
108,1995,1995-12-03,13,29.255,PHI,@,SEA,L 14-26,0,0,,0,0,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
109,1995,1995-12-10,14,29.262,PHI,,DAL,W 20-17,0,0,,0,0,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
110,1995,1995-12-17,15,29.269,PHI,,ARI,W 21-20,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
111,1995,1995-12-24,16,29.276,PHI,@,CHI,L 14-20,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
