ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2012,2012-09-09,1,22.008,TEN,,NWE,L 13-34,,0,0,,0,0.0,1,2
2,2012,2012-09-16,2,22.015,TEN,@,SDG,L 10-38,,0,0,,0,1.0,2,2
3,2012,2012-09-23,3,22.022,TEN,,DET,W 44-41,,0,0,,0,0.0,3,2
4,2012,2012-09-30,4,22.029,TEN,@,HOU,L 14-38,,0,0,,0,0.0,0,1
5,2012,2012-10-07,5,22.036,TEN,@,MIN,L 7-30,,0,0,,0,1.0,3,2
6,2012,2012-10-11,6,22.040,TEN,,PIT,W 26-23,,0,0,,0,0.0,2,4
7,2012,2012-10-21,7,22.050,TEN,@,BUF,W 35-34,,0,0,,0,0.0,1,0
8,2012,2012-10-28,8,22.057,TEN,,IND,L 13-19,,,,,,,,
9,2012,2012-11-04,9,22.064,TEN,,CHI,L 20-51,,0,0,,0,0.0,1,0
10,2012,2012-11-11,10,22.071,TEN,@,MIA,W 37-3,,0,0,,0,0.0,1,0
11,2012,2012-11-25,11,22.085,TEN,@,JAX,L 19-24,,0,0,,0,0.0,1,0
12,2012,2012-12-02,12,22.092,TEN,,HOU,L 10-24,,0,0,,0,0.0,2,0
13,2012,2012-12-09,13,22.099,TEN,@,IND,L 23-27,,0,0,,0,0.0,1,1
14,2012,2012-12-17,14,22.107,TEN,,NYJ,W 14-10,,0,0,,0,0.0,0,1
15,2012,2012-12-23,15,22.113,TEN,@,GNB,L 7-55,,0,0,,0,1.0,3,0
16,2012,2012-12-30,16,22.120,TEN,,JAX,W 38-20,,0,0,,0,0.0,0,0
17,2013,2013-09-08,1,23.007,TEN,@,PIT,W 16-9,,0,0,,0,0.0,1,0
18,2013,2013-09-15,2,23.014,TEN,@,HOU,L 24-30,,,,,,,,
19,2013,2013-09-22,3,23.021,TEN,,SDG,W 20-17,,,,,,,,
20,2013,2013-09-29,4,23.028,TEN,,NYJ,W 38-13,,0,0,,0,0.0,1,1
21,2013,2013-10-06,5,23.035,TEN,,KAN,L 17-26,,,,,,,,
22,2013,2013-10-13,6,23.042,TEN,@,SEA,L 13-20,*,0,0,,0,0.0,2,1
23,2013,2013-10-20,7,23.049,TEN,,SFO,L 17-31,,0,0,,0,0.0,1,0
24,2013,2013-11-03,8,23.063,TEN,@,STL,W 28-21,,0,0,,0,0.0,3,0
25,2013,2013-11-10,9,23.070,TEN,,JAX,L 27-29,,0,0,,0,1.0,2,0
26,2013,2013-11-14,10,23.074,TEN,,IND,L 27-30,,0,0,,0,0.0,1,1
27,2013,2013-12-08,13,23.098,TEN,@,DEN,L 28-51,,,,,,,,
28,2013,2013-12-22,15,23.112,TEN,@,JAX,W 20-16,,,,,,,,
29,2013,2013-12-29,16,23.119,TEN,,HOU,W 16-10,,0,0,,0,0.0,0,1
30,2014,2014-09-14,2,24.013,TEN,,DAL,L 10-26,,0,0,,0,0.0,1,1
31,2014,2014-09-28,4,24.027,TEN,@,IND,L 17-41,*,0,0,,0,0.0,1,2
32,2014,2014-10-05,5,24.034,TEN,,CLE,L 28-29,,,,,,,,
33,2014,2014-10-12,6,24.041,TEN,,JAX,W 16-14,,0,0,,0,0.0,1,0
34,2014,2014-10-19,7,24.048,TEN,@,WAS,L 17-19,*,0,0,,0,0.0,0,3
35,2014,2014-10-26,8,24.055,TEN,,HOU,L 16-30,,0,0,,0,0.0,1,0
36,2014,2014-11-09,9,24.069,TEN,@,BAL,L 7-21,,,,,,,,
37,2014,2014-11-17,10,24.077,TEN,,PIT,L 24-27,,0,0,,0,0.0,1,0
38,2014,2014-11-23,11,24.083,TEN,@,PHI,L 24-43,*,0,0,,0,0.0,1,0
39,2014,2014-11-30,12,24.090,TEN,@,HOU,L 21-45,,,,,,,,
40,2014,2014-12-07,13,24.097,TEN,,NYG,L 7-36,,1,0,0.00,0,0.0,0,0
41,2014,2014-12-28,16,24.118,TEN,,IND,L 10-27,,0,0,,0,0.0,1,0
42,2015,2015-09-13,1,25.012,TEN,@,TAM,W 42-14,,0,0,,0,0.0,2,1
43,2015,2015-09-20,2,25.019,TEN,@,CLE,L 14-28,,0,0,,0,0.0,0,0
44,2015,2015-09-27,3,25.026,TEN,,IND,L 33-35,,0,0,,0,0.0,0,0
45,2015,2015-10-18,5,25.047,TEN,,MIA,L 10-38,,0,0,,0,0.0,0,0
46,2015,2015-10-25,6,25.054,TEN,,ATL,L 7-10,,0,0,,0,0.0,0,0
