ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1990,1990-10-21,7,24.010,DEN,@,IND,W 27-17,19,82,4.32,0,0,0,,0
2,1990,1990-11-11,9,24.031,DEN,@,SDG,L 7-19,1,-6,-6.00,0,1,10,10.00,0
3,1990,1990-11-18,10,24.038,DEN,,CHI,L 13-16,0,0,,0,2,35,17.50,0
4,1990,1990-11-22,11,24.042,DEN,@,DET,L 27-40,2,0,0.00,0,2,31,15.50,0
5,1990,1990-12-02,12,24.052,DEN,,RAI,L 20-23,0,0,,0,1,24,24.00,0
6,1990,1990-12-09,13,24.059,DEN,@,KAN,L 20-31,0,0,,0,3,65,21.67,0
7,1990,1990-12-16,14,24.066,DEN,,SDG,W 20-10,0,0,,0,1,22,22.00,0
8,1990,1990-12-23,15,24.073,DEN,@,SEA,L 12-17,1,5,5.00,0,1,8,8.00,0
9,1990,1990-12-30,16,24.080,DEN,,GNB,W 22-13,0,0,,0,2,19,9.50,0
