ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,1961,1961-09-17,2,23.238,NYT,@,BUF,L 31-41,4,4,100.0,1,3,33.3,0,7
2,1961,1961-10-01,4,23.252,NYT,,BOS,W 37-30,1,1,100.0,,,,0,1
3,1961,1961-10-29,7,23.280,NYT,@,OAK,W 14-6,2,2,100.0,,2,0.0,0,2
4,1961,1961-11-05,8,23.287,NYT,@,SDG,L 13-48,1,2,50.0,,,,0,1
5,1961,1961-11-11,9,23.293,NYT,,OAK,W 23-12,2,2,100.0,3,3,100.0,0,11
6,1961,1961-11-19,10,23.301,NYT,@,HOU,L 13-49,1,2,50.0,,,,0,1
7,1961,1961-11-23,11,23.305,NYT,,BUF,W 21-14,3,3,100.0,,2,0.0,0,3
8,1961,1961-12-03,12,23.315,NYT,,DTX,W 28-7,4,4,100.0,,2,0.0,0,4
9,1961,1961-12-10,13,23.322,NYT,,HOU,L 21-48,3,3,100.0,,,,0,3
10,1961,1961-12-17,14,23.329,NYT,@,DTX,L 24-35,3,3,100.0,1,3,33.3,0,6
11,1962,1962-09-16,2,24.237,NYT,@,SDG,L 14-40,2,2,100.0,,,,0,2
12,1962,1962-10-14,6,24.265,NYT,@,HOU,L 17-56,,,,,1,0.0,0,0
13,1963,1963-09-08,1,25.229,NYJ,@,BOS,L 14-38,2,2,100.0,,1,0.0,0,2
14,1963,1963-09-22,2,25.243,NYJ,,HOU,W 24-17,3,3,100.0,1,1,100.0,0,6
15,1963,1963-09-28,3,25.249,NYJ,,OAK,W 10-7,1,1,100.0,1,3,33.3,0,4
16,1963,1963-10-05,4,25.256,NYJ,,BOS,W 31-24,4,4,100.0,1,2,50.0,0,7
17,1963,1963-10-13,5,25.264,NYJ,@,SDG,L 20-24,2,2,100.0,2,4,50.0,0,8
18,1963,1963-10-20,6,25.271,NYJ,@,OAK,L 26-49,2,2,100.0,2,2,100.0,0,8
19,1963,1963-10-26,7,25.277,NYJ,,DEN,T 35-35,5,5,100.0,,,,0,5
20,1963,1963-11-02,8,25.284,NYJ,,SDG,L 7-53,1,1,100.0,,2,0.0,0,1
21,1963,1963-11-10,9,25.292,NYJ,@,HOU,L 27-31,3,3,100.0,,1,0.0,0,3
22,1963,1963-11-17,10,25.299,NYJ,@,DEN,W 14-9,2,2,100.0,,2,0.0,0,2
23,1963,1963-12-01,11,25.313,NYJ,,KAN,W 17-0,2,2,100.0,1,3,33.3,0,5
24,1963,1963-12-08,12,25.320,NYJ,@,BUF,L 14-45,2,2,100.0,,1,0.0,0,2
25,1963,1963-12-14,13,25.326,NYJ,,BUF,L 10-19,1,1,100.0,1,2,50.0,0,4
26,1964,1964-10-25,7,26.277,DEN,@,OAK,L 7-40,1,1,100.0,,1,0.0,0,1
27,1964,1964-11-01,8,26.284,DEN,@,KAN,L 39-49,4,4,100.0,1,2,50.0,0,7
28,1964,1964-11-08,9,26.291,DEN,,SDG,L 20-31,1,1,100.0,1,4,25.0,0,4
29,1964,1964-11-15,10,26.298,DEN,,NYJ,W 20-16,2,3,66.7,,2,0.0,0,2
30,1964,1964-11-20,11,26.303,DEN,@,BOS,L 7-12,1,1,100.0,,2,0.0,0,1
31,1964,1964-11-29,12,26.312,DEN,,OAK,T 20-20,2,2,100.0,2,6,33.3,0,8
32,1964,1964-12-13,13,26.326,DEN,,BUF,L 19-30,1,2,50.0,2,3,66.7,0,7
33,1964,1964-12-20,14,26.333,DEN,@,HOU,L 15-34,1,1,100.0,,2,0.0,0,1
