ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
55,1997,1997-10-19,7,25.314,PHI,,ARI,W 13-10,,1,1,100.0,2,3,66.7,0,7,0,0,,0
56,1997,1997-10-26,8,25.321,PHI,,DAL,W 13-12,,1,1,100.0,2,4,50.0,0,7,0,0,,0
57,1997,1997-11-02,9,25.328,PHI,@,ARI,L 21-31,,3,3,100.0,,1,0.0,0,3,0,0,,0
58,1997,1997-11-10,10,25.336,PHI,,SFO,L 12-24,,,,,2,2,100.0,0,6,0,0,,0
59,1997,1997-11-16,11,25.342,PHI,@,BAL,T 10-10,,1,1,100.0,1,2,50.0,0,4,0,0,,0
60,1997,1997-11-23,12,25.349,PHI,,PIT,W 23-20,,2,2,100.0,3,3,100.0,0,11,0,0,,0
61,1997,1997-11-30,13,25.356,PHI,,CIN,W 44-42,,5,5,100.0,3,3,100.0,0,14,0,0,,0
62,1997,1997-12-07,14,25.363,PHI,,NYG,L 21-31,,3,3,100.0,,1,0.0,0,3,0,0,,0
63,1997,1997-12-14,15,26.005,PHI,@,ATL,L 17-20,,2,2,100.0,1,1,100.0,0,5,0,0,,0
64,1997,1997-12-21,16,26.012,PHI,@,WAS,L 32-35,,3,3,100.0,1,1,100.0,0,6,0,0,,0
65,1998,1998-09-13,2,26.278,PHI,@,ATL,L 12-17,,,1,0.0,2,3,66.7,0,6,0,0,,0
66,1998,1998-09-20,3,26.285,PHI,@,ARI,L 3-17,,,,,1,1,100.0,0,3,0,0,,0
67,1998,1998-09-27,4,26.292,PHI,,KAN,L 21-24,,3,3,100.0,,,,0,3,,,,
68,1998,1998-10-04,5,26.299,PHI,@,DEN,L 16-41,,2,2,100.0,,,,0,2,,,,
69,1998,1998-10-11,6,26.306,PHI,,WAS,W 17-12,,2,2,100.0,1,2,50.0,0,5,0,0,,0
70,1998,1998-10-18,7,26.313,PHI,@,SDG,L 10-13,,1,1,100.0,1,2,50.0,0,4,0,0,,0
71,1998,1998-11-08,9,26.334,PHI,,DET,W 10-9,,1,1,100.0,1,1,100.0,0,4,0,0,,0
72,1998,1998-11-15,10,26.341,PHI,@,WAS,L 3-28,,,,,1,1,100.0,0,3,0,0,,0
73,1998,1998-11-22,11,26.348,PHI,@,NYG,L 0-20,,,,,,1,0.0,0,0,0,0,,0
74,1998,1998-11-29,12,26.355,PHI,@,GNB,L 16-24,,1,2,50.0,1,1,100.0,0,4,0,0,,0
75,1998,1998-12-03,13,26.359,PHI,,STL,W 17-14,,2,2,100.0,1,2,50.0,0,5,0,0,,0
76,1998,1998-12-13,14,27.004,PHI,,ARI,L 17-20,,2,2,100.0,1,2,50.0,0,5,0,0,,0
77,1998,1998-12-20,15,27.011,PHI,@,DAL,L 9-13,,,,,3,4,75.0,0,9,0,0,,0
78,1998,1998-12-27,16,27.018,PHI,,NYG,L 10-20,,1,1,100.0,1,1,100.0,0,4,0,0,,0
79,1999,1999-10-17,6,27.312,CHI,,PHI,L 16-20,,1,1,100.0,3,4,75.0,0,10,0,0,,0
80,1999,1999-10-24,7,27.319,CHI,@,TAM,L 3-6,,,,,1,2,50.0,0,3,0,0,,0
81,1999,1999-10-31,8,27.326,CHI,@,WAS,L 22-48,,2,2,100.0,,,,0,2,,,,
82,1999,1999-11-07,9,27.333,CHI,@,GNB,W 14-13,,2,2,100.0,,1,0.0,0,2,0,0,,0
83,1999,1999-11-14,10,27.340,CHI,,MIN,L 24-27,,3,3,100.0,1,2,50.0,0,6,0,0,,0
84,1999,1999-11-21,11,27.347,CHI,@,SDG,W 23-20,,2,2,100.0,3,4,75.0,0,11,0,0,,0
85,1999,1999-11-25,12,27.351,CHI,@,DET,L 17-21,,2,2,100.0,1,1,100.0,0,5,0,0,,0
86,1999,1999-12-05,13,27.361,CHI,,GNB,L 19-35,,1,1,100.0,2,3,66.7,0,7,0,0,,0
87,1999,1999-12-19,14,28.010,CHI,,DET,W 28-10,,4,4,100.0,,1,0.0,0,4,0,0,,0
88,1999,1999-12-26,15,28.017,CHI,@,STL,L 12-34,,,1,0.0,,,,0,0,,,,
