ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1994,1994-09-25,4,23.108,RAM,@,KAN,W 16-0,,0,0,,0,,,,
2,1994,1994-10-02,5,23.115,RAM,,ATL,L 5-8,,0,0,,0,1.0,0,0,0
3,1994,1994-10-09,6,23.122,RAM,@,GNB,L 17-24,,0,0,,0,,,,
4,1994,1994-10-16,7,23.129,RAM,,NYG,W 17-10,,0,0,,0,,,,
5,1994,1994-10-23,8,23.136,RAM,@,NOR,L 34-37,,0,0,,0,,,,
6,1994,1994-11-06,9,23.150,RAM,,DEN,W 27-21,,0,0,,0,,,,
7,1994,1994-11-13,10,23.157,RAM,,RAI,L 17-20,,0,0,,0,,,,
8,1994,1994-11-20,11,23.164,RAM,@,SFO,L 27-31,,0,0,,0,,,,
9,1994,1994-11-27,12,23.171,RAM,@,SDG,L 17-31,,1,16,16.00,0,0.0,0,0,0
10,1994,1994-12-04,13,23.178,RAM,,NOR,L 15-31,,0,0,,0,,,,
11,1995,1995-09-03,1,24.086,STL,@,GNB,W 17-14,,0,0,,0,1.0,0,0,0
12,1995,1995-09-10,2,24.093,STL,,NOR,W 17-13,,0,0,,0,2.0,0,0,0
13,1995,1995-09-17,3,24.100,STL,@,CAR,W 31-10,,,,,,,,,
14,1995,1995-09-24,4,24.107,STL,,CHI,W 34-28,,,,,,,,,
15,1995,1995-10-01,5,24.114,STL,@,IND,L 18-21,,,,,,,,,
16,1995,1995-10-12,6,24.125,STL,,ATL,W 21-19,,0,0,,0,1.0,0,0,0
17,1995,1995-10-22,7,24.135,STL,,SFO,L 10-44,,0,0,,0,1.0,0,0,0
18,1995,1995-10-29,8,24.142,STL,@,PHI,L 9-20,,,,,,,,,
19,1995,1995-11-05,9,24.149,STL,@,NOR,L 10-19,,0,0,,0,1.0,0,0,0
20,1995,1995-11-12,10,24.156,STL,,CAR,W 28-17,,0,0,,0,1.0,0,0,0
21,1995,1995-11-19,11,24.163,STL,@,ATL,L 6-31,,0,0,,0,1.0,0,0,0
22,1995,1995-11-26,12,24.170,STL,@,SFO,L 13-41,,,,,,,,,
23,1995,1995-12-03,13,24.177,STL,@,NYJ,W 23-20,,0,0,,0,3.5,1,5,0
24,1995,1995-12-10,14,24.184,STL,,BUF,L 27-45,,,,,,,,,
25,1995,1995-12-17,15,24.191,STL,,WAS,L 23-35,,,,,,,,,
26,1995,1995-12-24,16,24.198,STL,,MIA,L 22-41,,,,,,,,,
27,1996,1996-09-01,1,25.084,STL,,CIN,W 26-16,,,,,,,,,
28,1996,1996-09-08,2,25.091,STL,@,SFO,L 0-34,,0,0,,0,1.0,0,0,0
29,1996,1996-09-22,3,25.105,STL,,WAS,L 10-17,,,,,,,,,
30,1996,1996-09-29,4,25.112,STL,@,ARI,L 28-31,,,,,,,,,
31,1996,1996-10-06,5,25.119,STL,,SFO,L 11-28,,,,,,,,,
32,1996,1996-10-13,6,25.126,STL,@,CAR,L 13-45,,0,0,,0,1.0,0,0,0
33,1996,1996-10-20,7,25.133,STL,,JAX,W 17-14,,,,,,,,,
34,1996,1996-10-27,8,25.140,WAS,,IND,W 31-16,,,,,,,,,
35,1996,1996-11-03,9,25.147,STL,@,PIT,L 6-42,,,,,,,,,
36,1996,1996-11-10,10,25.154,STL,,ATL,W 59-16,,,,,,,,,
37,1996,1996-11-17,11,25.161,STL,,CAR,L 10-20,,,,,,,,,
38,1996,1996-11-24,12,25.168,STL,,GNB,L 9-24,,,,,,,,,
39,1996,1996-12-01,13,25.175,STL,@,NOR,W 26-10,,,,,,,,,
40,1996,1996-12-08,14,25.182,STL,@,CHI,L 9-35,,,,,,,,,
41,1996,1996-12-15,15,25.189,STL,@,ATL,W 34-27,,0,0,,0,1.5,1,5,0
42,1996,1996-12-21,16,25.195,STL,,NOR,W 14-13,,0,0,,0,1.0,0,0,0
43,1997,1997-08-31,1,26.083,STL,,NOR,W 38-24,,0,0,,0,0.5,0,0,0
44,1997,1997-09-07,2,26.090,STL,,SFO,L 12-15,,,,,,,,,
45,1997,1997-09-14,3,26.097,STL,@,DEN,L 14-35,,,,,,,,,
46,1997,1997-09-21,4,26.104,STL,,NYG,W 13-3,,0,0,,0,1.0,0,0,0
47,1997,1997-09-28,5,26.111,STL,@,OAK,L 17-35,,,,,,,,,
48,1997,1997-10-12,6,26.125,STL,@,SFO,L 10-30,,,,,,,,,
49,1997,1997-10-19,7,26.132,STL,,SEA,L 9-17,,0,0,,0,0.0,1,22,0
50,1997,1997-10-26,8,26.139,STL,,KAN,L 20-28,,,,,,,,,
51,1997,1997-11-02,9,26.146,STL,@,ATL,L 31-34,,,,,,,,,
52,1997,1997-11-09,10,26.153,STL,@,GNB,L 7-17,,,,,,,,,
53,1997,1997-11-16,11,26.160,STL,,ATL,L 21-27,,0,0,,0,0.5,0,0,0
54,1997,1997-11-23,12,26.167,STL,,CAR,L 10-16,,,,,,,,,
55,1997,1997-11-30,13,26.174,STL,@,WAS,W 23-20,,,,,,,,,
56,1997,1997-12-07,14,26.181,STL,@,NOR,W 34-27,,0,0,,0,0.5,0,0,0
57,1997,1997-12-14,15,26.188,STL,,CHI,L 10-13,,0,0,,0,0.5,0,0,0
58,1997,1997-12-20,16,26.194,STL,@,CAR,W 30-18,,,,,,,,,
59,1998,1998-09-06,1,27.089,STL,,NOR,L 17-24,,0,0,,0,1.0,0,0,0
60,1998,1998-09-13,2,27.096,STL,,MIN,L 31-38,,0,0,,0,1.0,0,0,0
61,1998,1998-09-20,3,27.103,STL,@,BUF,W 34-33,,0,0,,0,2.0,0,0,0
62,1998,1998-09-27,4,27.110,STL,,ARI,L 17-20,,,,,,,,,
63,1998,1998-10-11,5,27.124,STL,,NYJ,W 30-10,,,,,,,,,
64,1998,1998-10-18,6,27.131,STL,@,MIA,L 0-14,,,,,,,,,
65,1998,1998-10-25,7,27.138,STL,,SFO,L 10-28,,,,,,,,,
66,1998,1998-11-01,8,27.145,STL,@,ATL,L 15-37,,,,,,,,,
67,1998,1998-11-08,9,27.152,STL,@,CHI,W 20-12,,0,0,,0,1.0,0,0,0
68,1998,1998-11-15,10,27.159,STL,@,NOR,L 3-24,,,,,,,,,
69,1998,1998-11-22,11,27.166,STL,,CAR,L 20-24,,0,0,,0,1.0,0,0,0
70,1998,1998-11-29,12,27.173,STL,,ATL,L 10-21,,,,,,,,,
71,1998,1998-12-03,13,27.177,STL,@,PHI,L 14-17,,,,,,,,,
72,1998,1998-12-13,14,27.187,STL,,NWE,W 32-18,,,,,,,,,
73,1998,1998-12-20,15,27.194,STL,@,CAR,L 13-20,,,,,,,,,
74,1998,1998-12-27,16,27.201,STL,@,SFO,L 19-38,,0,0,,0,1.0,0,0,0
75,1999,1999-09-12,1,28.095,STL,,BAL,W 27-10,*,0,0,,0,0.5,0,0,0
76,1999,1999-09-26,2,28.109,STL,,ATL,W 35-7,*,,,,,,,,
77,1999,1999-10-03,3,28.116,STL,@,CIN,W 38-10,*,,,,,,,,
78,1999,1999-10-10,4,28.123,STL,,SFO,W 42-20,*,,,,,,,,
79,1999,1999-10-17,5,28.130,STL,@,ATL,W 41-13,*,,,,,,,,
80,1999,1999-10-24,6,28.137,STL,,CLE,W 34-3,*,,,,,,,,
81,1999,1999-10-31,7,28.144,STL,@,TEN,L 21-24,*,,,,,,,,
82,1999,1999-11-07,8,28.151,STL,@,DET,L 27-31,*,0,0,,0,3.0,0,0,0
83,1999,1999-11-14,9,28.158,STL,,CAR,W 35-10,*,0,0,,0,0.5,0,0,0
84,1999,1999-11-21,10,28.165,STL,@,SFO,W 23-7,*,0,0,,0,1.0,0,0,0
85,1999,1999-11-28,11,28.172,STL,,NOR,W 43-12,*,0,0,,0,2.0,0,0,0
86,1999,1999-12-05,12,28.179,STL,@,CAR,W 34-21,*,,,,,,,,
87,1999,1999-12-12,13,28.186,STL,@,NOR,W 30-14,*,,,,,,,,
88,1999,1999-12-19,14,28.193,STL,,NYG,W 31-10,*,,,,,,,,
89,1999,1999-12-26,15,28.200,STL,,CHI,W 34-12,*,0,0,,0,1.0,0,0,0
90,1999,2000-01-02,16,28.207,STL,@,PHI,L 31-38,*,0,0,,0,0.5,0,0,0
91,2000,2000-09-04,1,29.087,STL,,DEN,W 41-36,*,0,0,,0,1.0,0,0,0
92,2000,2000-10-22,7,29.135,STL,@,KAN,L 34-54,,,,,,,,,
93,2000,2000-10-29,8,29.142,STL,@,SFO,W 34-24,*,,,,,,,,
94,2000,2000-11-05,9,29.149,STL,,CAR,L 24-27,*,,,,,,,,
95,2000,2000-11-12,10,29.156,STL,@,NYG,W 38-24,*,,,,,,,,
96,2000,2000-11-20,11,29.164,STL,,WAS,L 20-33,*,,,,,,,,
97,2000,2000-11-26,12,29.170,STL,,NOR,L 24-31,,,,,,,,,
98,2000,2000-12-10,14,29.184,STL,,MIN,W 40-29,,,,,,,,,
99,2000,2000-12-18,15,29.192,STL,@,TAM,L 35-38,,,,,,,,,
100,2000,2000-12-24,16,29.198,STL,@,NOR,W 26-21,,,,,,,,,
