ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2016,2016-10-16,6,24.326,CLE,@,TEN,L 26-28,
2,2016,2016-10-23,7,24.333,CLE,@,CIN,L 17-31,
3,2016,2016-10-30,8,24.340,CLE,,NYJ,L 28-31,
4,2016,2016-11-06,9,24.347,CLE,,DAL,L 10-35,
5,2016,2016-11-20,11,24.361,CLE,,PIT,L 9-24,
6,2016,2017-01-01,16,25.037,CLE,@,PIT,L 24-27,
7,2017,2017-09-10,1,25.289,CLE,,PIT,L 18-21,*
8,2017,2017-09-17,2,25.296,CLE,@,BAL,L 10-24,*
9,2017,2017-09-24,3,25.303,CLE,@,IND,L 28-31,*
10,2017,2017-10-01,4,25.310,CLE,,CIN,L 7-31,*
11,2017,2017-10-08,5,25.317,CLE,,NYJ,L 14-17,*
12,2017,2017-10-15,6,25.324,CLE,@,HOU,L 17-33,*
13,2017,2017-10-22,7,25.331,CLE,,TEN,L 9-12,*
14,2017,2017-10-29,8,25.338,CLE,,MIN,L 16-33,*
15,2017,2017-11-12,9,25.352,CLE,@,DET,L 24-38,*
16,2017,2017-11-19,10,25.359,CLE,,JAX,L 7-19,*
17,2017,2017-11-26,11,26.001,CLE,@,CIN,L 16-30,*
18,2017,2017-12-03,12,26.008,CLE,@,LAC,L 10-19,*
19,2017,2017-12-10,13,26.015,CLE,,GNB,L 21-27,*
20,2017,2017-12-17,14,26.022,CLE,,BAL,L 10-27,*
21,2017,2017-12-24,15,26.029,CLE,@,CHI,L 3-20,*
22,2017,2017-12-31,16,26.036,CLE,@,PIT,L 24-28,*
