ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1960,1960-11-27,9,22.158,SFO,@,BAL,W 30-22,,2,2,100.00,61,1,0,158.3,0,0,30.50,40.50,0,0,,0,0,0
2,1960,1960-12-18,12,22.179,SFO,,BAL,W 34-10,,0,0,,0,0,0,,0,0,,,1,8,8.00,0,0,0
3,1961,1961-10-01,3,23.101,SFO,@,DET,W 49-0,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,8,38,4.75,1,1,6
4,1961,1961-10-08,4,23.108,SFO,,RAM,W 35-0,,7,8,87.50,105,1,0,158.3,0,0,13.13,15.63,8,53,6.63,1,1,6
5,1961,1961-10-15,5,23.115,SFO,@,MIN,W 38-24,,2,2,100.00,34,0,0,118.7,0,0,17.00,17.00,9,60,6.67,1,1,6
6,1961,1961-10-22,6,23.122,SFO,@,CHI,L 0-31,,0,4,0.00,0,0,1,0.0,0,0,0.00,-11.25,8,20,2.50,0,0,0
7,1961,1961-10-29,7,23.129,SFO,@,PIT,L 10-20,,1,7,14.29,19,0,1,0.0,0,0,2.71,-3.71,7,27,3.86,0,0,0
8,1961,1961-11-05,8,23.136,SFO,,DET,T 20-20,,1,3,33.33,8,0,0,42.4,0,0,2.67,2.67,5,38,7.60,0,0,0
9,1961,1961-11-12,9,23.143,SFO,@,RAM,L 7-17,,2,3,66.67,17,0,0,81.2,0,0,5.67,5.67,2,-3,-1.50,0,0,0
10,1962,1962-09-16,1,24.086,SFO,,CHI,L 14-30,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,3,17,5.67,0,0,0
11,1962,1962-09-23,2,24.093,SFO,@,DET,L 24-45,,0,0,,0,0,0,,0,0,,,1,2,2.00,0,0,0
12,1962,1962-10-28,7,24.128,SFO,,RAM,L 14-28,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,3,3.00,0,0,0
13,1962,1962-11-04,8,24.135,SFO,,BAL,L 3-22,,2,3,66.67,28,0,0,96.5,0,0,9.33,9.33,7,20,2.86,0,0,0
14,1963,1963-09-29,3,25.099,SFO,@,MIN,L 14-45,,8,15,53.33,79,0,1,40.7,0,0,5.27,2.27,1,8,8.00,0,0,0
15,1963,1963-10-06,4,25.106,SFO,@,DET,L 3-26,*,8,19,42.11,52,0,1,27.7,0,0,2.74,0.37,1,-2,-2.00,0,0,0
16,1963,1963-10-13,5,25.113,SFO,@,BAL,L 3-20,*,8,19,42.11,78,0,0,54.3,0,0,4.11,4.11,2,-9,-4.50,0,0,0
17,1963,1963-11-17,10,25.148,SFO,@,NYG,L 14-48,,6,11,54.55,64,0,0,71.8,0,0,5.82,5.82,0,0,,0,0,0
18,1963,1963-12-01,12,25.162,SFO,,RAM,L 17-21,,3,8,37.50,55,1,2,62.0,0,0,6.88,-1.88,0,0,,0,0,0
19,1963,1963-12-08,13,25.169,SFO,@,CHI,L 7-27,,2,5,40.00,46,0,2,34.2,0,0,9.20,-8.80,0,0,,0,0,0
20,1963,1963-12-14,14,25.175,SFO,,GNB,L 17-21,,7,11,63.64,61,0,0,78.2,0,0,5.55,5.55,1,1,1.00,0,0,0
