ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
16,1992,1992-09-07,1,23.275,WAS,@,DAL,L 10-23,6,16,2.67,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0
17,1992,1992-09-13,2,23.281,WAS,,ATL,W 24-17,16,71,4.44,0,,0,0,,0,0.0%,,0,0,,0,0,0
18,1992,1992-09-20,3,23.288,WAS,,DET,W 13-10,9,10,1.11,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
19,1992,1992-10-04,4,23.302,WAS,@,PHO,L 24-27,13,29,2.23,0,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0
20,1992,1992-10-12,5,23.310,WAS,,DEN,W 34-3,11,52,4.73,0,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0
21,1992,1992-10-18,6,23.316,WAS,,PHI,W 16-12,18,55,3.06,0,,0,0,,0,0.0%,,0,0,,0,0,0
22,1992,1992-10-25,7,23.323,WAS,@,MIN,W 15-13,10,26,2.60,0,3,3,28,9.33,0,100.0%,9.33,0,0,,0,0,0
23,1992,1992-11-01,8,23.330,WAS,,NYG,L 7-24,8,29,3.63,0,3,0,0,,0,0.0%,0.00,0,0,,0,0,0
24,1992,1992-11-08,9,23.337,WAS,@,SEA,W 16-3,10,17,1.70,0,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0
25,1992,1992-11-15,10,23.344,WAS,@,KAN,L 16-35,10,17,1.70,1,12,10,66,6.60,0,83.3%,5.50,0,0,,0,1,6
26,1992,1992-11-23,11,23.352,WAS,@,NOR,L 3-20,3,6,2.00,0,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0
27,1992,1992-11-29,12,23.358,WAS,,PHO,W 41-3,11,52,4.73,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
28,1992,1992-12-06,13,23.365,WAS,@,NYG,W 28-10,13,68,5.23,0,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0
29,1992,1992-12-13,14,24.006,WAS,,DAL,W 20-17,2,0,0.00,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
30,1992,1992-12-20,15,24.013,WAS,@,PHI,L 13-17,1,1,1.00,0,4,2,34,17.00,0,50.0%,8.50,0,0,,0,0,0
31,1992,1992-12-26,16,24.019,WAS,,RAI,L 20-21,10,46,4.60,1,3,2,4,2.00,0,66.7%,1.33,0,0,,0,1,6
32,1993,1993-09-06,1,24.273,WAS,,DAL,W 35-16,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
33,1993,1993-09-12,2,24.279,WAS,,PHO,L 10-17,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,
34,1993,1993-09-19,3,24.286,WAS,@,PHI,L 31-34,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
35,1993,1993-10-04,4,24.301,WAS,@,MIA,L 10-17,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
36,1993,1993-10-10,5,24.307,WAS,,NYG,L 7-41,2,23,11.50,0,6,4,38,9.50,0,66.7%,6.33,0,0,,0,0,0
37,1993,1993-10-17,6,24.314,WAS,@,PHO,L 6-36,17,98,5.76,0,7,7,64,9.14,0,100.0%,9.14,1,18,18.00,0,0,0
38,1993,1993-11-01,7,24.329,WAS,@,BUF,L 10-24,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
39,1993,1993-11-07,8,24.335,WAS,,IND,W 30-24,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
40,1993,1993-11-14,9,24.342,WAS,@,NYG,L 6-20,2,4,2.00,0,2,1,7,7.00,0,50.0%,3.50,1,11,11.00,0,0,0
41,1993,1993-11-28,11,24.356,WAS,,PHI,L 14-17,5,25,5.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
42,1993,1993-12-05,12,24.363,WAS,@,TAM,W 23-17,5,15,3.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
43,1993,1993-12-11,13,25.004,WAS,,NYJ,L 0-3,2,9,4.50,0,,0,0,,0,0.0%,,0,0,,0,0,0
44,1993,1993-12-19,14,25.012,WAS,,ATL,W 30-17,10,16,1.60,0,3,3,11,3.67,0,100.0%,3.67,0,0,,0,0,0
45,1993,1993-12-26,15,25.019,WAS,@,DAL,L 3-38,4,7,1.75,0,,0,0,,0,0.0%,,0,0,,0,0,0
46,1993,1993-12-31,16,25.024,WAS,,MIN,L 9-14,3,4,1.33,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
47,1994,1994-09-04,1,25.271,WAS,,SEA,L 7-28,2,-6,-3.00,0,4,4,35,8.75,0,100.0%,8.75,1,17,17.00,0,0,0
48,1994,1994-09-11,2,25.278,WAS,@,NOR,W 38-24,6,33,5.50,0,5,4,28,7.00,0,80.0%,5.60,0,0,,0,0,0
49,1994,1994-09-18,3,25.285,WAS,@,NYG,L 23-31,6,19,3.17,0,9,8,56,7.00,0,88.9%,6.22,0,0,,0,0,0
50,1994,1994-09-25,4,25.292,WAS,,ATL,L 20-27,3,13,4.33,1,11,9,51,5.67,0,81.8%,4.64,0,0,,0,1,6
51,1994,1994-10-02,5,25.299,WAS,,DAL,L 7-34,7,9,1.29,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0
52,1994,1994-10-09,6,25.306,WAS,@,PHI,L 17-21,12,42,3.50,0,3,3,9,3.00,0,100.0%,3.00,0,0,,0,0,0
53,1994,1994-10-16,7,25.313,WAS,,ARI,L 16-19,20,57,2.85,0,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0
54,1994,1994-10-23,8,25.320,WAS,@,IND,W 41-27,27,90,3.33,2,2,1,9,9.00,0,50.0%,4.50,0,0,,0,2,12
55,1994,1994-10-30,9,25.327,WAS,,PHI,L 29-31,16,83,5.19,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
56,1994,1994-11-06,10,25.334,WAS,,SFO,L 22-37,18,52,2.89,0,12,7,41,5.86,0,58.3%,3.42,0,0,,0,0,0
57,1994,1994-11-20,11,25.348,WAS,@,DAL,L 7-31,12,37,3.08,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
58,1994,1994-11-27,12,25.355,WAS,,NYG,L 19-21,14,92,6.57,0,6,3,12,4.00,0,50.0%,2.00,0,0,,0,0,0
59,1994,1994-12-04,13,25.362,WAS,@,TAM,L 21-26,8,14,1.75,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0
60,1994,1994-12-11,14,26.004,WAS,@,ARI,L 15-17,9,25,2.78,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
61,1994,1994-12-18,15,26.011,WAS,,TAM,L 14-17,17,57,3.35,0,3,3,18,6.00,1,100.0%,6.00,0,0,,0,1,6
62,1994,1994-12-24,16,26.017,WAS,@,RAM,W 24-21,8,33,4.13,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
63,1995,1995-09-03,1,26.270,SFO,@,NOR,W 24-22,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
64,1995,1995-09-17,3,26.284,SFO,,NWE,W 28-3,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
65,1995,1995-09-25,4,26.292,SFO,@,DET,L 24-27,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
66,1995,1995-10-15,6,26.312,SFO,@,IND,L 17-18,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
67,1995,1995-10-22,7,26.319,SFO,@,STL,W 44-10,4,7,1.75,0,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0
68,1995,1995-10-29,8,26.326,SFO,,NOR,L 7-11,0,0,,0,0,0,0,,0,0.0%,,1,3,3.00,0,0,0
69,1995,1995-11-05,9,26.333,SFO,,CAR,L 7-13,0,0,,0,1,1,10,10.00,0,100.0%,10.00,1,2,2.00,0,0,0
70,1995,1995-11-12,10,26.340,SFO,@,DAL,W 38-20,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
71,1995,1995-11-20,11,26.348,SFO,@,MIA,W 44-20,8,48,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
72,1995,1995-11-26,12,26.354,SFO,,STL,W 41-13,8,24,3.00,0,0,0,0,,0,0.0%,,1,13,13.00,0,0,0
73,1995,1995-12-03,13,26.361,SFO,,BUF,W 27-17,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
74,1995,1995-12-10,14,27.003,SFO,@,CAR,W 31-10,0,0,,0,,0,0,,0,0.0%,,1,0,0.00,0,0,0
75,1995,1995-12-18,15,27.011,SFO,,MIN,W 37-30,0,0,,0,0,0,0,,0,0.0%,,1,14,14.00,0,0,0
76,1995,1995-12-24,16,27.017,SFO,@,ATL,L 27-28,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
