ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2003,2003-09-04,1,23.139,WAS,,NYJ,W 16-13,
2,2003,2003-09-14,2,23.149,WAS,@,ATL,W 33-31,
3,2003,2003-09-21,3,23.156,WAS,,NYG,L 21-24,
4,2003,2003-09-28,4,23.163,WAS,,NWE,W 20-17,
5,2003,2003-10-05,5,23.170,WAS,@,PHI,L 25-27,
6,2003,2003-10-12,6,23.177,WAS,,TAM,L 13-35,
7,2003,2003-10-19,7,23.184,WAS,@,BUF,L 7-24,
8,2003,2003-11-02,8,23.198,WAS,@,DAL,L 14-21,
9,2003,2003-11-09,9,23.205,WAS,,SEA,W 27-20,
10,2003,2003-11-16,10,23.212,WAS,@,CAR,L 17-20,
11,2003,2003-11-23,11,23.219,WAS,@,MIA,L 23-24,
12,2003,2003-11-30,12,23.226,WAS,,NOR,L 20-24,
13,2003,2003-12-07,13,23.233,WAS,@,NYG,W 20-7,
14,2003,2003-12-14,14,23.240,WAS,,DAL,L 0-27,
15,2003,2003-12-21,15,23.247,WAS,@,CHI,L 24-27,
16,2003,2003-12-27,16,23.253,WAS,,PHI,L 7-31,
17,2004,2004-09-12,1,24.147,WAS,,TAM,W 16-10,
18,2004,2004-09-19,2,24.154,WAS,@,NYG,L 14-20,
19,2004,2004-09-27,3,24.162,WAS,,DAL,L 18-21,
20,2004,2004-10-03,4,24.168,WAS,@,CLE,L 13-17,
21,2004,2004-10-10,5,24.175,WAS,,BAL,L 10-17,
22,2004,2004-10-17,6,24.182,WAS,@,CHI,W 13-10,
23,2004,2004-10-31,7,24.196,WAS,,GNB,L 14-28,
24,2004,2004-11-07,8,24.203,WAS,@,DET,W 17-10,
25,2004,2004-11-14,9,24.210,WAS,,CIN,L 10-17,
26,2004,2004-11-21,10,24.217,WAS,@,PHI,L 6-28,
27,2004,2004-11-28,11,24.224,WAS,@,PIT,L 7-16,
28,2004,2004-12-05,12,24.231,WAS,,NYG,W 31-7,
29,2004,2004-12-12,13,24.238,WAS,,PHI,L 14-17,
30,2004,2004-12-18,14,24.244,WAS,@,SFO,W 26-16,
31,2004,2004-12-26,15,24.252,WAS,@,DAL,L 10-13,
32,2005,2005-09-11,1,25.146,WAS,,CHI,W 9-7,
33,2005,2005-09-19,2,25.154,WAS,@,DAL,W 14-13,
34,2005,2005-10-02,3,25.167,WAS,,SEA,W 20-17,
35,2005,2005-10-09,4,25.174,WAS,@,DEN,L 19-21,
36,2005,2005-10-16,5,25.181,WAS,@,KAN,L 21-28,
37,2005,2005-10-23,6,25.188,WAS,,SFO,W 52-17,
38,2005,2005-10-30,7,25.195,WAS,@,NYG,L 0-36,
39,2005,2005-11-06,8,25.202,WAS,,PHI,W 17-10,
40,2005,2005-11-13,9,25.209,WAS,@,TAM,L 35-36,
41,2005,2005-11-20,10,25.216,WAS,,OAK,L 13-16,
42,2005,2005-11-27,11,25.223,WAS,,SDG,L 17-23,
43,2005,2005-12-04,12,25.230,WAS,@,STL,W 24-9,
44,2005,2005-12-11,13,25.237,WAS,@,ARI,W 17-13,
45,2005,2005-12-18,14,25.244,WAS,,DAL,W 35-7,
46,2005,2005-12-24,15,25.250,WAS,,NYG,W 35-20,
47,2005,2006-01-01,16,25.258,WAS,@,PHI,W 31-20,
48,2006,2006-09-11,1,26.146,WAS,,MIN,L 16-19,
49,2006,2006-09-17,2,26.152,WAS,@,DAL,L 10-27,
50,2006,2006-09-24,3,26.159,WAS,@,HOU,W 31-15,
51,2006,2006-10-01,4,26.166,WAS,,JAX,W 36-30,
52,2006,2006-10-08,5,26.173,WAS,@,NYG,L 3-19,
53,2006,2006-10-15,6,26.180,WAS,,TEN,L 22-25,
54,2006,2006-10-22,7,26.187,WAS,@,IND,L 22-36,
55,2006,2006-11-05,8,26.201,WAS,,DAL,W 22-19,
56,2006,2006-11-12,9,26.208,WAS,@,PHI,L 3-27,
57,2006,2006-11-19,10,26.215,WAS,@,TAM,L 17-20,
58,2006,2006-11-26,11,26.222,WAS,,CAR,W 17-13,
59,2006,2006-12-03,12,26.229,WAS,,ATL,L 14-24,
60,2006,2006-12-10,13,26.236,WAS,,PHI,L 19-21,
61,2006,2006-12-17,14,26.243,WAS,@,NOR,W 16-10,
62,2006,2006-12-24,15,26.250,WAS,@,STL,L 31-37,
63,2006,2006-12-30,16,26.256,WAS,,NYG,L 28-34,
64,2007,2007-09-30,4,27.165,CHI,@,DET,L 27-37,
65,2007,2007-10-07,5,27.172,CHI,@,GNB,W 27-20,
66,2007,2007-10-14,6,27.179,CHI,,MIN,L 31-34,
67,2007,2007-10-28,8,27.193,CHI,,DET,L 7-16,
68,2007,2007-11-11,9,27.207,CHI,@,OAK,W 17-6,
69,2007,2007-11-18,10,27.214,CHI,@,SEA,L 23-30,
