ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1984,1984-09-02,1,21.274,DEN,,CIN,W 20-17,
2,1984,1984-09-09,2,21.281,DEN,@,CHI,L 0-27,
3,1984,1984-09-16,3,21.288,DEN,@,CLE,W 24-14,
4,1984,1984-09-23,4,21.295,DEN,,KAN,W 21-0,
5,1984,1984-09-30,5,21.302,DEN,,RAI,W 16-13,
6,1984,1984-10-07,6,21.309,DEN,@,DET,W 28-7,1.0
7,1984,1984-10-15,7,21.317,DEN,,GNB,W 17-14,
8,1984,1984-10-21,8,21.323,DEN,@,BUF,W 37-7,
9,1984,1984-10-28,9,21.330,DEN,@,RAI,W 22-19,
10,1984,1984-11-04,10,21.337,DEN,,NWE,W 26-19,
11,1984,1984-11-11,11,21.344,DEN,@,SDG,W 16-13,
12,1984,1984-11-18,12,21.351,DEN,,MIN,W 42-21,
13,1984,1984-11-25,13,21.358,DEN,,SEA,L 24-27,
14,1984,1984-12-02,14,21.365,DEN,@,KAN,L 13-16,
15,1984,1984-12-09,15,22.006,DEN,,SDG,W 16-13,
16,1984,1984-12-15,16,22.012,DEN,@,SEA,W 31-14,
17,1985,1985-10-06,5,22.307,SFO,@,ATL,W 38-17,
18,1985,1985-10-13,6,22.314,SFO,,CHI,L 10-26,
19,1985,1985-10-20,7,22.321,SFO,@,DET,L 21-23,1.0
20,1985,1985-11-24,12,22.356,SDG,@,HOU,L 35-37,1.0
21,1985,1985-12-01,13,22.363,SDG,,BUF,W 40-7,
22,1985,1985-12-08,14,23.005,SDG,,PIT,W 54-44,
23,1985,1985-12-15,15,23.012,SDG,,PHI,W 20-14,
24,1985,1985-12-22,16,23.019,SDG,@,KAN,L 34-38,
25,1987,1987-10-04,3,24.305,BUF,,IND,L 6-47,
26,1987,1987-10-11,4,24.312,BUF,@,NWE,L 7-14,
27,1987,1987-10-18,5,24.319,BUF,,NYG,W 6-3,
