ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2016,2016-11-27,11,23.291,JAX,@,BUF,L 21-28,*,0,0,0,,0,0.0%,
2,2016,2016-12-04,12,23.298,JAX,,DEN,L 10-20,*,0,0,0,,0,0.0%,
3,2016,2016-12-11,13,23.305,JAX,,MIN,L 16-25,,1,0,0,,0,0.0%,0.00
4,2016,2016-12-18,14,23.312,JAX,@,HOU,L 20-21,*,1,1,1,1.00,0,100.0%,1.00
5,2016,2016-12-24,15,23.318,JAX,,TEN,W 38-17,,2,2,10,5.00,0,100.0%,5.00
6,2016,2017-01-01,16,23.326,JAX,@,IND,L 20-24,,0,0,0,,0,0.0%,
7,2018,2018-09-09,1,25.211,KAN,@,LAC,W 38-28,,0,0,0,,0,0.0%,
8,2018,2018-09-16,2,25.218,KAN,@,PIT,W 42-37,,0,0,0,,0,0.0%,
