ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1987,1987-10-04,3,24.124,CIN,,SDG,L 9-10,10,32,3.20,0,1,4,4.00,0,0,0,,0
2,1987,1987-10-11,4,24.131,CIN,@,SEA,W 17-10,10,35,3.50,0,2,17,8.50,0,2,43,21.50,0
3,1987,1987-10-18,5,24.138,CIN,,CLE,L 0-34,4,7,1.75,0,1,7,7.00,0,3,60,20.00,0
4,1987,1987-11-29,11,24.180,CIN,@,NYJ,L 20-27,0,0,,0,0,0,,0,3,71,23.67,0
5,1987,1987-12-06,12,24.187,CIN,,KAN,W 30-27,0,0,,0,0,0,,0,5,92,18.40,0
