ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1987,1987-09-13,1,23.235,DET,@,MIN,L 19-34,
2,1987,1987-09-20,2,23.242,DET,@,RAI,L 7-27,
3,1987,1987-10-25,6,23.277,DET,,GNB,L 33-34,
4,1987,1987-11-01,7,23.284,DET,@,DEN,L 0-34,
5,1987,1987-12-13,13,23.326,DET,@,TAM,W 20-10,
6,1987,1987-12-27,15,23.340,DET,@,ATL,W 30-13,
7,1988,1988-09-04,1,24.227,DET,,ATL,W 31-17,
8,1988,1988-09-11,2,24.234,DET,@,RAM,L 10-17,1.0
9,1988,1988-09-18,3,24.241,DET,,NOR,L 14-22,
10,1988,1988-09-25,4,24.248,DET,,NYJ,L 10-17,
11,1988,1988-10-02,5,24.255,DET,@,SFO,L 13-20,
12,1991,1991-10-13,7,27.265,BUF,,IND,W 42-6,1.0
13,1991,1991-10-21,8,27.273,BUF,,CIN,W 35-16,
14,1992,1992-10-18,6,28.271,TAM,@,CHI,L 14-31,
15,1992,1992-10-25,7,28.278,TAM,,DET,L 7-38,
