ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1971,1971-11-21,10,23.022,BUF,,NYJ,L 7-20,,,,,,,,,,,,,,,,,,
2,1971,1971-11-28,11,23.029,BUF,,NWE,W 27-20,3,82,27.33,2,0,0,,0,0,0,,0,0,0,,0,2,12
3,1971,1971-12-05,12,23.036,BUF,@,BAL,L 0-24,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
4,1971,1971-12-12,13,23.043,BUF,,HOU,L 14-20,4,76,19.00,0,1,2,2.00,0,0,0,,0,0,0,,0,0,0
5,1971,1971-12-19,14,23.050,BUF,@,KAN,L 9-22,2,40,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
6,1972,1972-09-17,1,23.323,BUF,,NYJ,L 24-41,6,95,15.83,2,0,0,,0,0,0,,0,0,0,,0,2,12
7,1972,1972-09-24,2,23.330,BUF,,SFO,W 27-20,2,33,16.50,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
8,1972,1972-10-01,3,23.337,BUF,,BAL,L 0-17,8,115,14.38,0,0,0,,0,0,0,,0,0,0,,0,0,0
9,1972,1972-10-08,4,23.344,BUF,,NWE,W 38-14,2,47,23.50,1,0,0,,0,1,6,6.00,0,0,0,,0,1,6
10,1972,1972-10-15,5,23.351,BUF,@,OAK,L 16-28,3,52,17.33,1,0,0,,0,0,0,,0,2,12,6.00,0,1,6
11,1972,1972-10-22,6,23.358,BUF,@,MIA,L 23-24,2,17,8.50,0,0,0,,0,1,26,26.00,0,1,12,12.00,0,0,0
12,1972,1972-10-29,7,23.365,BUF,,PIT,L 21-38,6,52,8.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
13,1972,1972-11-05,8,24.006,BUF,,MIA,L 16-30,4,55,13.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
14,1972,1972-11-12,9,24.013,BUF,@,NYJ,L 3-41,2,23,11.50,0,1,11,11.00,0,0,0,,0,0,0,,0,0,0
15,1972,1972-11-19,10,24.020,BUF,@,NWE,W 27-24,3,36,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
16,1972,1972-11-26,11,24.027,BUF,@,CLE,L 10-27,,,,,,,,,,,,,,,,,,
17,1972,1972-12-03,12,24.034,BUF,@,BAL,L 7-35,4,78,19.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
18,1972,1972-12-10,13,24.041,BUF,,DET,T 21-21,8,129,16.13,1,0,0,,0,0,0,,0,0,0,,0,1,6
19,1972,1972-12-17,14,24.048,BUF,@,WAS,W 24-17,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
20,1973,1973-09-16,1,24.321,BUF,@,NWE,W 31-13,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
21,1973,1973-09-23,2,24.328,BUF,@,SDG,L 7-34,7,118,16.86,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1973,1973-09-30,3,24.335,BUF,,NYJ,W 9-7,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
23,1973,1973-10-07,4,24.342,BUF,,PHI,W 27-26,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
