ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1979,1979-09-02,1,22.258,PHI,,NYG,W 23-17,,,,,,
2,1979,1979-09-10,2,22.266,PHI,,ATL,L 10-14,,,,,,
3,1979,1979-09-16,3,22.272,PHI,@,NOR,W 26-14,,,,,,
4,1979,1979-09-23,4,22.279,PHI,@,NYG,W 17-13,,,,,,
5,1979,1979-09-30,5,22.286,PHI,,PIT,W 17-14,,,,,,
6,1979,1979-10-07,6,22.293,PHI,,WAS,W 28-17,,,,,,
7,1979,1979-10-14,7,22.300,PHI,@,STL,W 24-20,,,,,,
8,1979,1979-10-21,8,22.307,PHI,@,WAS,L 7-17,,,,,,
9,1979,1979-10-28,9,22.314,PHI,@,CIN,L 13-37,,,,,,
10,1979,1979-11-04,10,22.321,PHI,,CLE,L 19-24,,,,,,
11,1979,1979-11-12,11,22.329,PHI,@,DAL,W 31-21,,,,,,
12,1979,1979-11-18,12,22.335,PHI,,STL,W 16-13,,,,,,
13,1979,1979-11-25,13,22.342,PHI,@,GNB,W 21-10,,,,,,
14,1979,1979-12-02,14,22.349,PHI,,DET,W 44-7,,,,,,
15,1979,1979-12-08,15,22.355,PHI,,DAL,L 17-24,,,,,,
16,1979,1979-12-16,16,22.363,PHI,@,HOU,W 26-20,,,,,,
17,1980,1980-09-07,1,23.264,PHI,,DEN,W 27-6,0,0,0.0,1,13,0
18,1980,1980-09-14,2,23.271,PHI,@,MIN,W 42-7,,,,,,
19,1980,1980-09-22,3,23.279,PHI,,NYG,W 35-3,,,,,,
20,1980,1980-09-28,4,23.285,PHI,@,STL,L 14-24,,,,,,
21,1980,1980-10-05,5,23.292,PHI,,WAS,W 24-14,,,,,,
22,1980,1980-10-12,6,23.299,PHI,@,NYG,W 31-16,,,,,,
23,1980,1980-10-19,7,23.306,PHI,,DAL,W 17-10,,,,,,
24,1980,1980-10-26,8,23.313,PHI,,CHI,W 17-14,,,,,,
25,1980,1980-11-02,9,23.320,PHI,@,SEA,W 27-20,,,,,,
26,1980,1980-11-09,10,23.327,PHI,@,NOR,W 34-21,,,,,,
27,1980,1980-11-16,11,23.334,PHI,@,WAS,W 24-0,,,,,,
28,1980,1980-11-23,12,23.341,PHI,,OAK,W 10-7,0,0,0.0,1,0,0
29,1980,1980-11-30,13,23.348,PHI,@,SDG,L 21-22,,,,,,
30,1980,1980-12-07,14,23.355,PHI,,ATL,L 17-20,,,,,,
31,1980,1980-12-14,15,23.362,PHI,,STL,W 17-3,,,,,,
32,1980,1980-12-21,16,24.003,PHI,@,DAL,L 27-35,,,,,,
33,1981,1981-09-06,1,24.262,PHI,@,NYG,W 24-10,,,,,,
34,1981,1981-09-13,2,24.269,PHI,,NWE,W 13-3,,,,,,
35,1981,1981-09-17,3,24.273,PHI,@,BUF,W 20-14,,,,,,
36,1981,1981-09-27,4,24.283,PHI,,WAS,W 36-13,,,,,,
37,1981,1981-10-05,5,24.291,PHI,,ATL,W 16-13,,,,,,
38,1981,1981-10-11,6,24.297,PHI,@,NOR,W 31-14,,,,,,
39,1981,1981-10-18,7,24.304,PHI,@,MIN,L 23-35,,,,,,
40,1981,1981-10-25,8,24.311,PHI,,TAM,W 20-10,,,,,,
41,1981,1981-11-01,9,24.318,PHI,,DAL,L 14-17,0,0,0.0,1,3,0
42,1981,1981-11-08,10,24.325,PHI,@,STL,W 52-10,,,,,,
43,1981,1981-11-15,11,24.332,PHI,,BAL,W 38-13,,,,,,
44,1981,1981-11-30,13,24.347,PHI,@,MIA,L 10-13,,,,,,
45,1981,1981-12-06,14,24.353,PHI,@,WAS,L 13-15,,,,,,
46,1981,1981-12-13,15,24.360,PHI,@,DAL,L 10-21,,,,,,
47,1981,1981-12-20,16,25.002,PHI,,STL,W 38-0,,,,,,
48,1982,1982-09-12,1,25.268,PHI,,WAS,L 34-37,,,,,,
49,1982,1982-09-19,2,25.275,PHI,@,CLE,W 24-21,,,,,,
50,1982,1982-11-21,3,25.338,PHI,,CIN,L 14-18,0,0,0.0,1,12,0
51,1982,1982-11-28,4,25.345,PHI,@,WAS,L 9-13,0,0,1.0,1,7,0
52,1982,1982-12-05,5,25.352,PHI,,STL,L 20-23,,,,,,
53,1982,1982-12-11,6,25.358,PHI,@,NYG,L 7-23,,,,,,
54,1982,1982-12-19,7,26.001,PHI,,HOU,W 35-14,,,,,,
55,1982,1982-12-26,8,26.008,PHI,@,DAL,W 24-20,0,0,0.0,1,0,0
56,1982,1983-01-02,9,26.015,PHI,,NYG,L 24-26,,,,,,
57,1983,1983-09-03,1,26.259,PHI,@,SFO,W 22-17,,,,,,
58,1983,1983-09-11,2,26.267,PHI,,WAS,L 13-23,,,,,,
59,1983,1983-09-18,3,26.274,PHI,@,DEN,W 13-10,,,,,,
60,1983,1983-09-25,4,26.281,PHI,,STL,L 11-14,,,,,,
61,1983,1983-10-02,5,26.288,PHI,@,ATL,W 28-24,,,,,,
62,1983,1983-10-09,6,26.295,PHI,@,NYG,W 17-13,,,,,,
63,1983,1983-10-16,7,26.302,PHI,@,DAL,L 7-37,,,,,,
64,1983,1983-10-23,8,26.309,PHI,,CHI,L 6-7,,,,,,
65,1983,1983-10-30,9,26.316,PHI,,BAL,L 21-22,0,0,1.0,0,0,0
66,1983,1983-11-06,10,26.323,PHI,,DAL,L 20-27,,,,,,
67,1983,1983-11-13,11,26.330,PHI,@,CHI,L 14-17,,,,,,
68,1983,1983-11-20,12,26.337,PHI,,NYG,L 0-23,,,,,,
69,1983,1983-11-27,13,26.344,PHI,@,WAS,L 24-28,,,,,,
70,1983,1983-12-04,14,26.351,PHI,,RAM,W 13-9,,,,,,
71,1983,1983-12-11,15,26.358,PHI,,NOR,L 17-20,,,,,,
72,1983,1983-12-18,16,27.000,PHI,@,STL,L 7-31,,,,,,
73,1984,1984-09-02,1,27.259,PHI,@,NYG,L 27-28,,,,,,
74,1984,1984-09-09,2,27.266,PHI,,MIN,W 19-17,,,,,,
75,1984,1984-09-16,3,27.273,PHI,@,DAL,L 17-23,,,,,,
76,1984,1984-09-23,4,27.280,PHI,,SFO,L 9-21,,,,,,
77,1984,1984-09-30,5,27.287,PHI,@,WAS,L 0-20,,,,,,
78,1984,1984-10-07,6,27.294,PHI,@,BUF,W 27-17,,,,,,
79,1984,1984-10-14,7,27.301,PHI,,IND,W 16-7,,,,,,
80,1984,1984-10-21,8,27.308,PHI,,NYG,W 24-10,0,0,1.0,0,0,0
81,1984,1984-10-28,9,27.315,PHI,,STL,L 14-34,,,,,,
82,1984,1984-11-04,10,27.322,PHI,@,DET,T 23-23,,,,,,
83,1984,1984-11-11,11,27.329,PHI,@,MIA,L 23-24,,,,,,
84,1984,1984-11-25,13,27.343,PHI,@,STL,L 16-17,,,,,,
85,1984,1984-12-02,14,27.350,PHI,,DAL,L 10-26,,,,,,
86,1984,1984-12-09,15,27.357,PHI,,NWE,W 27-17,,,,,,
87,1984,1984-12-16,16,27.364,PHI,@,ATL,L 10-26,,,,,,
88,1985,1985-10-13,6,28.299,RAI,,NOR,W 23-13,,,,,,
89,1985,1985-10-20,7,28.306,RAI,@,CLE,W 21-20,,,,,,
90,1985,1985-10-28,8,28.314,RAI,,SDG,W 34-21,,,,,,
91,1985,1985-11-03,9,28.320,RAI,@,SEA,L 3-33,,,,,,
92,1985,1985-11-10,10,28.327,RAI,@,SDG,L 34-40,,,,,,
93,1985,1985-11-17,11,28.334,RAI,,CIN,W 13-6,,,,,,
94,1985,1985-11-24,12,28.341,RAI,,DEN,W 31-28,,,,,,
95,1985,1985-12-01,13,28.348,RAI,@,ATL,W 34-24,,,,,,
96,1985,1985-12-08,14,28.355,RAI,@,DEN,W 17-14,,,,,,
97,1985,1985-12-15,15,28.362,RAI,,SEA,W 13-3,,,,,,
98,1985,1985-12-23,16,29.005,RAI,@,RAM,W 16-6,,,,,,
