ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2003,2003-12-14,14,25.113,MIN,@,CHI,L 10-13,,,,,,,0.0%,
2,2003,2003-12-20,15,25.119,MIN,,KAN,W 45-20,,0,,,,,0.0%,
3,2003,2003-12-28,16,25.127,MIN,@,ARI,L 17-18,,0,,,,,0.0%,
4,2004,2004-09-12,1,26.020,MIN,,DAL,W 35-17,,0,,,,,0.0%,
5,2004,2004-09-20,2,26.028,MIN,@,PHI,L 16-27,,0,,,,,0.0%,
6,2004,2004-09-26,3,26.034,MIN,,CHI,W 27-22,,,,,,,0.0%,
7,2004,2004-10-10,4,26.048,MIN,@,HOU,W 34-28,,1,1,9,9.00,0,100.0%,9.00
8,2004,2004-10-17,5,26.055,MIN,@,NOR,W 38-31,,,,,,,0.0%,
9,2004,2004-10-24,6,26.062,MIN,,TEN,W 20-3,,0,,,,,0.0%,
10,2004,2004-10-31,7,26.069,MIN,,NYG,L 13-34,,0,,,,,0.0%,
11,2004,2004-11-08,8,26.077,MIN,@,IND,L 28-31,,0,,,,,0.0%,
12,2004,2004-11-14,9,26.083,MIN,@,GNB,L 31-34,,0,,,,,0.0%,
13,2004,2004-11-21,10,26.090,MIN,,DET,W 22-19,,0,,,,,0.0%,
14,2004,2004-11-28,11,26.097,MIN,,JAX,W 27-16,,0,,,,,0.0%,
15,2004,2004-12-05,12,26.104,MIN,@,CHI,L 14-24,,,,,,,0.0%,
16,2004,2004-12-12,13,26.111,MIN,,SEA,L 23-27,,,,,,,0.0%,
17,2004,2004-12-19,14,26.118,MIN,@,DET,W 28-27,,0,,,,,0.0%,
18,2004,2004-12-24,15,26.123,MIN,,GNB,L 31-34,,0,,,,,0.0%,
19,2004,2005-01-02,16,26.132,MIN,@,WAS,L 18-21,,0,,,,,0.0%,
